userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
1: (1,8.013154983520508)* (364,7.730564117431641) (34,6.300114631652832) (318,5.813816070556641) (2081,5.649236679077148) (1097,5.518245220184326)* (2687,5.281293869018555) (1028,5.252795219421387)* (1198,5.107440948486328) (593,5.093410491943359) (2096,5.067572593688965) (2761,4.830076217651367) (2571,4.782813549041748) (1704,4.717137336730957) (2087,4.672154903411865) (2078,4.619776725769043) (457,4.586587905883789) (2085,4.586252212524414) (3751,4.560482501983643) (480,4.520088195800781)
3848: (593,8.748641014099121)* (608,8.153606414794922) (1208,6.533666133880615) (260,6.1770710945129395) (1234,5.6636834144592285) (2762,5.50216007232666)* (1704,5.3867082595825195)* (1276,5.249055862426758) (50,5.2277727127075195) (1214,5.156651496887207) (1304,5.11684513092041) (356,5.06741189956665) (1387,4.799295902252197) (1953,4.666275501251221) (2804,4.6256818771362305) (2324,4.569602012634277) (1617,4.565913200378418) (589,4.421467304229736) (1265,4.4120965003967285) (1954,4.366880893707275)*
3849: (589,8.124542236328125) (260,7.616941452026367) (1240,7.014320373535156) (2916,5.997655868530273) (541,5.937302112579346) (1374,5.717220306396484) (1097,5.437724590301514) (3702,5.2879533767700195) (3527,5.223665237426758) (2529,5.12266731262207) (924,4.905885696411133) (3471,4.838470458984375) (1356,4.793087959289551) (1127,4.786804676055908) (1198,4.689700126647949) (110,4.601572036743164) (2628,4.575704574584961) (780,4.5326008796691895) (1527,4.472559452056885) (1206,4.446541786193848)
3850: (1639,8.193193435668945)* (2706,7.353152275085449)* (47,7.2732343673706055)* (2997,7.2512054443359375) (2762,7.246499061584473)* (2692,7.1310505867004395) (1393,7.045233726501465) (3052,6.901468753814697) (1500,6.8682661056518555)* (293,6.822308540344238)* (3147,6.559192657470703) (6,6.5431342124938965) (3298,6.404718399047852) (1923,6.339785575866699)* (2908,6.3083295822143555) (1805,6.241206169128418) (555,6.227511405944824)* (1466,6.097851753234863) (2396,6.096200942993164) (2028,6.077218055725098)
3851: (2858,10.66665267944336)* (2706,7.952898979187012) (2355,7.937439441680908) (3176,7.847592353820801) (2908,7.724067211151123) (2683,7.389802932739258) (2336,7.331905364990234)* (3081,7.18064022064209) (2580,7.068271160125732) (2700,7.01711368560791) (2770,6.896333694458008) (2686,6.2378339767456055) (2710,6.154603958129883)* (3114,6.079685211181641) (785,6.009350776672363) (1093,5.990266799926758) (1127,5.833797931671143)* (2763,5.5537824630737305) (2598,5.544590950012207) (2433,5.16628885269165)
3852: (858,7.370473384857178)* (2396,6.891809463500977)* (913,6.853456020355225) (608,6.362049579620361) (1230,6.330945014953613) (1252,6.159359931945801) (923,5.464827060699463)* (2028,5.305657386779785) (1207,5.285290718078613) (1225,5.228077411651611) (1617,5.197145938873291) (1250,5.192556381225586) (318,5.1816558837890625) (1213,5.022210597991943) (593,4.789928913116455) (1304,4.739096164703369) (1208,4.641651630401611) (3114,4.640206336975098) (2762,4.604962348937988) (260,4.575866222381592)
3853: (589,9.427383422851562)* (1036,9.421035766601562)* (1214,8.845243453979492)* (2028,8.740148544311523)* (1370,7.081785678863525) (3421,7.033263683319092)* (1573,7.029727935791016) (2194,6.958894729614258) (1374,6.90690279006958) (47,6.8913068771362305)* (1270,6.797651767730713) (3256,6.713618278503418)* (349,6.681815147399902) (2001,6.588225364685059) (2167,6.492764472961426) (356,6.412252426147461) (10,6.340871810913086)* (2959,6.280422210693359) (1079,6.265030860900879)* (541,6.228362083435059)
3854: (593,9.916152954101562) (1213,8.609872817993164) (608,8.605477333068848) (2762,7.941232204437256) (110,6.886912822723389) (3147,6.86434268951416) (1617,6.666328430175781) (3578,6.1975178718566895) (1393,6.099203109741211) (1923,5.943987846374512) (1,5.812954425811768) (2571,5.692771911621094)* (1784,5.389290809631348) (1265,5.378028869628906) (3897,5.359702110290527) (2706,5.303668975830078) (3006,5.216547012329102) (1060,5.184015274047852) (858,5.108187675476074)* (589,5.081738471984863)
3855: (480,7.001877784729004) (608,6.984764099121094) (2353,6.823333740234375)* (1580,6.777321815490723)* (349,6.621445655822754) (296,6.384911060333252) (110,6.04241943359375) (32,5.960968017578125)* (1909,5.8386640548706055) (2628,5.809203147888184) (1089,5.6409807205200195) (2763,5.452392101287842)* (527,5.229647159576416) (165,5.138294219970703) (1704,5.125360488891602) (1608,5.118841171264648) (1356,5.1047258377075195) (1036,5.082268714904785) (1358,5.06008243560791) (1240,5.031075954437256)
3856: (2085,3.124861240386963)* (2015,3.0672688484191895) (3420,3.0455074310302734) (3206,2.93390154838562) (1608,2.859297752380371) (3753,2.8383538722991943) (2505,2.7457571029663086) (3751,2.7008721828460693) (2683,2.6879844665527344) (3624,2.4946162700653076) (3785,2.40639328956604) (3408,2.3618063926696777) (2123,2.31166934967041) (2792,2.2961835861206055) (409,2.2599716186523438) (3948,2.2523627281188965) (3798,2.236967086791992) (1688,2.1923534870147705) (631,2.1598105430603027) (1592,2.1581130027770996)
3857: (1270,8.039459228515625) (1265,6.540743350982666)* (1923,6.273963928222656) (1517,5.951730251312256) (3552,5.836348056793213) (2716,5.770999908447266) (1197,5.63625431060791) (2858,5.582090377807617) (1968,5.561152935028076) (2355,5.1323723793029785) (2683,5.092730522155762) (3114,5.086811065673828) (2804,5.006925582885742) (3039,4.91856050491333)* (1307,4.844651222229004) (104,4.804758071899414) (2396,4.724210262298584) (2321,4.504719257354736) (3210,4.4456634521484375) (1663,4.367636203765869)
3858: (260,7.6062750816345215) (1073,7.470144271850586)* (1,6.542674541473389) (899,6.483389854431152) (1196,6.374098777770996) (364,6.296281814575195) (1210,6.178334712982178) (3114,6.107527256011963) (539,6.090321063995361) (2087,6.087169647216797) (588,6.051567077636719) (3072,6.019692420959473) (1022,5.960378646850586) (1198,5.897663116455078) (1193,5.885923862457275) (594,5.782862663269043) (1959,5.6697998046875)* (2078,5.66899299621582) (1961,5.583779335021973) (902,5.544541358947754)
3859: (1527,9.023628234863281)* (316,8.505422592163086)* (2916,7.790585041046143)* (2167,7.176261901855469)* (296,6.803121566772461) (380,6.753467082977295)* (1370,6.695690155029297)* (457,6.476672172546387) (349,6.470839500427246) (165,6.454625606536865)* (2353,6.441863059997559)* (1918,6.341332912445068) (10,6.311102390289307) (2490,6.192813873291016) (2002,6.103713035583496) (1408,6.017241477966309) (1610,6.010977745056152)* (1215,5.861215591430664) (1196,5.8294477462768555)* (3082,5.765395164489746)
3860: (260,7.180545806884766)* (3654,6.80308723449707) (2944,6.7985520362854) (1127,6.797697067260742) (3753,6.645965576171875)* (527,6.373325347900391) (2669,5.770583152770996) (1090,5.704601764678955) (1019,5.547577857971191) (2628,5.54426383972168) (1374,5.480937957763672) (2311,5.292628288269043) (2571,5.210217475891113) (3066,4.996553897857666)* (2826,4.923006534576416) (913,4.895780563354492) (2688,4.858360767364502) (480,4.735157012939453) (1304,4.595694541931152) (1299,4.51806116104126)
3861: (2858,7.707016468048096)* (2959,7.156082630157471) (527,6.797794818878174) (2028,6.743881702423096)* (2997,6.388033390045166) (608,6.326163291931152) (50,6.1537065505981445) (1617,4.99738883972168) (3006,4.868414878845215) (1089,4.76772403717041)* (2571,4.594079971313477)* (2706,4.354684829711914) (356,4.305420875549316) (3408,4.2806596755981445) (2329,4.25059700012207)* (47,4.089102745056152) (2324,4.074605464935303) (1358,3.998448133468628) (2908,3.990304946899414) (3114,3.9762020111083984)
3862: (34,6.186403274536133) (50,6.086640357971191) (1223,6.062754154205322) (2997,6.042464256286621) (2858,5.906746864318848) (593,5.743344783782959) (318,5.730675220489502) (720,5.50505256652832) (1617,5.3236188888549805) (296,5.0650787353515625) (2355,4.933705806732178) (1265,4.821020603179932) (2599,4.541438579559326) (2324,4.27485466003418)* (2571,4.264660835266113)* (1136,4.121320724487305) (2761,3.925537586212158) (246,3.9192559719085693) (2692,3.7987232208251953) (2028,3.5985934734344482)
3863: (110,5.655118465423584) (589,5.367861747741699)* (260,5.19381046295166) (480,5.059802532196045) (1196,4.9855852127075195) (457,4.707268714904785) (1610,4.647098541259766) (1198,4.201167583465576) (1580,4.167679786682129)* (2916,4.167545318603516) (733,3.9141135215759277) (1356,3.830548048019409) (356,3.611605644226074) (527,3.6097638607025146) (1240,3.537970781326294) (1291,3.5357861518859863) (593,3.5223119258880615) (3256,3.456416130065918) (2762,3.4034414291381836) (1036,3.3134689331054688)
3864: (904,8.21103286743164) (1193,7.886735916137695)* (1225,7.471452713012695)* (1276,7.457228660583496) (858,7.371809005737305) (1247,7.282850742340088) (1203,6.855050086975098) (3471,6.834898948669434) (593,6.823109149932861) (1950,6.658069610595703) (318,6.610990524291992) (3095,6.539022445678711) (3363,6.516955375671387) (1952,6.469548225402832) (1945,6.427714824676514) (1961,6.415647983551025) (1262,6.27901554107666) (1293,6.217676162719727) (953,6.075944900512695) (2871,6.063937664031982)
3865: (2997,6.007833480834961) (2908,5.093634605407715) (2959,4.987109184265137) (3006,4.138957977294922) (2712,3.9777815341949463) (3160,3.9332704544067383) (3052,3.780872344970703) (3578,3.750377655029297) (2395,3.718639612197876) (3317,3.6982665061950684) (2599,3.671569347381592) (2692,3.622411012649536) (2976,3.613827705383301) (3147,3.468217134475708) (3481,3.4107275009155273) (3185,3.250795841217041) (3897,3.212655782699585) (3751,3.1297545433044434) (1230,3.06304931640625) (2333,3.059645652770996)
3866: (2762,6.504384994506836) (904,5.905827045440674) (593,5.57016658782959) (608,5.504690170288086) (1252,5.435977458953857)* (908,5.2765278816223145) (457,5.240076541900635) (541,4.645089626312256) (1610,4.556912899017334) (1092,4.4432291984558105)* (1249,4.407691955566406) (1625,4.334347248077393) (1267,4.300717353820801) (589,4.259603977203369) (924,4.241179943084717) (1086,4.230127334594727) (2763,4.228044509887695) (1674,4.2236175537109375) (3101,4.15594482421875) (1036,3.89056134223938)
3867: (2628,6.337355136871338) (1270,5.976438522338867) (2571,5.8947601318359375) (1097,5.686919212341309) (1240,5.573125839233398) (589,5.176985740661621) (1580,5.016944885253906) (2115,4.898521423339844) (1127,4.695503234863281) (3175,4.661881446838379) (1036,4.611116409301758) (2028,4.532121658325195) (2916,4.471299648284912) (1372,4.466946125030518) (110,4.3928327560424805) (1610,4.376176834106445) (329,4.315046787261963) (1375,4.252256870269775) (1200,4.234728813171387) (590,4.099958419799805)
3868: (318,7.047694206237793)* (2762,6.601798057556152)* (50,6.41636848449707) (593,6.118373394012451) (47,6.049773216247559) (1393,5.791679382324219) (1704,5.682944297790527) (2268,5.636981964111328) (527,5.417161464691162) (1265,5.3486738204956055) (589,5.144875526428223) (1213,5.104315757751465) (110,4.932736396789551) (1682,4.773772239685059) (539,4.751286029815674) (2321,4.742190837860107) (32,4.734833717346191) (2396,4.727080345153809) (6,4.6912617683410645) (1500,4.677646160125732)
3869: (1270,4.302481174468994) (110,4.200719833374023) (356,4.181188106536865) (2683,4.055853843688965) (2355,3.971416473388672) (2716,3.86371111869812) (2396,3.7920732498168945)* (2028,3.757763147354126) (2797,3.4066927433013916) (1580,3.391155958175659) (2762,3.3715310096740723) (1,3.3456153869628906) (589,3.310835361480713) (593,3.2361807823181152) (1608,3.1500747203826904) (480,3.139939546585083) (2918,3.083278179168701) (1259,3.0587146282196045) (223,3.04229736328125) (1968,3.0274782180786133)
3870: (3793,6.623453140258789) (3753,5.988365173339844) (3623,5.702681541442871) (2997,5.561643600463867) (3481,5.468292236328125) (3510,5.020272254943848) (3555,4.861648082733154) (2762,4.784723281860352) (3897,4.643115043640137) (3147,4.5093092918396)* (3755,4.411495685577393) (3175,4.396329879760742) (2396,3.973968267440796) (3948,3.9366183280944824) (3176,3.9100968837738037) (1197,3.805447578430176)* (3745,3.667698621749878) (3785,3.6568636894226074) (3916,3.637843608856201) (3160,3.5975770950317383)
3871: (1517,7.482931613922119) (2706,7.2270402908325195)* (1923,6.828717231750488) (223,6.508786201477051) (2791,6.267568588256836) (2918,5.99839973449707) (2858,5.959442138671875) (1270,5.767244338989258) (2302,5.7244873046875) (785,5.695106506347656) (2395,5.465296745300293) (1265,5.321347236633301)* (356,5.307644844055176) (1485,5.175947189331055)* (1,5.165834426879883)* (2502,5.0629730224609375)* (3450,5.059226036071777) (3868,5.051056385040283) (3174,4.948460578918457) (2804,4.928900718688965)
3872: (608,7.684902667999268) (2997,7.6776580810546875)* (296,7.008547782897949)* (593,6.987584590911865)* (318,6.485270023345947) (3147,6.39204216003418) (50,5.858518600463867) (2028,5.746640205383301)* (527,5.630183219909668) (3578,5.0715131759643555) (110,4.788411617279053) (3006,4.59072208404541) (3408,4.566028594970703) (1089,4.453782081604004) (1721,4.265476226806641) (260,4.206724166870117) (223,4.197949409484863)* (47,4.158972263336182) (1265,4.126040458679199) (1358,4.123047828674316)
3873: (260,4.944112300872803) (1200,4.455232620239258) (593,4.113353729248047) (2791,4.073288917541504)* (318,3.9196853637695312) (1784,3.908864974975586) (1196,3.9076108932495117) (541,3.8263096809387207) (858,3.784817695617676) (3471,3.770603895187378) (750,3.7617902755737305) (588,3.7500362396240234) (1193,3.695401668548584) (1270,3.685694694519043) (1367,3.6359713077545166) (1206,3.559906005859375) (1250,3.497154712677002) (923,3.468681573867798) (1198,3.3867621421813965) (932,3.3828656673431396)
3874: (589,9.473390579223633)* (2571,9.465718269348145)* (3702,9.268800735473633) (1376,7.793513298034668) (1270,7.708654880523682) (750,7.637635231018066) (2916,7.55923318862915) (2662,7.011553764343262)* (2021,6.894341468811035) (1301,6.850071907043457) (1253,6.808954238891602) (2640,6.78996467590332) (1127,6.753702163696289) (1199,6.6161909103393555) (1198,6.571396827697754)* (480,6.5588788986206055) (1584,6.515037536621094) (1129,6.364374160766602) (780,6.336902618408203) (1371,6.253387451171875)
3875: (2716,7.616100311279297)* (3114,7.3789753913879395)* (2762,6.437039375305176)* (1127,6.133692741394043) (2683,5.7578277587890625) (2394,5.3314337730407715)* (2706,5.11274528503418) (2997,4.998105525970459) (3578,4.866189956665039) (2770,4.797147750854492) (3623,4.699322700500488) (2858,4.5795183181762695) (223,4.557417869567871) (1210,4.331286907196045) (2959,4.322880744934082) (2336,4.269687652587891) (1197,4.074451923370361) (2694,4.0293498039245605) (1,3.99025297164917) (260,3.978753089904785)
3876: (2858,6.309719085693359)* (2762,5.641780853271484) (593,5.6097002029418945) (3578,5.318485736846924) (296,5.100824356079102) (2997,5.0901594161987305) (1213,4.719198226928711)* (3408,4.626290321350098) (50,4.437253952026367)* (3147,4.404757499694824) (2959,4.329324245452881) (3114,4.317068099975586) (2396,4.223396301269531) (3753,4.036049842834473) (3623,4.0016093254089355) (1,3.9246323108673096) (3793,3.911982297897339) (1704,3.881725788116455) (2355,3.5505728721618652) (3006,3.4714086055755615)*
3877: (1252,4.101588726043701) (111,4.085538387298584) (1244,3.8643903732299805) (608,3.792941093444824) (912,3.690951347351074) (260,3.6858720779418945) (1952,3.6137139797210693) (3362,3.525205373764038) (1247,3.5247867107391357) (1213,3.452615737915039) (908,3.3061578273773193) (3435,3.262498378753662) (3730,3.245579719543457) (1953,3.2287657260894775) (1387,3.1819353103637695) (1207,3.14241099357605) (1219,3.130275249481201) (904,3.0796947479248047) (246,3.062990188598633) (3359,3.0505101680755615)
3878: (858,8.482563972473145)* (1222,8.394843101501465)* (3421,8.291910171508789)* (3101,8.282140731811523)* (3210,7.646203994750977)* (1201,7.348907470703125) (1092,7.242502212524414)* (1101,6.732387542724609)* (2944,6.553103446960449) (2406,6.510418891906738) (2100,6.506392955780029)* (1272,6.468980312347412)* (2917,6.330130100250244)* (1252,6.2553815841674805) (3702,6.247238636016846) (2951,6.2061896324157715) (2791,6.200174331665039) (1200,6.196598052978516)* (2109,6.080510139465332)* (3361,6.009725570678711)*
3879: (2000,4.538683891296387)* (3301,4.446903228759766) (3147,4.349888324737549) (2001,4.176331520080566) (780,4.028597354888916) (3617,4.0111775398254395) (3623,3.9570555686950684) (3146,3.936729907989502) (3809,3.6883492469787598) (3793,3.6077661514282227) (3578,3.5974392890930176) (3263,3.562549352645874) (1732,3.5245182514190674) (3717,3.504342794418335) (2302,3.457348346710205) (3752,3.3896119594573975) (3785,3.3694534301757812) (3082,3.3664352893829346)* (3052,3.3460521697998047) (1639,3.323457717895508)
3880: (318,9.293172836303711) (527,7.648963928222656) (50,7.066205024719238) (858,6.429381370544434)* (110,6.306513786315918) (1259,6.10275936126709)* (260,6.069438457489014) (1136,5.75089168548584) (1198,5.671262741088867) (1617,5.6030097007751465) (1089,5.445714950561523) (1968,5.3847455978393555) (2918,5.261292457580566)* (1265,5.260388374328613) (1270,5.245482444763184) (1,5.193841934204102) (1358,5.150206089019775) (2997,5.060181617736816) (1197,5.050694465637207) (2324,4.928832054138184)
3881: (2706,7.234650611877441) (1968,6.92045259475708)* (3253,6.589816093444824) (2700,6.581908226013184) (1517,6.486568450927734) (1079,6.29194450378418) (1197,6.234847068786621) (3552,6.06058406829834) (2804,6.033463478088379) (2395,5.941120624542236) (2791,5.901008605957031) (1060,5.73016357421875) (1136,5.663291931152344) (3421,5.3952131271362305) (1270,5.389758110046387) (2321,5.319050312042236) (2599,5.317882537841797) (441,5.227881908416748) (2959,5.217086315155029) (3210,5.205904960632324)
3882: (1179,7.5593414306640625)* (2268,7.041899681091309) (1617,6.945801258087158)* (1094,6.903955459594727) (25,6.902776718139648)* (2427,6.8989715576171875) (1704,6.783746719360352)* (3418,6.547747611999512) (300,6.441793918609619) (1095,6.325617790222168)* (2686,6.300874710083008) (50,6.255438327789307)* (1089,6.25343656539917)* (1041,5.954587459564209) (1183,5.92617130279541) (2890,5.754486560821533) (1673,5.751986503601074)* (590,5.7221760749816895) (778,5.673760890960693) (1635,5.6582441329956055)
3883: (2396,5.852563381195068) (223,4.338464736938477) (2762,4.0980658531188965) (1,4.089515209197998) (2395,3.9710474014282227) (608,3.9575839042663574) (356,3.9544436931610107) (318,3.9474782943725586) (3114,3.8519115447998047) (2706,3.79386568069458) (593,3.7543349266052246) (296,3.682370185852051) (1923,3.679445266723633) (2324,3.5799314975738525) (2355,3.578808307647705) (2028,3.5758986473083496) (34,3.500424385070801)* (1641,3.338399887084961) (527,3.287874698638916) (2959,3.181244373321533)
3884: (1148,7.078057289123535)* (745,6.495264053344727) (1197,6.387498378753662) (1288,6.04451847076416) (1079,5.953150749206543) (1223,5.8557233810424805) (1235,5.815311908721924) (541,5.723359107971191) (1080,5.668342590332031) (904,5.532412052154541) (2997,5.333806991577148) (2571,5.2679290771484375) (1230,5.242281436920166) (2395,5.217228889465332) (1,5.183049201965332) (29,5.181001663208008)* (608,5.18001651763916) (2289,5.025234222412109)* (2968,5.00761604309082)* (2918,4.923061847686768)
3885: (3683,7.486759185791016) (3435,6.801542282104492)* (1965,6.588961601257324)* (1223,6.300517559051514)* (903,6.272491455078125) (1374,6.116950511932373)* (3070,6.11405611038208)* (293,6.078251361846924) (904,5.718313217163086) (2019,5.71059513092041)* (1249,5.689009666442871) (2985,5.585172653198242)* (1217,5.558342456817627)* (1090,5.218841075897217) (2186,5.215385437011719) (3196,5.21160888671875) (2010,5.199470520019531) (1197,5.160565376281738) (1301,5.052885055541992)* (924,5.045595645904541)*
3886: (2571,8.968023300170898)* (1196,7.477080821990967) (593,7.073012828826904) (924,6.914328575134277)* (32,6.784903526306152)* (1270,6.392436981201172) (480,6.354425430297852) (318,6.214400291442871) (296,6.166258335113525) (3471,6.155895233154297) (1206,6.131954193115234) (1374,5.959831237792969) (1193,5.847626686096191) (750,5.675675392150879) (2628,5.604294776916504)* (110,5.319906234741211) (527,5.29820442199707) (50,5.213687896728516) (3175,5.211752891540527) (1653,5.002397537231445)
3887: (3114,7.776361465454102) (1148,6.941235542297363) (2396,6.328545570373535) (745,6.288143157958984) (32,6.125027656555176) (2686,5.985012054443359) (2571,5.966244220733643)* (497,5.933324813842773) (17,5.905462265014648) (2997,5.760597229003906) (595,5.6962432861328125)* (1223,5.687767028808594) (1,5.597683906555176)* (588,5.597491264343262) (2959,5.560731887817383) (34,5.538226127624512)* (3159,5.494596481323242)* (3578,5.483941078186035) (364,5.272083759307861) (3006,5.1614155769348145)
3888: (1247,7.371935844421387)* (1252,6.905438423156738) (913,6.507505416870117) (858,6.2820587158203125) (1267,6.136652946472168) (1219,6.114152908325195) (1136,6.112758636474609) (111,5.987537384033203) (899,5.957912445068359) (1276,5.919299602508545)* (1254,5.904470920562744) (926,5.754856586456299)* (527,5.693307876586914) (608,5.654972553253174) (905,5.484950065612793) (1250,5.476850509643555) (1221,5.388426303863525) (951,5.3778839111328125) (2186,5.349907398223877) (1196,5.269474506378174)
3889: (1219,9.248773574829102)* (858,8.362628936767578)* (1214,7.665989875793457)* (1221,7.663794994354248) (1252,7.250999450683594)* (1997,6.828807353973389)* (260,6.519286155700684) (912,6.3247270584106445) (1213,6.308899402618408)* (1617,6.2078351974487305) (1267,6.0961151123046875) (750,6.022618293762207)* (1248,5.987637042999268) (2804,5.924778938293457) (2186,5.894881248474121) (50,5.826222896575928)* (919,5.7895636558532715) (1276,5.762101173400879) (968,5.739162445068359)* (2366,5.641950607299805)
3890: (2858,8.700905799865723) (2706,7.756335258483887) (356,7.351466655731201) (1517,6.547170639038086) (296,6.514980316162109) (1197,6.102322578430176) (2028,6.053556442260742) (2396,6.01967716217041) (1500,6.0176520347595215) (3578,5.9821882247924805) (3114,5.895861625671387) (1270,5.8570051193237305)* (2959,5.841823577880859) (2683,5.803131103515625) (110,5.752351760864258) (318,5.614166259765625) (2599,5.58087682723999)* (3052,5.537607192993164) (2302,5.472451210021973) (608,5.375025272369385)*
3891: (608,5.428722858428955)* (2997,4.839996814727783) (1947,4.6177897453308105)* (1094,4.361044883728027) (969,4.312996864318848) (1028,4.311722755432129) (2657,4.246538162231445)* (1282,4.208620071411133) (912,4.1956634521484375) (296,4.192429542541504)* (1252,4.1792120933532715) (899,4.166338920593262)* (1035,4.150198936462402) (260,4.106136798858643) (593,4.050727844238281)* (1193,3.955993175506592) (900,3.935044765472412) (858,3.8849282264709473) (2565,3.8787031173706055) (904,3.8458619117736816)
3892: (2355,7.05009126663208)* (750,6.937252998352051)* (2571,6.737561225891113)* (2987,6.6893486976623535) (1617,6.677667140960693)* (110,6.407703876495361)* (34,6.40727424621582) (3175,6.394076347351074)* (3751,6.353436470031738) (969,6.290005683898926)* (1291,6.020204544067383)* (1214,5.940399169921875) (1262,5.928340911865234) (1036,5.8039774894714355)* (2944,5.712642669677734) (480,5.698116302490234)* (21,5.688961029052734) (2948,5.6419878005981445) (919,5.6414031982421875) (1233,5.606581687927246)
3893: (3897,5.784393787384033) (3911,5.218579292297363) (3952,5.0815629959106445) (3910,4.757806777954102) (3408,4.694585800170898) (3317,4.585529327392578) (3949,4.585012912750244) (3578,4.535737037658691) (3948,4.388589859008789) (3481,4.348107814788818) (3556,4.208212852478027) (3755,4.197024345397949) (3893,4.170331001281738) (3783,4.070108413696289) (3915,3.978792428970337) (3185,3.9718940258026123) (3753,3.9286420345306396) (3618,3.892889976501465) (3916,3.8421478271484375) (3083,3.775056838989258)
3894: (2599,7.199805736541748) (2762,6.902878761291504)* (3481,6.754153728485107) (593,6.6203718185424805)* (1198,6.578336238861084)* (2959,6.505810737609863) (1230,6.108107566833496) (50,6.0980143547058105)* (1288,5.990225791931152)* (1196,5.9309587478637695) (2908,5.8771586418151855) (2395,5.6047868728637695) (1259,5.337557315826416) (2804,5.214331150054932) (745,5.198210716247559) (223,5.102908611297607) (1968,4.987649917602539) (1,4.9578118324279785) (2336,4.943752765655518) (1258,4.933897495269775)
3895: (265,5.730453014373779) (1393,5.712094783782959) (838,5.517651557922363) (1721,5.19261360168457) (39,5.003576278686523) (2692,4.781238555908203) (539,4.687398910522461) (2336,4.6361308097839355) (1094,4.580043792724609) (1639,4.533306121826172) (58,4.519025802612305) (25,4.50161600112915) (1265,4.425487041473389) (2671,4.345466613769531) (222,4.288626670837402) (339,4.278293609619141) (293,4.097210884094238) (1408,4.090727806091309) (28,4.078108310699463) (534,4.0284104347229)
3896: (260,7.082470893859863) (1982,6.721372604370117)* (2455,6.632242202758789)* (1200,6.543086051940918) (1196,6.419589996337891)* (1240,6.230043411254883) (1222,5.905178070068359) (2288,5.880259990692139)* (1259,5.836586952209473) (253,5.637929439544678)* (1198,5.563629627227783) (1219,5.344740867614746) (2160,5.235450267791748) (2628,5.100728988647461) (3476,5.002198219299316) (2916,4.943315505981445) (2710,4.901181221008301) (1097,4.8617048263549805) (527,4.8555073738098145) (2858,4.764860153198242)
3897: (858,3.711120128631592) (1221,3.6372053623199463) (1193,3.4041056632995605) (1247,2.728971004486084) (924,2.713862419128418) (912,2.7032110691070557) (1206,2.615896701812744) (1952,2.5639660358428955) (1230,2.502372980117798) (750,2.398228168487549) (3471,2.346254348754883) (1208,2.322227716445923) (1214,2.3169057369232178) (3702,2.2661523818969727)* (2529,2.2412734031677246) (1228,2.2306294441223145) (2019,2.2213540077209473) (260,2.212604284286499) (1084,2.1970958709716797) (2968,2.1428239345550537)
3898: (318,7.218883514404297)* (1193,6.847805023193359)* (858,6.469728946685791) (593,6.458560943603516) (1198,6.210681438446045) (908,6.20957612991333) (1225,6.204776763916016) (1207,5.970824241638184) (919,5.684439659118652) (1204,5.662626266479492) (969,5.657205104827881)* (1276,5.59248685836792) (904,5.546503067016602) (1247,5.329401969909668) (923,5.269101619720459) (1304,5.089692115783691) (1252,4.9683837890625)* (1299,4.944403648376465) (1233,4.871481418609619)* (1234,4.854540824890137)
3899: (2599,8.297435760498047)* (2706,7.371313571929932) (2762,7.341268062591553) (2683,6.936037063598633) (2396,6.698534965515137)* (2355,6.637268543243408) (3174,6.36187219619751)* (2502,5.981029510498047) (2712,5.782999515533447) (2710,5.682631492614746) (3578,5.56494140625) (2336,5.522459506988525)* (2770,5.518465518951416) (2333,5.471256732940674) (3114,5.458064556121826) (2976,5.01097297668457) (3175,4.8987627029418945) (1093,4.866382598876953) (3793,4.7913079261779785) (3543,4.64064884185791)
3900: (457,8.08676528930664)* (2858,7.492039203643799)* (539,7.4772844314575195)* (733,7.476123332977295)* (2791,7.4089837074279785) (377,7.349085807800293) (1968,7.315831661224365)* (1610,7.194482326507568) (3552,7.095691204071045)* (2470,6.873132228851318) (440,6.711803913116455) (648,6.506670951843262)* (1,6.4670538902282715)* (260,6.456479549407959)* (1569,6.454126358032227)* (3448,6.4495649337768555) (11,6.438575267791748) (2795,6.212920188903809) (3253,6.070446968078613) (1777,6.036675453186035)
3901: (2997,7.232368469238281) (2683,7.177231311798096) (2762,6.238312721252441) (2694,6.137015342712402) (3623,5.757069110870361) (3005,5.7305450439453125) (3147,5.698716163635254)* (3578,5.58326530456543) (3176,5.4858245849609375) (3408,5.212234973907471) (3081,5.115326881408691) (2707,5.010587215423584) (2881,4.989819526672363) (2770,4.685497760772705) (2502,4.626689910888672) (2355,4.6050262451171875) (3301,4.536368370056152) (2000,4.4890594482421875) (3052,4.4875311851501465) (2433,4.487323760986328)
3902: (2001,7.9615631103515625)* (1375,7.746962547302246) (1275,7.741944313049316) (1036,7.697896957397461)* (2000,7.683452129364014)* (1918,7.494032859802246)* (316,7.383605003356934)* (1954,7.314392566680908)* (329,7.298999786376953) (1917,7.181401252746582)* (3702,6.890064239501953) (1129,6.714320182800293)* (1356,6.702448844909668) (1552,6.669499397277832) (648,6.661445617675781)* (786,6.65242862701416) (292,6.575322151184082) (2989,6.459125518798828)* (3256,6.446714878082275) (3638,6.441523551940918)*
