userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
1: (364,5.637739181518555) (1,5.2986531257629395)* (2081,4.205761909484863) (34,4.190133571624756) (2687,4.018453121185303) (2096,4.000216484069824) (1028,3.881499767303467)* (318,3.7455759048461914) (2087,3.630396842956543) (1097,3.630168914794922)* (2085,3.6042373180389404) (2078,3.4437508583068848) (2761,3.43930983543396) (1688,3.4245643615722656) (2018,3.3780999183654785)* (1029,3.362694501876831)* (3751,3.3592886924743652) (596,3.294987916946411) (1282,3.227409839630127) (1704,3.0956802368164062)
2353: (318,4.697924613952637)* (1193,4.230119705200195)* (608,4.209197521209717) (2858,4.138966083526611) (913,4.016620635986328) (3510,3.888929605484009) (1252,3.685572624206543) (50,3.6491222381591797) (3203,3.516200542449951) (1299,3.4920969009399414) (3753,3.4869799613952637) (1221,3.4654650688171387) (2707,3.4602229595184326) (908,3.458071708679199) (2336,3.4163918495178223) (1213,3.36531400680542) (3916,3.3511009216308594) (3006,3.300414562225342) (3005,3.2989158630371094) (1097,3.2918283939361572)*
2354: (1214,5.597918510437012) (260,5.5772809982299805)* (1200,5.317304611206055) (480,5.214750289916992) (1196,5.1930646896362305) (924,5.1759114265441895) (1210,5.040022850036621) (1580,4.866385459899902) (3471,4.8448286056518555)* (1301,4.826982021331787) (1584,4.80514669418335) (3175,4.763772487640381) (1527,4.568268299102783) (32,4.568148612976074)* (2662,4.542078018188477) (2968,4.401138782501221) (1127,4.348140239715576) (3527,4.309624671936035) (3702,4.27653169631958) (2288,4.243063926696777)
2355: (898,5.883237838745117) (904,5.457425117492676) (910,5.245646953582764) (916,5.1216840744018555) (951,5.080126762390137) (928,4.984226703643799) (903,4.7692461013793945) (905,4.756726264953613)* (914,4.53169059753418) (942,4.402853965759277) (3435,4.393042087554932) (1284,4.385556697845459) (915,4.284780025482178)* (2186,4.265075206756592) (919,4.256194114685059) (945,4.079081058502197) (950,3.914785385131836) (2208,3.842217206954956)* (3061,3.8232083320617676) (1267,3.8126227855682373)
2356: (1207,3.499889850616455)* (858,3.356302499771118) (919,3.3294711112976074) (1276,3.1871204376220703) (912,3.1441690921783447) (750,3.140820264816284) (923,3.076805591583252) (924,3.0095653533935547) (1225,2.941659927368164) (1250,2.9214670658111572) (3468,2.9016740322113037) (111,2.884791374206543) (1104,2.8338563442230225) (1230,2.7653374671936035) (1945,2.7416815757751465) (969,2.6810247898101807) (1219,2.6749489307403564) (1304,2.6510019302368164) (3095,2.650669574737549) (1221,2.614013671875)
2357: (3510,8.307161331176758) (3578,7.420263767242432) (3624,5.943938255310059) (3916,5.790579795837402) (3798,5.460732460021973)* (3717,5.33542537689209) (3785,5.2350263595581055) (3948,5.064365386962891) (3565,4.899201393127441) (3617,4.800893783569336) (3793,4.749119281768799) (3512,4.7305073738098145) (3897,4.684867858886719) (3300,4.605757713317871) (3481,4.57508659362793) (3752,4.540616989135742) (3301,4.184043884277344) (3298,4.0985870361328125) (3952,4.088468551635742) (3594,3.866428852081299)
2358: (3408,5.440559387207031)* (2707,4.742718696594238)* (2336,4.590381622314453) (3203,4.455286502838135) (2763,4.308558464050293) (2683,4.281212329864502) (3176,4.257761478424072) (2706,4.244191646575928) (2724,3.9915995597839355) (2013,3.9287967681884766)* (2355,3.7806754112243652) (1127,3.715764045715332) (2858,3.7131688594818115) (3543,3.495096206665039) (2686,3.4515838623046875) (2396,3.445509195327759) (2716,3.3441061973571777) (3623,3.335127115249634) (2694,3.321416139602661) (2734,3.3060953617095947)
2359: (2762,4.694082736968994) (3408,4.607906341552734)* (3175,4.379006385803223) (2683,4.223426818847656) (2688,4.208902835845947) (3623,4.039498329162598) (2706,4.037304401397705) (2605,3.9507908821105957) (2396,3.920804977416992) (3005,3.8922581672668457) (2858,3.7321290969848633) (3753,3.7115838527679443) (2770,3.695742130279541) (3176,3.679858922958374) (3793,3.6239013671875) (2707,3.4028236865997314) (2881,3.3952035903930664) (2763,3.2057859897613525) (1959,3.1774344444274902)* (2336,3.1673383712768555)
2360: (3421,4.096747398376465) (1294,3.612663745880127) (1234,3.474304437637329) (3363,3.390493869781494) (1394,3.2949137687683105)* (1276,3.182624101638794) (1259,3.1404850482940674) (2858,3.113091230392456) (1079,3.0557138919830322) (2804,3.0075323581695557) (1230,3.0041890144348145) (1288,2.789365291595459) (2918,2.780402660369873) (3037,2.766502857208252) (1270,2.650665521621704) (3552,2.622746467590332) (1073,2.574009895324707) (1292,2.5609965324401855) (2300,2.5583763122558594) (2174,2.553987979888916)
2361: (2918,3.509359121322632) (3039,3.428678035736084) (2915,3.084939956665039) (3552,3.0612144470214844) (3361,3.01359224319458) (3072,2.999037265777588) (3526,2.9368491172790527) (2352,2.926754951477051) (2406,2.9245615005493164) (2144,2.8968429565429688) (2797,2.848862648010254) (2716,2.824427604675293) (3210,2.81980562210083) (2145,2.795503854751587) (2243,2.7705001831054688) (1259,2.7693161964416504) (1663,2.7511308193206787) (2371,2.677926540374756) (1968,2.652778148651123) (2150,2.6256470680236816)
2362: (3897,4.178796768188477) (1673,3.783327579498291) (223,3.7260327339172363) (3481,3.722191572189331) (1923,3.667287826538086)* (318,3.5566952228546143) (593,3.5532023906707764)* (2683,3.491034984588623) (608,3.359386682510376) (2959,3.3508822917938232) (1213,3.331808567047119) (1784,3.3230209350585938) (110,3.2297754287719727) (3753,3.218973159790039) (2028,3.146848678588867) (1060,3.087106466293335) (2599,3.0498268604278564) (3510,2.912562370300293) (2329,2.9117677211761475) (2700,2.8456878662109375)
2363: (589,6.108506679534912)* (3753,5.223997592926025) (3510,4.642767906188965) (2791,4.189806938171387) (1249,4.021611213684082) (1259,4.020468711853027) (2858,3.950011968612671)* (3300,3.6924571990966797)* (3481,3.6801867485046387) (3897,3.632908344268799) (3578,3.62629771232605) (908,3.4919254779815674) (1544,3.482212543487549)* (3160,3.4045205116271973) (1673,3.3269269466400146) (3755,3.2442281246185303) (524,3.164755344390869) (3930,3.123460292816162) (3948,3.0482594966888428) (3916,3.0149242877960205)
2364: (914,3.5419139862060547)* (899,3.2824935913085938)* (588,3.194554567337036) (2081,3.027407169342041) (1282,3.011277198791504) (595,2.9720964431762695) (1022,2.959765911102295) (2096,2.888176202774048) (2087,2.8563268184661865) (2565,2.8104300498962402) (356,2.7978343963623047) (364,2.7365927696228027) (1035,2.7131056785583496) (2396,2.6631035804748535) (1380,2.6253809928894043)* (2078,2.611280918121338) (920,2.551866054534912) (900,2.5011937618255615) (539,2.425417900085449) (357,2.4020438194274902)
2365: (1221,5.3250274658203125)* (1954,4.338022232055664)* (969,4.304129600524902) (1214,4.068526268005371) (3363,4.067134380340576) (2000,4.049047470092773) (1201,3.907125473022461) (3421,3.8675458431243896) (1287,3.7926688194274902) (1240,3.7501230239868164)* (1262,3.6777360439300537) (1193,3.590874671936035) (3671,3.5894572734832764) (1196,3.5869174003601074) (1210,3.3011863231658936) (1204,3.1775240898132324) (3062,3.1366443634033203) (3362,3.075960397720337) (1278,3.04353928565979) (1244,3.027388572692871)
2366: (589,4.513630390167236) (1610,4.205811023712158) (2916,3.9939639568328857) (733,3.9008820056915283) (2571,3.862700939178467) (1370,3.7797789573669434)* (1573,3.7527434825897217) (349,3.676483631134033) (380,3.562288522720337) (2353,3.5090138912200928) (648,3.3114123344421387) (165,3.0837628841400146) (1552,2.960353374481201) (110,2.9043776988983154) (1917,2.8757123947143555) (10,2.863178014755249) (1722,2.85890531539917) (1036,2.838803768157959) (2058,2.7883012294769287) (316,2.7825565338134766)
2367: (1721,4.101767539978027) (377,4.053124904632568) (539,3.9763107299804688) (1784,3.6033201217651367) (11,3.5402610301971436) (3256,3.47629976272583) (2028,3.392728805541992) (349,3.290010452270508)* (2671,3.2317452430725098) (1265,3.2103514671325684) (1370,3.1731886863708496)* (480,3.1615490913391113) (1580,3.130521059036255) (1569,3.1126739978790283) (2353,3.1010661125183105) (593,3.0693676471710205) (648,3.0471224784851074) (589,3.0455100536346436) (2396,2.9842653274536133) (500,2.977550983428955)
2368: (36,7.095669746398926) (508,6.448765754699707) (1678,6.380340576171875) (3148,6.21012544631958)* (2501,6.142693519592285) (1183,5.998601913452148)* (590,5.9561767578125) (337,5.78031063079834) (1956,5.743955612182617) (2268,5.6860527992248535) (1302,5.505249977111816) (1957,5.458702087402344) (1096,5.440314769744873) (529,5.372993469238281) (509,5.321378707885742)* (2908,5.316076278686523) (2333,5.258345603942871) (1958,5.213099956512451) (475,5.057278156280518) (1293,5.004909992218018)
2369: (50,5.223029613494873) (2571,4.7605743408203125) (904,4.440068244934082) (1214,4.345792293548584) (47,4.114631175994873) (1610,3.7085940837860107)* (3101,3.4750447273254395) (1219,3.45377254486084) (1200,3.44968843460083) (541,3.365898370742798) (2186,3.1512880325317383) (924,3.0613789558410645) (3435,3.037116527557373) (1086,3.0000879764556885) (2391,2.9388530254364014) (480,2.9301483631134033) (1573,2.887777805328369) (858,2.8831658363342285) (1344,2.842683792114258) (1212,2.8088717460632324)
2370: (527,6.036369323730469) (1250,5.315150260925293)* (1193,4.73787784576416) (318,4.673930644989014) (1204,4.669144630432129) (1208,4.656182289123535) (912,4.432559490203857) (356,4.4248809814453125)* (1221,4.318323135375977) (1304,4.29541015625) (1266,4.220762729644775) (920,4.130426406860352) (3508,4.103370666503906) (2944,4.0866241455078125)* (1242,4.03497838973999) (969,3.9401254653930664) (1196,3.803480625152588) (1263,3.7994918823242188)* (608,3.7408149242401123) (3062,3.7357382774353027)
2371: (539,4.634140968322754)* (2724,4.448105335235596) (2424,4.257342338562012) (3753,4.045199394226074) (356,3.9757487773895264) (1569,3.8737359046936035) (2671,3.692986488342285) (11,3.6929633617401123)* (587,3.5303664207458496) (339,3.3686861991882324) (7,3.3407998085021973) (1088,3.3158321380615234) (3005,3.2605671882629395) (1959,3.0872721672058105) (1835,3.0192692279815674)* (1888,3.0182442665100098)* (110,2.983159303665161) (1183,2.9674458503723145) (605,2.9584238529205322) (17,2.951524257659912)
2372: (1704,5.5276079177856445) (356,5.252311706542969) (1721,4.847940444946289) (1265,4.738343715667725) (527,4.33017110824585)* (597,4.189208507537842) (2501,3.866896867752075) (3753,3.8277230262756348) (34,3.7240278720855713)* (1923,3.703207015991211) (62,3.6784045696258545) (1183,3.6714260578155518)* (593,3.6549925804138184)* (2291,3.6480560302734375) (1,3.6392109394073486) (590,3.6215600967407227) (2336,3.619703769683838) (2359,3.6134493350982666)* (1641,3.552265167236328) (36,3.5140445232391357)
2373: (3435,5.8420939445495605) (942,4.845775127410889) (913,4.543490409851074) (1267,4.198822975158691)* (2066,4.16095495223999) (1260,3.8521673679351807) (1212,3.8140769004821777) (1069,3.648221254348755) (1344,3.315059185028076) (2940,3.0516018867492676) (903,2.990572214126587) (1179,2.893218994140625) (928,2.831835985183716) (3683,2.807081699371338) (2208,2.7768969535827637) (908,2.7378969192504883) (904,2.694058656692505) (951,2.685116767883301) (164,2.6280622482299805) (950,2.578122138977051)
2374: (110,6.984738826751709)* (1198,6.204863548278809)* (480,5.674503326416016)* (457,5.1477251052856445)* (1270,4.864746570587158) (2115,4.801888465881348) (733,4.737780570983887)* (2571,4.69602632522583)* (1259,4.595993518829346) (2858,4.2902021408081055) (592,4.116637229919434) (2406,4.087493419647217)* (3114,4.075735569000244) (1073,3.950498580932617)* (1275,3.8963162899017334) (349,3.8927793502807617)* (1968,3.8806674480438232)* (590,3.8700172901153564)* (3552,3.8685975074768066) (1954,3.7366909980773926)*
2375: (480,4.291382789611816)* (3753,3.9714808464050293)* (1259,3.815807342529297) (110,3.4813778400421143) (589,3.1686389446258545) (2791,3.129924774169922)* (1580,3.1253159046173096) (3897,2.9844021797180176) (3510,2.943150043487549) (3555,2.908482551574707) (908,2.8310394287109375) (2455,2.6863481998443604) (3481,2.611344337463379) (3409,2.5788261890411377) (524,2.4906911849975586) (2291,2.4860730171203613)* (3578,2.4669108390808105) (2948,2.4212210178375244)* (1673,2.3827686309814453) (2454,2.3037571907043457)
2376: (1193,6.635984420776367)* (1213,6.611660003662109)* (2858,6.210589408874512)* (2908,6.041755676269531)* (1252,5.419477462768555)* (1094,5.31360387802124) (1952,5.187343597412109)* (1635,5.135873794555664)* (3148,5.087874412536621)* (2028,5.0478010177612305)* (2959,4.880117893218994) (2997,4.860770225524902) (3100,4.8230061531066895)* (1090,4.644957065582275) (2289,4.627527236938477) (2686,4.616591453552246) (1263,4.577362060546875) (2712,4.549072265625) (750,4.532999038696289) (994,4.525824069976807)
2377: (2028,3.8123576641082764) (1240,3.7525973320007324) (1610,3.6542751789093018) (110,3.483652353286743) (1214,3.4761204719543457) (858,3.2678604125976562) (1221,3.1643290519714355) (2571,3.1495795249938965) (260,3.1414971351623535)* (1198,3.11435866355896) (1200,3.0948657989501953) (1387,3.0627198219299316) (1954,2.9910244941711426)* (2947,2.9681825637817383) (1304,2.9031052589416504) (1196,2.828906297683716)* (2948,2.7467873096466064) (3256,2.73488187789917) (2194,2.7008070945739746) (1953,2.6734254360198975)
2378: (380,4.913326263427734) (2706,4.841220855712891) (2002,4.7584757804870605) (2858,4.606899261474609) (3753,4.407045364379883) (1552,4.387786865234375)* (1918,4.356374740600586) (1485,4.196706295013428) (733,4.194387912750244)* (1370,4.150179862976074) (3450,3.9108762741088867) (165,3.891606092453003) (2881,3.7485122680664062) (1777,3.6143698692321777) (2571,3.5897791385650635)* (1608,3.5819649696350098) (2335,3.5814130306243896) (1784,3.571377992630005) (648,3.5696728229522705) (21,3.510336399078369)
2379: (318,4.673470497131348)* (2028,3.89803409576416) (593,3.896719455718994) (2858,3.753213405609131) (2804,3.19913387298584) (296,3.1252994537353516) (1704,3.1180012226104736) (1193,3.043072462081909) (50,2.972309112548828) (34,2.8227787017822266) (919,2.7176311016082764) (1197,2.7073464393615723) (110,2.6771655082702637) (2324,2.617753744125366) (1198,2.5879483222961426) (1148,2.5777347087860107) (2762,2.577362537384033) (2396,2.571389675140381) (1196,2.5196871757507324) (858,2.511077404022217)
2380: (1393,6.556946277618408)* (3408,6.1884260177612305) (3753,6.064940452575684) (1721,5.840839385986328) (593,5.645209789276123)* (3578,5.563474178314209)* (590,5.523773193359375) (1307,5.354706764221191) (539,5.2918291091918945)* (597,5.196369171142578) (2762,5.1179962158203125) (1968,5.003183364868164)* (440,4.917976379394531) (3252,4.834314823150635) (3916,4.687829494476318)* (1641,4.6449360847473145) (1090,4.638126850128174)* (1639,4.591486930847168) (2329,4.569361686706543) (3105,4.564450740814209)
2381: (2706,4.191365718841553) (2336,3.5924766063690186) (2433,3.4514849185943604) (2959,3.4110183715820312) (2908,3.3346962928771973) (3005,3.3216662406921387) (2707,3.2977046966552734) (2710,3.221078395843506) (223,3.192318916320801) (3176,3.176927328109741) (2694,3.0839405059814453) (2770,3.078981876373291) (785,2.9665887355804443) (2841,2.9330599308013916) (2858,2.896512031555176)* (2734,2.8959884643554688) (2580,2.8863582611083984) (2716,2.8250675201416016) (2762,2.801628589630127) (1959,2.7939400672912598)
2382: (3753,4.314812660217285) (480,3.888489246368408) (3160,3.401031732559204) (908,3.1509718894958496) (3408,3.111464738845825)* (2028,3.019073486328125) (589,2.939028263092041) (3510,2.8678195476531982) (2997,2.781975746154785) (3481,2.736311435699463) (2160,2.6149845123291016)* (3751,2.588078498840332) (2396,2.503305196762085) (1233,2.377281665802002) (2762,2.3522539138793945) (3624,2.2973976135253906) (144,2.2313599586486816) (2291,2.2182490825653076) (2791,2.1973471641540527) (3755,2.1439387798309326)
2383: (2918,6.795185089111328)* (2081,6.728867530822754) (1197,6.311399459838867)* (588,5.945425033569336)* (497,5.878706455230713)* (2406,5.8080949783325195)* (3253,5.59490966796875) (1517,5.531116485595703) (1148,5.200638771057129) (357,5.180087089538574)* (539,5.092106342315674)* (914,5.011280059814453) (141,4.983087062835693) (1022,4.97036075592041) (1282,4.964486122131348) (916,4.860095500946045)* (3114,4.832206726074219) (2108,4.817632675170898) (3397,4.76900053024292)* (339,4.741440773010254)
2384: (457,4.092615127563477) (1,3.870055913925171) (593,3.477367639541626) (3114,3.3176674842834473) (1608,3.224618911743164) (2353,3.19602108001709) (2028,3.1043214797973633) (150,3.102773427963257) (733,3.0077877044677734) (595,2.98392391204834) (3256,2.8722586631774902) (589,2.8282997608184814) (474,2.8062844276428223) (2355,2.761202096939087)* (349,2.65224027633667) (527,2.602890968322754) (50,2.5544984340667725) (1907,2.527609348297119) (480,2.518153667449951) (1573,2.506405830383301)
2385: (593,3.9758591651916504) (527,3.8799071311950684) (2858,3.6785547733306885) (1213,3.0582170486450195) (296,2.9582629203796387) (2762,2.7949986457824707) (50,2.617051124572754) (858,2.5146050453186035) (1193,2.4012198448181152) (150,2.340118646621704) (1617,2.1293277740478516) (1225,2.070657253265381) (1221,1.9829461574554443) (1358,1.978743076324463) (36,1.9722585678100586) (1198,1.9226231575012207) (1207,1.9182182550430298)* (34,1.916433334350586) (2804,1.8557517528533936) (260,1.8027387857437134)
2386: (364,6.2903642654418945)* (2096,5.536870002746582) (1907,5.502025604248047) (2087,5.463070392608643) (594,5.307852745056152) (2085,5.11159610748291) (1028,5.0313262939453125) (3114,5.02719783782959)* (1032,4.704153060913086) (2687,4.645034313201904) (596,4.6160478591918945) (1566,4.562304496765137) (1029,4.524447917938232) (2137,4.448624610900879)* (1688,4.308423042297363) (2018,4.237102508544922) (1282,4.039658546447754) (1033,3.982389450073242) (3034,3.9497854709625244) (34,3.901397705078125)
2387: (296,5.619611740112305) (1089,4.718470573425293) (1704,4.469752311706543) (527,4.424142837524414)* (47,3.999976634979248) (1617,3.8356528282165527)* (1358,3.7926414012908936) (2959,3.6032352447509766) (3160,3.566767454147339) (2571,3.5475873947143555) (2329,3.4698731899261475) (25,3.3349571228027344) (1060,3.3266632556915283) (2291,3.2319388389587402) (6,3.2269034385681152) (356,3.200960636138916) (2890,3.1240506172180176) (457,3.009089231491089)* (858,3.0073013305664062) (223,3.005448341369629)
2388: (110,4.764403820037842) (1198,4.686441421508789) (260,4.580421447753906) (1036,4.277792930603027)* (589,4.178060054779053) (1196,4.103309631347656) (1210,3.761505603790283) (1291,3.714202642440796) (1240,3.7120413780212402)* (1954,3.617734670639038) (2571,3.375356912612915) (1214,3.3123795986175537) (2194,3.246377944946289) (1304,3.171008586883545)* (2944,3.1188371181488037) (1201,3.0313239097595215) (1233,2.97282075881958) (2000,2.9436933994293213) (1200,2.937431812286377) (593,2.8944735527038574)
2389: (1,5.528647422790527) (3114,5.396615982055664)* (1136,5.23590087890625) (2997,4.878392219543457) (1219,4.643490791320801) (1288,4.6244964599609375) (1223,4.536943435668945) (1089,4.51627779006958) (34,4.50778865814209) (1282,4.453317165374756) (595,4.386041164398193) (1197,4.340641975402832) (1387,4.310739040374756) (1198,4.171014785766602)* (2762,4.1493000984191895)* (720,4.135620594024658)* (1258,4.11023473739624) (2791,4.075583457946777)* (3751,4.06744909286499) (2355,4.040940284729004)*
2390: (539,6.334918975830078)* (356,6.085885047912598)* (2424,5.5150957107543945)* (339,5.25081729888916) (1721,5.094149589538574)* (2724,4.706381797790527)* (440,4.630549430847168) (1265,4.44556999206543)* (3255,4.370303153991699) (7,4.274631023406982) (2396,4.066904067993164)* (39,4.026002407073975)* (2302,3.924093246459961) (3450,3.8999290466308594) (2694,3.7589657306671143) (708,3.7268247604370117) (3510,3.6508758068084717) (2706,3.591574192047119)* (2321,3.575270175933838) (1042,3.565988063812256)
2391: (589,5.658207893371582)* (480,4.96978759765625) (3753,4.349151611328125) (318,3.893341064453125) (2571,3.835254192352295) (296,3.7881970405578613) (1213,3.7026710510253906) (527,3.67020845413208) (260,3.668264627456665) (3578,3.498602867126465) (1210,3.4212751388549805) (908,3.335808038711548) (1214,3.3013839721679688) (3555,3.2945752143859863) (457,3.170999050140381)* (1198,3.140089988708496) (1193,3.1334939002990723) (1196,3.1260986328125) (1249,3.044372797012329) (2160,3.006009817123413)*
2392: (2683,7.033145904541016) (2881,6.238252639770508) (3005,6.117870330810547) (2433,6.109288215637207) (2605,5.636042594909668) (1959,5.548654556274414) (2770,5.393169403076172) (2707,5.3461103439331055) (2997,5.331032752990723) (3176,5.1698079109191895) (2763,5.050642967224121) (3203,4.963749408721924) (2987,4.952155113220215) (3543,4.67753267288208) (2599,4.575881004333496) (2541,4.521798133850098) (3578,4.364556312561035) (3175,4.273694038391113) (1513,4.245566368103027) (223,4.226335048675537)
2393: (858,6.254514694213867) (2858,5.77071475982666) (924,5.068691253662109)* (750,5.066037178039551)* (1304,4.880237579345703)* (1276,4.822935104370117) (1247,4.773043632507324)* (1952,4.735527038574219) (1136,4.638935089111328) (2028,4.63809871673584)* (527,4.622803211212158) (1208,4.28636360168457) (923,4.177440643310547)* (1204,4.177349090576172)* (919,4.045651912689209) (969,3.9235944747924805) (1278,3.713090658187866)* (1953,3.7008612155914307) (2300,3.6472976207733154) (1219,3.584693670272827)
2394: (780,3.7926323413848877) (2716,3.7778573036193848) (2571,3.659374237060547) (2628,3.5040836334228516) (260,3.483405828475952) (1210,3.458017587661743) (1198,3.4345932006835938) (457,3.426041603088379) (2797,3.402416467666626) (377,3.3862342834472656) (1291,3.3787693977355957) (1036,3.2343087196350098) (1196,3.1559066772460938) (1097,3.0550143718719482) (1240,3.037017345428467) (1610,3.032412528991699) (1374,3.0087430477142334) (1307,2.9855940341949463) (2762,2.8958821296691895) (2791,2.79787278175354)
2395: (110,5.566531181335449) (858,4.594054222106934)* (1036,4.581813812255859) (1259,4.5235185623168945) (3753,4.462418556213379) (2194,4.409641265869141)* (457,4.346682071685791)* (589,4.260524272918701) (1610,4.136103630065918) (608,4.124266147613525) (1222,3.9690284729003906)* (3408,3.9213242530822754) (2268,3.9129509925842285) (527,3.7722623348236084) (2762,3.747537612915039) (474,3.732145071029663) (318,3.70346736907959)* (349,3.643660068511963) (2791,3.6416773796081543)* (3555,3.6033270359039307)
2396: (593,4.9686126708984375) (527,4.8245530128479) (2028,4.495401859283447) (1617,4.158025741577148) (1704,3.625638008117676) (1213,3.4828028678894043)* (34,3.3748223781585693) (2571,3.3528761863708496) (2396,3.344283103942871)* (2858,3.335681200027466)* (110,3.236577272415161) (17,3.222762107849121) (1,3.211167335510254) (1358,2.9391422271728516) (260,2.91343092918396) (1265,2.911184072494507) (1198,2.8250010013580322) (1196,2.76657772064209) (3114,2.6715645790100098) (2324,2.6274213790893555)*
2397: (912,4.476288795471191) (1148,3.9973392486572266) (1212,3.649162769317627) (1204,3.568354845046997) (913,3.5650577545166016) (745,3.5328783988952637) (1617,3.298288345336914) (2396,3.292534112930298) (1248,3.1688661575317383) (1252,3.14577317237854) (750,3.1267004013061523) (899,3.126509189605713) (908,3.1039679050445557) (1198,3.098215103149414)* (930,3.090853452682495) (260,3.088968276977539) (720,3.0711588859558105) (1260,3.0224502086639404) (1217,3.012028217315674) (1284,2.975548028945923)
2398: (318,4.617822647094727) (593,4.383626937866211) (2858,3.875948429107666) (36,3.653999090194702) (3147,3.6433088779449463) (3105,3.6091322898864746) (2336,3.589728832244873) (3148,3.4825143814086914) (1193,3.394515037536621) (3252,3.3820433616638184) (1682,3.3567066192626953) (590,3.3500819206237793) (62,3.3124043941497803) (1207,3.258899688720703) (1961,3.2579662799835205) (2501,3.2576773166656494) (3100,3.242556095123291) (1358,3.1915626525878906) (3176,3.1043992042541504) (3006,3.0767040252685547)
2399: (908,3.3775177001953125)* (1259,3.0950188636779785) (2160,2.9957854747772217) (2791,2.9955005645751953) (1284,2.5754141807556152) (110,2.3334035873413086) (480,2.294086456298828) (1249,2.218451976776123) (1580,2.1986613273620605) (2455,2.1312222480773926) (858,2.0713253021240234) (3481,2.0422611236572266) (1252,2.0032196044921875) (2454,1.9974682331085205) (1193,1.976194977760315) (1035,1.9728565216064453) (2291,1.9015456438064575) (1673,1.9008240699768066) (3932,1.8814786672592163) (1214,1.8762218952178955)
2400: (1214,5.164045810699463) (1200,4.205798149108887) (1258,3.998924732208252)* (2571,3.9944920539855957) (1997,3.8595564365386963) (1036,3.7939281463623047) (1982,3.6969242095947266) (2288,3.6720173358917236) (1347,3.4284508228302) (1407,3.405890464782715) (1291,3.3180131912231445) (593,3.2763752937316895) (1345,3.198453903198242) (2160,3.1173136234283447) (1127,3.079956531524658) (2916,3.028700351715088) (541,2.9847419261932373) (968,2.9316282272338867) (1350,2.9202656745910645) (1321,2.7922167778015137)
2401: (2858,5.174286842346191)* (2028,4.5887908935546875)* (3578,4.304986000061035) (260,4.183102607727051) (1291,3.914036750793457) (2762,3.735414981842041) (1127,3.7020113468170166) (2571,3.68009614944458)* (2355,3.6677756309509277) (1240,3.5560519695281982) (1197,3.4569954872131348) (2987,3.403904438018799)* (2490,3.0847246646881104) (1221,3.0839128494262695) (2959,2.966778039932251) (2694,2.9444477558135986) (1954,2.9278135299682617) (2000,2.9229390621185303) (1387,2.903970718383789) (2692,2.8879599571228027)
2402: (541,6.596195220947266)* (1299,5.533349990844727) (1674,5.21575927734375) (2872,4.880205154418945)* (1097,4.861021995544434) (2916,4.808072566986084) (2985,4.792172908782959) (2243,4.768576145172119) (1210,4.7583112716674805)* (2455,4.706557273864746) (2968,4.672137260437012) (1259,4.590045928955078)* (1263,4.546608924865723)* (3104,4.468992710113525) (2944,4.422715187072754)* (1954,4.244537353515625) (1213,4.170719146728516)* (1250,3.9949307441711426) (3505,3.9922256469726562)* (1965,3.9666571617126465)
2403: (1210,5.764955520629883)* (2916,5.465756893157959) (1240,5.459075450897217) (3793,5.058341979980469) (2628,5.014865398406982) (1036,4.920447826385498) (780,4.808708190917969) (1374,4.366662979125977) (1527,4.353494644165039) (733,4.337673187255859) (3527,4.266427993774414) (1573,4.260608673095703) (1356,4.2299885749816895) (1127,4.083322048187256) (1197,3.965738296508789)* (1215,3.6790542602539062) (2762,3.6287505626678467) (3256,3.5761561393737793) (3175,3.567204236984253) (1676,3.5555381774902344)
2404: (2028,4.85477352142334)* (608,4.816834449768066)* (318,4.276264190673828) (589,4.2290263175964355) (1221,4.213433265686035) (593,4.036792755126953) (1198,4.026496887207031)* (1617,3.9920473098754883) (1222,3.9116721153259277) (6,3.9025869369506836) (2571,3.7928690910339355) (527,3.731231451034546) (2804,3.6721994876861572) (2959,3.5808682441711426) (293,3.5428647994995117) (480,3.534555196762085)* (2000,3.4841530323028564) (1240,3.4726626873016357) (1060,3.4337337017059326) (2706,3.432645320892334)
2405: (1307,3.9549691677093506) (1198,3.8649072647094727) (1196,3.7499828338623047) (1210,3.591465711593628) (260,3.5626659393310547) (912,3.2598495483398438) (2406,3.199215888977051) (539,3.0981156826019287) (1197,3.0619349479675293) (1097,2.9473814964294434) (1674,2.9103965759277344) (11,2.8181381225585938) (919,2.8027424812316895)* (2396,2.7228944301605225) (1961,2.70597767829895) (2028,2.6843998432159424) (110,2.660785675048828) (2797,2.6339099407196045)* (1304,2.6287217140197754) (2100,2.565857410430908)
2406: (597,4.984794616699219)* (3101,4.954761505126953) (1721,4.921558856964111)* (3408,4.490147590637207) (3147,4.079745292663574) (1246,4.013056755065918) (11,3.8268651962280273) (1569,3.751063346862793) (62,3.744325637817383) (1193,3.7262048721313477)* (1959,3.708207845687866) (593,3.6790852546691895) (3255,3.656848430633545) (3360,3.6502299308776855) (3072,3.5449066162109375) (2268,3.5334620475769043) (1271,3.500770092010498) (500,3.497464179992676) (1097,3.493384599685669) (2671,3.440439224243164)
