userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
1: (167,9.609149932861328) (324,9.25804615020752) (674,8.09712028503418) (173,8.095165252685547) (211,8.042245864868164)* (131,7.729236602783203) (18,7.539275169372559) (17,7.483797073364258) (48,7.336407661437988) (440,7.318953514099121) (1202,7.304997444152832) (632,7.257976055145264) (67,7.225257873535156) (162,7.220296859741211) (371,7.121462821960449) (363,7.053854942321777) (169,6.948398590087891) (107,6.721583366394043) (665,6.695441246032715) (170,6.693068504333496)
1210: (185,6.44498348236084) (941,6.0338287353515625) (642,6.013509750366211) (932,5.739439010620117) (147,5.616643905639648) (190,5.289846420288086) (153,5.2607502937316895) (626,5.235783576965332)* (2609,5.020845890045166) (2779,4.99699592590332) (625,4.847350120544434) (3280,4.769242763519287) (1063,4.703932762145996)* (555,4.623968601226807) (512,4.620328426361084) (1273,4.554774761199951) (570,4.506815433502197) (3266,4.498594284057617) (2790,4.480007171630859) (1626,4.392947196960449)
1803: (434,6.748250484466553) (276,6.064626693725586) (1207,6.05639123916626) (823,5.9526190757751465) (89,5.798924446105957)* (131,5.751749038696289) (862,5.612990379333496) (523,5.6099653244018555) (135,5.592442512512207) (20672,5.520122528076172) (16,5.477705955505371) (2761,5.4141645431518555) (686,5.368816375732422) (173,5.253854751586914) (48,5.1814494132995605) (329,5.104284763336182) (169,4.99962043762207) (347,4.9889421463012695) (2899,4.945644855499268) (69,4.941064834594727)*
2629: (560,4.762411594390869) (147,4.164150238037109) (136,3.9525203704833984) (130,3.9406466484069824) (1273,3.610548973083496) (2069,3.5939435958862305) (1144,3.5211877822875977) (164,3.390336513519287) (520,3.3776121139526367)* (570,3.264673948287964) (2609,3.224217176437378) (15,3.1974103450775146) (1278,3.1590142250061035)* (131,3.064882755279541) (67,3.060393810272217) (904,2.970386028289795) (1790,2.966949939727783) (541,2.9198267459869385) (167,2.835907220840454) (546,2.8339991569519043)
2783: (95,1.0474289655685425) (1813,1.0346555709838867) (48,1.0053218603134155) (131,0.9861342906951904) (891,0.957821249961853) (15,0.9566723108291626) (367,0.9210047125816345) (167,0.9085044860839844) (298,0.8958625793457031) (844,0.8873531818389893) (2220,0.8663108348846436) (240,0.8576573133468628) (553,0.8545997142791748) (2119,0.8534680604934692) (1357,0.8523181676864624) (312,0.8464321494102478) (2365,0.8336566686630249) (1172,0.8288246989250183) (952,0.8274577260017395) (2956,0.8227615356445312)
517: (618,7.433154106140137) (559,6.557146072387695) (619,6.496011734008789)* (523,6.394017219543457) (1100,6.370179176330566) (3806,6.278783321380615) (647,6.273063659667969)* (1144,6.161272048950195) (3274,6.130598068237305) (606,5.9964094161987305) (1126,5.994979381561279) (560,5.977245330810547) (200,5.960526466369629)* (930,5.9578657150268555) (1010,5.929287433624268) (1684,5.842424392700195)* (1278,5.829582214355469) (1314,5.8120832443237305) (1027,5.735964298248291)* (73,5.710814476013184)
1407: (512,9.026092529296875) (1144,9.00716781616211) (642,8.815268516540527)* (1062,7.816774845123291) (932,7.750783920288086)* (2761,7.620469570159912) (3346,7.584738731384277) (2779,7.378525733947754) (147,7.269103527069092) (539,7.229610919952393)* (523,7.205690860748291) (1553,7.2022271156311035) (560,7.172818660736084) (1099,7.087409019470215)* (2096,6.991434097290039) (3381,6.816699504852295)* (1172,6.79703426361084) (1088,6.7595672607421875) (1022,6.675512313842773) (130,6.650794982910156)
2388: (185,4.5020294189453125) (167,4.228214263916016) (512,3.8949193954467773) (1063,3.7049760818481445) (166,3.6510939598083496) (1144,3.641028642654419) (136,3.617380142211914)* (147,3.5870299339294434) (1273,3.5678765773773193) (67,3.4713783264160156) (130,3.4485740661621094) (215,3.436048984527588) (164,3.4227728843688965) (48,3.4159419536590576) (162,3.302516460418701) (11,3.2708678245544434) (2609,3.1514499187469482) (2082,3.0841431617736816) (364,3.0369808673858643) (674,3.0300073623657227)
2412: (136,8.17945384979248) (575,7.478963851928711) (932,7.2428741455078125) (1144,7.127468109130859) (1626,7.0975661277771) (167,7.035355091094971) (48,6.733827114105225) (1553,6.707256317138672) (512,6.685400009155273) (539,6.513006687164307) (1102,6.429359436035156) (1689,6.417625427246094) (1224,6.25273323059082) (941,6.225072860717773) (626,6.179598331451416)* (486,6.099463939666748) (583,6.015073299407959)* (1062,6.005463123321533) (1813,5.928753852844238) (1273,5.92162561416626)
2953: (2779,8.87108039855957) (932,8.458749771118164) (2790,7.826166152954102) (575,7.764720916748047) (185,7.691226005554199) (1144,7.490949630737305) (660,7.451896667480469)* (626,7.1403350830078125)* (2096,7.113497257232666) (618,7.066879749298096) (1689,6.999834060668945) (2138,6.875952243804932) (3346,6.836460113525391) (1315,6.741751670837402) (1088,6.424491882324219)* (1683,6.3520965576171875)* (20688,6.345582962036133) (3266,6.329452037811279) (2134,6.249494552612305) (3265,6.20894718170166)
127: (941,8.13648796081543) (1210,7.225661277770996) (560,7.018434524536133) (1717,6.971078395843506) (215,6.763246059417725) (185,6.720426559448242) (625,6.663931846618652) (649,6.656262397766113) (354,6.533180236816406) (650,6.3025617599487305) (31,6.20443868637085)* (172,6.115035057067871) (3708,6.0965070724487305) (1232,6.033199787139893) (523,6.008204460144043) (228,5.950666427612305) (136,5.853334903717041) (123,5.83936882019043) (626,5.73117733001709) (3445,5.7069091796875)
971: (2328,6.220312118530273) (3445,5.8756422996521) (269,5.7895660400390625) (1180,5.126983642578125) (2779,4.889728546142578) (48,4.7716851234436035) (265,4.655193328857422) (312,4.586381912231445) (276,4.518144607543945) (4884,4.40913200378418) (523,4.354166030883789) (862,4.344000339508057) (228,4.343520164489746) (72,4.3399481773376465) (2790,4.318936347961426) (354,4.314994812011719) (2244,4.314201354980469) (274,4.30259895324707) (368,4.266740322113037) (115,4.204850196838379)
1114: (9,6.331335067749023) (48,6.001038551330566)* (276,5.963706970214844) (167,5.947596549987793) (4181,5.887962341308594)* (279,5.721929550170898) (15,5.717080116271973) (312,5.715200424194336) (669,5.483562469482422) (382,5.281444549560547) (360,5.281286239624023) (72,5.176084518432617) (661,5.155666351318359) (952,5.137051582336426)* (158,4.971383571624756) (67,4.916457653045654) (1180,4.822693347930908) (553,4.785172462463379) (1202,4.762796878814697) (265,4.73175048828125)
1677: (875,8.584965705871582) (87,8.164899826049805)* (130,7.640125751495361)* (4345,7.242145538330078) (1061,7.0313520431518555) (1252,6.990571975708008) (891,6.955726146697998)* (95,6.768174171447754)* (512,6.554494380950928) (1232,6.519750595092773)* (94,6.342981338500977) (1977,6.294971466064453) (842,6.277066230773926) (166,6.1698737144470215) (889,6.162627696990967) (3511,6.025043964385986) (764,6.022921562194824) (70,5.862380027770996) (747,5.800903797149658)* (746,5.790802001953125)
2055: (48,5.311580657958984)* (512,4.938358306884766) (67,4.9312872886657715) (131,4.798954963684082) (1144,4.647163391113281)* (265,4.587132453918457) (147,4.570075035095215) (11,4.434091567993164) (312,4.396474838256836) (4,4.3751420974731445) (130,4.26646614074707) (298,4.245321750640869) (215,4.21015739440918) (72,4.1670823097229) (135,4.164189338684082) (170,4.1641364097595215)* (324,4.117177963256836) (823,4.105154991149902) (2069,4.081399440765381) (674,4.075089454650879)
2189: (523,9.70499038696289)* (20672,7.560210227966309) (625,7.48527717590332)* (73,7.418540000915527) (1144,7.130542755126953)* (862,7.098791122436523)* (1224,6.864598274230957)* (560,6.756425857543945)* (116,6.735298156738281)* (1095,6.700139999389648) (147,6.699797630310059)* (932,6.666907787322998)* (404,6.653166770935059) (489,6.494627475738525) (1150,6.462100505828857)* (869,6.4175639152526855) (1989,6.409936904907227)* (369,6.394897937774658) (1435,6.345125675201416)* (913,6.344134330749512)*
58: (3204,13.219249725341797) (3206,11.300848007202148)* (913,11.04952335357666)* (1790,10.744275093078613)* (2834,10.62893295288086) (1759,10.482131958007812) (498,10.102486610412598) (904,9.89716911315918) (916,9.816575050354004)* (2484,9.362714767456055) (3145,8.737586975097656) (164,8.715591430664062)* (900,8.595682144165039) (5007,8.4921236038208) (1058,8.397955894470215) (1276,8.284955978393555)* (1495,8.216102600097656) (1518,8.146323204040527) (1802,8.135290145874023) (504,8.06087875366211)
90: (15,3.214329242706299) (11,2.655327796936035) (18,2.45479154586792) (72,2.4321794509887695) (167,2.373047351837158) (17,2.284149169921875) (67,2.2687647342681885) (48,2.2368950843811035) (9,2.2335562705993652) (279,2.155071258544922) (115,2.139120578765869) (276,2.1128110885620117) (661,2.0868988037109375) (174,2.0413708686828613) (135,2.034137487411499) (237,1.995765209197998) (265,1.986389398574829) (131,1.970312237739563)* (1202,1.937105417251587) (674,1.92974853515625)
953: (167,6.990062236785889) (324,6.02604866027832) (162,5.696175575256348) (130,5.58721923828125) (721,5.2560577392578125) (48,5.216216087341309) (818,5.140415191650391) (674,5.12819766998291)* (364,5.028822422027588) (440,5.010188102722168) (139,4.98115348815918) (131,4.974148750305176) (8,4.9702677726745605) (4,4.95894718170166) (71,4.913810729980469) (5,4.907000541687012) (35,4.856788158416748) (222,4.830839157104492) (173,4.767478942871094)* (394,4.7601318359375)
1208: (2605,8.67064094543457)* (5425,8.662163734436035)* (2821,8.017166137695312)* (5319,8.002497673034668) (3100,7.66330623626709) (2328,7.545323371887207) (3228,7.445412635803223) (12979,7.035627841949463)* (6857,6.978543758392334)* (5314,6.974271774291992) (3522,6.928442478179932) (3139,6.758140563964844) (5326,6.737893104553223) (5229,6.530017852783203) (1892,6.464268684387207) (12092,6.461014270782471) (20678,6.36746072769165)* (1353,6.343519687652588) (3140,6.297231674194336) (5320,6.288632392883301)
1226: (1144,5.242382526397705) (185,5.040441989898682) (15,4.696478366851807) (941,4.480165481567383) (2609,4.396856307983398) (575,4.101068496704102) (625,4.073592185974121) (512,3.989254951477051) (130,3.9727282524108887) (2137,3.793093681335449) (1063,3.767348289489746) (153,3.7420425415039062) (2120,3.6587400436401367) (164,3.6484241485595703) (3655,3.604428291320801) (190,3.6032774448394775) (570,3.5105135440826416) (167,3.485133647918701) (194,3.469550609588623) (1072,3.4216809272766113)
1940: (941,6.031670570373535) (875,5.673450469970703) (1172,5.572862148284912) (3346,5.4046525955200195) (153,5.2092485427856445) (166,5.108181953430176) (904,5.086540222167969) (952,5.044947624206543) (190,4.927340507507324) (2131,4.897183418273926) (862,4.864047050476074) (2790,4.775835990905762) (1144,4.718927383422852) (932,4.710518836975098) (3622,4.661180019378662) (2141,4.641936779022217) (2609,4.59794282913208) (3344,4.520303726196289) (3270,4.518705368041992) (2199,4.513798713684082)
2006: (1315,4.071046352386475) (625,3.9412107467651367) (640,3.93764066696167) (642,3.8957605361938477) (185,3.8350582122802734) (359,3.7333483695983887)* (2143,3.7206568717956543) (2116,3.6816635131835938) (1095,3.6370787620544434) (618,3.6275908946990967) (1144,3.6232261657714844) (3114,3.601935863494873) (153,3.434217691421509) (576,3.4206557273864746) (501,3.417388916015625) (1940,3.3874850273132324) (520,3.3852553367614746) (479,3.366863489151001) (194,3.358912467956543) (3655,3.352351665496826)
2219: (3347,9.712248802185059)* (802,8.687829971313477)* (3908,8.311138153076172) (3808,7.954071998596191) (3341,7.7565388679504395)* (2957,7.30934476852417) (6996,7.211614608764648) (2141,7.209531307220459) (1062,6.92939567565918) (932,6.913613796234131) (1140,6.888665676116943) (190,6.737598896026611) (8679,6.571247577667236) (1177,6.549447536468506) (3893,6.493081092834473) (3894,6.399028778076172)* (4432,6.351982593536377) (2138,6.293739318847656)* (6998,6.233364105224609) (3905,6.225590705871582)
2298: (2072,7.233247756958008)* (5425,6.78997278213501) (2605,6.614862442016602)* (791,6.3337883949279785)* (1866,6.034181594848633)* (421,5.949250221252441) (986,5.948458671569824) (205,5.901000022888184) (398,5.816085338592529) (5515,5.751231670379639)* (1892,5.749711036682129) (2821,5.649188041687012) (999,5.638278961181641)* (3294,5.602188587188721) (139,5.575327396392822) (6,5.331615447998047) (718,5.2980637550354) (34,5.278897285461426) (2071,5.236831188201904) (479,5.203095436096191)
2864: (1626,5.892467498779297) (802,5.739605903625488) (3622,5.684900760650635) (1689,5.571349620819092) (3280,5.548653602600098)* (1357,5.539714813232422) (2956,5.436408519744873) (898,5.3792595863342285) (941,5.244874954223633) (715,5.235604286193848) (1190,5.142934799194336) (183,5.114392280578613)* (512,5.08344841003418) (1813,5.012255668640137) (1242,4.991108417510986) (1140,4.9596266746521) (237,4.865115165710449) (1064,4.779306411743164) (1645,4.768028259277344) (1273,4.747208595275879)
416: (29634,8.364688873291016) (35999,7.121421813964844) (28825,7.015885353088379) (584,6.659028053283691) (619,6.636483192443848) (3782,6.595462322235107) (2839,6.465181350708008)* (1094,6.3397908210754395)* (4270,6.182666778564453)* (562,6.011908531188965) (940,5.552143096923828) (807,5.521871566772461) (8524,5.455573558807373) (14693,5.282101631164551) (590,5.239678382873535) (9308,5.07659912109375) (591,5.073014736175537) (5030,4.838000297546387) (5580,4.729281902313232) (10802,4.662846088409424)
1554: (1017,5.676663398742676) (1255,4.993915557861328) (130,4.962347030639648) (166,4.514242172241211) (520,4.506210803985596) (842,4.500483512878418)* (1260,4.442464828491211) (164,4.4307756423950195) (512,4.350814342498779)* (94,4.282772541046143)* (1172,4.207877159118652) (1207,4.192749500274658) (153,4.153016090393066) (1058,4.094679832458496) (821,4.083213806152344) (1342,4.066781044006348) (2396,4.038947105407715) (136,4.02730655670166) (88,3.974212884902954)* (1204,3.963756799697876)
1978: (419,9.433428764343262) (560,8.871150970458984)* (1100,8.833724021911621) (849,8.591835021972656) (570,8.501193046569824)* (540,8.32900333404541) (1790,8.261957168579102) (1095,7.891955375671387)* (1126,7.768468856811523) (2114,7.728649616241455)* (1043,7.701375484466553) (520,7.580821514129639)* (3344,7.399338245391846) (941,7.338536262512207) (20672,7.303188800811768)* (2814,7.280057430267334)* (187,7.213189601898193) (3346,7.153311729431152)* (2839,7.046217918395996)* (1276,6.981729507446289)*
2122: (1088,12.942447662353516)* (2143,12.25511360168457)* (3114,9.963823318481445) (2131,9.87789535522461)* (3258,9.873058319091797) (190,9.704833030700684)* (4108,9.640867233276367)* (2788,9.481474876403809)* (654,9.218143463134766) (2609,9.090012550354004)* (2837,8.932939529418945)* (5369,8.919190406799316) (1099,8.86192798614502)* (808,8.755223274230957) (897,8.7116117477417)* (4435,8.689136505126953) (6406,8.683517456054688) (575,8.66215991973877)* (585,8.542844772338867)* (941,8.485794067382812)
2487: (842,5.4012579917907715) (802,4.778903007507324) (2956,4.6392974853515625) (1813,4.470423698425293) (2096,4.4035162925720215) (189,4.364554405212402) (1186,4.302756309509277) (898,4.283662796020508) (828,4.244375705718994) (932,4.196134567260742)* (1294,4.186031341552734) (987,3.9586009979248047) (1190,3.9043469429016113) (1773,3.8897783756256104) (575,3.845412254333496) (1626,3.8325459957122803) (2220,3.7743964195251465) (891,3.7589049339294434) (764,3.750175952911377) (89,3.7347707748413086)
153: (185,5.0639166831970215) (560,4.662374496459961) (147,4.577639579772949) (1144,4.467641830444336) (136,3.9318296909332275) (941,3.892425298690796) (2779,3.7968599796295166) (625,3.728299856185913) (1063,3.632836103439331) (932,3.6007838249206543) (1072,3.578237295150757) (523,3.553471565246582) (512,3.5162851810455322) (178,3.491267204284668) (15,3.4066596031188965) (3266,3.379729986190796) (1297,3.306807041168213) (2137,3.295466423034668) (896,3.287630558013916) (539,3.262826442718506)
177: (162,6.186298847198486) (6,5.873968124389648) (5,5.769207000732422) (215,5.682689666748047) (35,5.603580474853516) (721,5.532514572143555)* (440,5.328324317932129) (170,5.197547912597656) (173,5.146010398864746) (185,5.059687614440918) (67,5.044764041900635) (632,5.026520729064941) (388,5.007735729217529) (205,5.0011467933654785)* (17,4.956361293792725) (210,4.923114776611328) (34,4.910708904266357)* (131,4.821171760559082) (363,4.815321922302246) (669,4.812449932098389)
240: (697,8.206092834472656) (1813,7.587945938110352) (434,7.121786117553711) (312,7.118151664733887) (367,6.7306623458862305) (3862,6.58068323135376) (1294,6.420982360839844) (898,6.265082359313965) (210,6.188471794128418) (2175,6.049680709838867) (3024,6.009174346923828) (844,5.994790077209473) (1771,5.9763054847717285) (2328,5.829180717468262) (2428,5.792591094970703) (1180,5.7754716873168945) (1357,5.688316345214844) (2287,5.668390274047852) (1374,5.660949230194092) (201,5.5597381591796875)
527: (952,7.9789323806762695)* (1813,6.464443683624268)* (312,6.2959699630737305) (1196,6.248732089996338) (3862,6.211820602416992) (844,6.172173500061035) (1858,6.066915988922119) (3280,5.978325366973877)* (20688,5.931778430938721) (1790,5.719405174255371) (2137,5.651572227478027)* (360,5.606831073760986) (4,5.506734848022461) (1802,5.494569301605225) (715,5.347100734710693) (178,5.3125810623168945) (2244,5.297542572021484) (167,5.250179290771484) (131,5.239542007446289) (219,5.231077194213867)*
748: (185,3.3469138145446777) (560,3.3218441009521484) (1278,2.9581243991851807) (136,2.874547243118286) (147,2.865459442138672) (1553,2.7896997928619385) (512,2.7241222858428955) (130,2.6662704944610596) (913,2.62554931640625) (143,2.602144241333008) (153,2.56535005569458) (530,2.5642809867858887) (164,2.5579283237457275) (1144,2.5573649406433105) (1027,2.5492944717407227) (1055,2.5492289066314697) (625,2.5360794067382812) (529,2.513216495513916) (628,2.426142692565918) (404,2.397463798522949)
990: (3141,8.140146255493164) (3350,7.788396835327148)* (523,7.642938613891602) (183,7.631908416748047)* (12160,7.009553909301758) (2790,6.963568687438965) (904,6.930573463439941) (4530,6.90823221206665) (147,6.758682727813721) (3611,6.628456115722656) (2830,6.61763334274292) (3548,6.608283042907715) (2677,6.540898323059082) (5698,6.447073936462402)* (4518,6.377809524536133) (4144,6.353880882263184) (9812,6.3427019119262695)* (4262,6.268474578857422) (3543,6.262012481689453)* (6876,6.246011257171631)
1040: (1063,3.8016815185546875) (185,3.779310703277588) (440,3.5623605251312256) (130,3.4740257263183594) (479,3.4370150566101074) (136,3.4270591735839844) (167,3.308358907699585) (539,3.3072755336761475) (147,3.2999634742736816) (632,3.2885289192199707) (15,3.280731201171875) (481,3.2311129570007324)* (529,3.128765821456909) (162,3.1247177124023438) (538,3.0598459243774414) (530,3.048506736755371) (105,3.032580852508545) (324,3.0217108726501465) (520,2.972407341003418) (143,2.9617812633514404)
1147: (932,6.461673736572266) (575,6.45180606842041)* (625,6.391652584075928) (941,6.213955879211426) (523,6.067423343658447) (1144,6.022751808166504) (1063,5.416707992553711) (802,5.364768028259277)* (2131,5.320544719696045) (2114,5.254544258117676) (1062,5.175466060638428) (626,5.054957389831543) (1100,5.039674758911133) (551,4.918076038360596) (172,4.829280853271484) (1102,4.827945232391357) (583,4.745553970336914) (1095,4.721357345581055) (642,4.693846702575684) (1626,4.667396545410156)
1800: (15,8.144620895385742) (539,7.99562931060791)* (153,7.885621547698975) (2114,7.712271690368652) (941,7.3709211349487305) (575,7.315250396728516) (1278,7.238162994384766) (2609,7.217223644256592) (642,7.217050552368164)* (520,7.154555320739746) (164,7.1421356201171875) (559,6.9753923416137695) (1273,6.962789058685303) (2069,6.9408416748046875) (265,6.811619758605957)* (167,6.645818710327148)* (2779,6.472744941711426) (570,6.472611427307129) (1062,6.391286849975586) (486,6.299525260925293)
2147: (20672,5.730202674865723)* (1049,5.552124977111816) (288,5.479653358459473) (265,5.31842565536499) (823,5.170658111572266) (674,5.140554428100586) (188,5.1242780685424805) (1047,5.046522617340088) (69,4.927459716796875) (77,4.920917510986328) (79,4.897403717041016) (858,4.808241844177246) (2761,4.732665061950684) (136,4.720828056335449)* (642,4.71372652053833) (1187,4.6417365074157715) (153,4.598969459533691) (895,4.571753025054932) (1022,4.567409515380859)* (190,4.567053318023682)
2774: (561,7.930881023406982) (1814,7.798459053039551) (2594,7.787529945373535) (1265,7.49658203125) (3310,7.394169807434082) (178,6.861876964569092) (329,6.7486419677734375) (1180,6.719600677490234) (2328,6.700592994689941) (2014,6.556699752807617) (5159,6.509740829467773)* (20678,6.362496376037598) (1072,6.354616165161133) (744,6.119277000427246) (1832,6.115713596343994) (530,6.111083030700684)* (172,6.0872297286987305) (2087,6.034267425537109) (523,6.010102272033691)* (2064,5.995741367340088)
133: (11,10.448351860046387) (15,9.882322311401367) (88,9.142963409423828)* (167,8.753119468688965)* (964,8.046544075012207)* (875,8.044973373413086)* (67,7.9883317947387695)* (439,7.734800815582275) (1273,7.728277206420898)* (512,7.58150053024292)* (219,7.522755146026611) (2804,6.966379642486572) (131,6.945767879486084) (4181,6.895209312438965)* (237,6.89137077331543) (382,6.785062789916992) (107,6.708574295043945)* (3181,6.659803867340088) (158,6.565519332885742) (763,6.4495415687561035)
263: (8,6.715920448303223) (673,6.564305305480957) (818,6.460913181304932) (746,6.061899185180664)* (177,6.008464813232422) (51,5.888500213623047) (147,5.658437252044678) (688,5.5819244384765625)* (259,5.5386505126953125) (864,5.387928009033203) (560,5.381909370422363)* (48,5.352783679962158) (1860,5.349021911621094) (875,5.342084884643555) (512,5.2946085929870605) (541,5.26759672164917)* (394,5.254374027252197) (1027,5.24054479598999) (498,5.168330192565918) (116,5.158777236938477)
572: (15,4.187811851501465) (167,3.495823860168457) (185,3.4927892684936523)* (312,3.2885446548461914) (67,3.244978666305542) (1144,3.1660590171813965) (169,3.1439552307128906)* (298,3.109127998352051) (844,3.0262255668640137) (922,3.0210909843444824) (560,3.0002942085266113) (941,2.981891393661499) (367,2.9806556701660156) (215,2.978553295135498) (4,2.9079678058624268) (823,2.901301860809326) (170,2.8968875408172607) (674,2.8949508666992188) (265,2.8656833171844482) (1813,2.85798978805542)
943: (15,6.900758743286133) (560,6.741101264953613) (153,5.919361114501953) (1100,5.869653701782227) (642,5.765655517578125)* (147,5.69780969619751) (575,5.535417556762695) (2114,5.473392963409424) (130,5.366694927215576) (167,5.353417873382568) (2609,5.342635631561279) (265,5.317058086395264) (166,5.295810699462891)* (1553,5.241100311279297) (419,5.194730281829834) (932,5.170745372772217) (1063,5.142921447753906) (539,5.114593505859375) (135,5.081077575683594) (164,5.045982360839844)*
965: (147,7.638678073883057) (512,7.157059669494629)* (560,6.9907379150390625) (904,6.9052019119262695) (520,6.793461799621582) (1248,6.729575157165527) (167,6.661911964416504) (419,6.638426303863525) (3204,6.588171005249023) (1790,6.450827598571777) (166,6.301337242126465)* (185,6.190784454345703) (164,6.122859001159668) (4074,6.027599334716797) (721,5.909455299377441) (131,5.907474040985107) (153,5.859549522399902) (2956,5.784050941467285) (746,5.779529571533203) (875,5.6823577880859375)
1073: (1790,8.779899597167969)* (94,8.661081314086914) (1955,8.010089874267578)* (875,7.984269142150879) (746,7.910676956176758)* (642,7.871101379394531) (413,7.604388236999512) (1248,7.568195343017578) (990,7.553381443023682) (752,7.50164794921875) (1759,7.353667736053467) (3206,7.2447686195373535) (3892,7.103418827056885) (1244,7.068610668182373) (4488,7.003063678741455) (2834,6.994204521179199) (3102,6.907545566558838) (808,6.869153022766113) (3280,6.829503059387207)* (1228,6.778565406799316)*
1095: (167,7.71688175201416)* (67,5.893399238586426) (173,5.761897087097168)* (136,5.632462978363037) (371,5.539826393127441) (419,5.531155109405518) (169,5.462667465209961) (131,5.3645734786987305) (11,5.361288070678711) (1242,5.354609489440918) (130,5.2914838790893555) (84,5.261782646179199) (35,5.2306342124938965)* (1187,5.204614162445068) (1273,5.164269924163818) (107,5.0670166015625) (87,5.053345203399658) (1144,5.013189792633057) (312,5.001294136047363) (875,4.977895259857178)
1453: (147,4.059071063995361) (419,3.830580234527588) (512,3.7679991722106934) (131,3.6795530319213867) (15,3.581324577331543) (862,3.575221538543701) (48,3.506897211074829) (95,3.4632017612457275) (560,3.4076671600341797) (67,3.317990303039551) (167,3.316530227661133) (896,3.308413028717041) (1813,3.3012819290161133) (1273,3.272157669067383) (89,3.2480521202087402)* (541,3.185462713241577) (2069,3.176811695098877) (2956,3.12054443359375) (844,3.1023499965667725) (185,3.077373504638672)
1845: (987,4.372470855712891)* (3397,4.354619026184082) (4931,4.288576126098633) (2561,3.706010341644287) (6500,3.6711738109588623)* (1466,3.4999258518218994) (828,3.4759504795074463) (3374,3.4246339797973633) (2633,3.3523454666137695) (2319,3.325676441192627) (1323,3.3038454055786133) (247,3.296710968017578) (4919,3.285025119781494) (4952,3.2658309936523438) (2946,3.2472076416015625) (7805,3.247103691101074) (5782,3.246150493621826) (258,3.2331764698028564) (3930,3.212249279022217) (4955,3.20353102684021)
1983: (143,7.6272759437561035)* (913,7.052170276641846) (560,6.772300720214844) (541,6.62022066116333) (628,6.5470733642578125) (507,6.514520645141602) (1055,6.480591773986816) (2961,6.469120025634766) (1276,6.412202835083008) (185,6.275540828704834)* (555,6.275146484375)* (1072,6.120980262756348) (1378,5.974603652954102) (102,5.910282135009766) (576,5.847260475158691) (1119,5.842201232910156) (116,5.796718597412109) (1598,5.785360336303711) (575,5.782855987548828) (864,5.762094974517822)
2063: (237,7.0843424797058105)* (368,6.100760459899902) (147,6.065326690673828)* (215,5.80574893951416) (434,5.737603187561035) (3445,5.668557167053223) (3955,5.662087440490723)* (4,5.622496604919434) (1626,5.592275619506836)* (269,5.561379432678223) (3622,5.521745681762695)* (2328,5.3739013671875) (744,5.344182014465332) (1756,5.288506984710693)* (178,5.233681678771973) (2149,5.200355529785156) (1164,5.191184997558594) (4181,5.186645030975342) (1210,5.1263837814331055) (1894,5.115847110748291)
2161: (1103,9.106267929077148) (575,8.50979995727539) (200,8.255889892578125) (1683,8.186705589294434) (941,7.990334510803223) (583,7.350718975067139)* (932,7.269985198974609)* (1684,7.125520706176758) (650,7.060105323791504)* (2839,6.885808944702148) (2087,6.813292026519775) (1378,6.765039920806885) (353,6.728296279907227) (265,6.640631675720215) (1955,6.62176513671875) (3347,6.563132286071777)* (2929,6.555022716522217)* (1689,6.547364234924316) (1232,6.531103610992432) (618,6.482685565948486)*
2228: (4,6.428825378417969) (136,6.062995433807373) (1063,6.004861831665039)* (1144,5.790234565734863) (941,5.709717750549316) (2779,5.687021255493164) (2137,5.5206804275512695) (48,5.347421646118164) (625,5.228924751281738) (1100,5.215752601623535) (2114,5.168210029602051) (312,4.978387832641602) (2609,4.973251819610596) (561,4.955855369567871) (520,4.940503120422363) (172,4.894086837768555) (512,4.855654239654541) (1278,4.763619422912598) (1790,4.7192606925964355) (628,4.700305938720703)
2277: (1100,7.648009300231934)* (625,7.3090667724609375) (640,6.964396953582764) (932,6.854877471923828) (265,6.7838568687438965)* (3280,6.762491226196289)* (2131,6.655165672302246) (1144,6.459299087524414) (2143,6.420747756958008) (190,6.3761396408081055) (169,6.228919982910156) (194,5.967226505279541) (200,5.803411483764648)* (3266,5.765973091125488) (1689,5.62347936630249) (1802,5.519634246826172) (823,5.3040056228637695) (1809,5.286686420440674) (15107,5.240911483764648) (1207,5.181446552276611)
2464: (512,8.559276580810547) (1273,7.49545955657959) (215,7.131946563720703) (520,7.0573296546936035)* (941,7.054372310638428) (1790,7.039673805236816)* (2779,6.9912309646606445) (3346,6.924047470092773) (904,6.789234161376953) (11,6.756015777587891) (164,6.7333173751831055)* (625,6.6154584884643555) (419,6.586902618408203)* (265,6.287395477294922)* (162,6.2584028244018555)* (324,6.204396724700928)* (298,6.162630081176758) (674,6.159269332885742) (1058,6.094733715057373) (1062,6.067289352416992)
2522: (941,6.49799919128418)* (136,6.298277854919434) (932,6.0835113525390625) (48,6.023418426513672) (1626,5.829843997955322) (575,5.775432109832764) (896,5.742548942565918) (625,5.527034282684326) (642,5.507390975952148) (1273,5.499264717102051) (172,5.4951276779174805) (2137,5.424034118652344) (2779,5.261041641235352) (2096,5.036785125732422) (2069,4.997657775878906) (1689,4.996784210205078) (371,4.993738174438477) (1102,4.960697174072266) (215,4.868580341339111) (367,4.833337783813477)
