userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
0: (15,10.05240249633789)* (48,9.41688060760498)* (136,9.346254348754883)* (265,9.137467384338379) (169,9.060604095458984)* (560,8.843793869018555) (324,8.73836612701416) (215,8.720965385437012) (592,8.693533897399902) (53,8.67590045928955)* (276,8.599560737609863) (823,8.541635513305664) (11,8.514471054077148)* (107,8.444454193115234)* (170,8.406631469726562)* (674,8.329887390136719) (298,8.24554443359375) (1187,8.242687225341797) (279,8.237787246704102) (262,8.168283462524414)
1721: (364,9.97031307220459)* (1243,9.775099754333496) (1377,9.586164474487305) (1281,9.543222427368164) (479,9.531656265258789)* (2605,9.454460144042969)* (3078,9.334724426269531)* (986,9.32872200012207)* (632,9.244725227355957) (4773,9.224407196044922)* (1390,9.220378875732422)* (4738,9.121698379516602)* (2150,9.11134147644043)* (2189,9.086274147033691)* (53,9.046957015991211) (1336,9.000102996826172)* (674,8.97887134552002) (344,8.93154525756836) (2123,8.87367057800293)* (11,8.822145462036133)*
1722: (4787,14.357110977172852)* (740,13.255701065063477)* (5484,12.78092098236084)* (2038,12.631376266479492)* (2605,12.372987747192383) (3039,12.118569374084473) (3033,11.903044700622559) (2144,11.863893508911133) (5159,11.641715049743652)* (671,11.582954406738281)* (1919,11.539894104003906)* (5158,11.103475570678711) (791,11.100068092346191) (986,11.053449630737305) (1851,11.038978576660156) (3042,10.955113410949707) (3034,10.932269096374512) (4150,10.829402923583984) (3523,10.804716110229492) (20678,10.729432106018066)
1723: (15,6.857016086578369) (81,6.414349555969238) (167,6.385843276977539) (130,6.307404518127441) (159,6.1999664306640625) (48,6.138091087341309) (0,6.085199356079102) (18,6.077753067016602) (164,6.040657997131348) (1061,6.021176338195801) (364,5.964494705200195) (2066,5.931093215942383) (493,5.886708736419678) (11,5.874596118927002) (520,5.862178325653076) (94,5.849661827087402) (215,5.837642669677734) (4,5.79853630065918) (67,5.788245677947998) (952,5.753015518188477)
1724: (215,11.410934448242188) (366,11.152544021606445)* (158,10.83082103729248)* (592,10.151615142822266) (298,10.122550010681152) (66,10.088340759277344) (136,10.007242202758789) (512,9.925986289978027)* (199,9.870820999145508)* (367,9.830698013305664) (147,9.827518463134766) (374,9.814197540283203)* (1281,9.803241729736328) (129,9.797258377075195) (201,9.796464920043945)* (185,9.782943725585938) (169,9.779348373413086) (237,9.765010833740234)* (560,9.7374267578125) (368,9.614431381225586)
1726: (2137,14.256209373474121)* (221,13.229183197021484)* (2143,12.816045761108398)* (1337,12.795562744140625) (237,12.417975425720215)* (2066,12.088443756103516)* (238,12.014690399169922)* (553,11.927404403686523)* (844,11.81238079071045)* (354,11.796329498291016)* (668,11.78616714477539)* (1370,11.706022262573242)* (156,11.436613082885742)* (4306,11.41091537475586) (2755,11.300963401794434) (861,11.224699020385742)* (3865,11.185471534729004)* (1339,11.122520446777344) (312,11.012910842895508)* (1315,10.956567764282227)*
1727: (185,12.565640449523926)* (136,11.034168243408203)* (130,10.715858459472656) (512,10.587814331054688)* (806,10.586414337158203) (1144,10.543874740600586) (164,10.378379821777344) (575,10.231380462646484) (520,10.214550018310547) (159,10.209465026855469) (1553,10.197568893432617) (1100,10.129098892211914)* (519,9.943574905395508) (932,9.875374794006348) (941,9.864947319030762) (2066,9.85837173461914) (2137,9.741950988769531) (493,9.722000122070312) (1062,9.68870735168457) (106,9.642582893371582)
1728: (48,9.564932823181152)* (72,8.993824005126953) (312,8.905662536621094) (952,8.903146743774414) (269,8.809225082397461) (4,8.72675895690918) (185,8.652708053588867) (142,8.647001266479492) (1180,8.471382141113281) (592,8.46982192993164) (560,8.388740539550781) (168,8.377538681030273) (67,8.244070053100586) (298,8.227811813354492) (54,8.189058303833008) (237,8.068159103393555) (844,8.05605411529541) (3744,8.05453109741211) (136,8.031465530395508) (493,7.938803672790527)
1729: (592,4.480717658996582) (185,4.430440425872803) (159,4.224796295166016) (560,4.187726020812988) (15,4.099090576171875)* (48,4.058515548706055) (147,3.983444929122925)* (136,3.966264247894287) (166,3.8807218074798584) (167,3.8384053707122803) (707,3.834350109100342) (932,3.786086320877075) (2779,3.7859649658203125) (131,3.7271556854248047) (519,3.718245267868042) (1144,3.7067923545837402) (130,3.686460018157959) (2069,3.685317039489746)* (1063,3.685276985168457) (952,3.6782212257385254)
1731: (35,10.76739501953125)* (1243,10.713005065917969)* (4,10.572179794311523) (947,10.524331092834473)* (273,10.497133255004883)* (674,10.414395332336426)* (1449,10.335933685302734) (294,10.209991455078125) (1064,10.15127182006836)* (2,10.113428115844727) (312,10.070755004882812) (107,10.056222915649414)* (818,10.017156600952148) (373,9.997800827026367)* (259,9.988101959228516) (169,9.976324081420898) (510,9.930877685546875)* (101,9.923528671264648) (142,9.851303100585938) (199,9.849296569824219)*
1733: (802,9.245965957641602) (2790,8.716625213623047)* (190,8.667684555053711)* (2143,8.46037769317627) (523,8.304596900939941) (1689,8.177495956420898) (1099,8.090937614440918) (3280,8.060826301574707) (1553,8.022073745727539) (1100,8.018115997314453)* (2096,7.960683822631836) (1103,7.900015830993652) (3274,7.746860504150391)* (3008,7.643376350402832) (589,7.633574962615967) (2141,7.6089863777160645) (1062,7.599912643432617) (2997,7.514917373657227) (3381,7.459399223327637) (166,7.403911113739014)
1734: (1284,14.610426902770996)* (1255,14.503268241882324) (2131,13.492280960083008)* (1040,13.466431617736816) (2757,13.4085693359375)* (571,13.369806289672852)* (153,13.350238800048828)* (930,13.217170715332031)* (166,12.961284637451172)* (3336,12.897679328918457)* (3019,12.795563697814941) (1088,12.758506774902344)* (1287,12.711433410644531)* (2188,12.697665214538574)* (6406,12.624998092651367)* (3270,12.57365608215332)* (1201,12.431289672851562) (870,12.359249114990234)* (2102,12.325101852416992)* (3636,12.28740119934082)*
1735: (185,5.750644683837891) (159,5.292200088500977) (136,5.114919662475586) (512,5.01306676864624) (130,5.006096839904785) (147,4.963541030883789) (625,4.937985420227051) (166,4.914963722229004) (48,4.897209167480469) (1144,4.843096733093262) (806,4.696958541870117) (164,4.669685363769531)* (67,4.651826858520508) (520,4.626792907714844) (2066,4.623931407928467) (493,4.615325450897217) (2609,4.615324974060059) (1273,4.588934898376465) (2779,4.567570686340332) (11,4.563348770141602)
1736: (159,8.567758560180664) (185,7.7777791023254395) (15,7.699857234954834) (147,7.68467378616333) (172,7.672917366027832) (190,7.602424621582031) (1294,7.50691556930542) (941,7.504305839538574) (366,7.503853797912598) (167,7.499904632568359) (560,7.495959281921387) (707,7.408343315124512) (512,7.406187057495117) (1813,7.302582740783691) (166,7.294388771057129) (215,7.231685638427734) (642,7.221752166748047) (493,7.219338893890381) (168,7.217339038848877) (1273,7.193154335021973)
1737: (258,12.743778228759766)* (2561,11.911870956420898) (348,11.310081481933594)* (2319,11.104978561401367) (279,11.059518814086914) (263,10.975271224975586) (1210,10.916727066040039) (276,10.749802589416504)* (15098,10.690662384033203) (16,10.424354553222656) (4952,10.340173721313477) (189,10.338929176330566) (6501,10.227262496948242) (2266,10.142240524291992) (4471,10.114618301391602) (354,10.060943603515625) (86,10.037346839904785) (3708,10.028274536132812) (48,10.009594917297363) (842,9.930490493774414)
1738: (159,9.7294921875) (364,9.043265342712402)* (215,8.97722339630127) (592,8.959829330444336) (11,8.767190933227539) (162,8.69257926940918) (810,8.684745788574219) (560,8.676162719726562) (1063,8.55709171295166) (520,8.518165588378906) (67,8.405900001525879) (170,8.35693359375) (164,8.343862533569336) (166,8.30051326751709) (1336,8.299697875976562) (2066,8.29052448272705) (169,8.290298461914062) (4,8.273128509521484) (1144,8.24221134185791)* (388,8.219745635986328)
1739: (174,11.587701797485352)* (16,10.589569091796875) (870,10.558090209960938) (700,10.41904067993164)* (20672,10.302133560180664)* (189,10.110231399536133) (862,10.072453498840332)* (4952,10.045419692993164) (1040,10.024249076843262)* (1220,9.995497703552246)* (1187,9.989961624145508) (1273,9.953493118286133) (895,9.935896873474121) (827,9.860989570617676) (2761,9.855158805847168)* (1171,9.837696075439453) (476,9.804971694946289)* (69,9.784521102905273) (348,9.77301025390625) (670,9.767349243164062)
1740: (15,5.841771125793457) (185,5.743138790130615) (159,5.6733927726745605) (167,5.49807071685791) (560,5.44784688949585) (136,5.420871734619141) (592,5.206521987915039) (48,5.145328044891357) (130,5.062122344970703) (106,5.042560577392578) (169,5.031396389007568)* (512,5.026166915893555) (625,4.986559867858887) (265,4.9675493240356445) (697,4.934079647064209) (147,4.921238422393799) (95,4.902522087097168)* (324,4.874670505523682) (215,4.8614606857299805) (67,4.859433174133301)
1741: (166,14.800064086914062) (185,14.601383209228516)* (265,14.154855728149414)* (7934,14.050141334533691)* (199,13.940812110900879)* (810,13.69016170501709)* (372,13.668767929077148)* (1047,13.405689239501953)* (5211,13.252031326293945)* (560,12.840654373168945)* (73,12.722997665405273)* (1207,12.673736572265625)* (5607,12.65631103515625)* (10020,12.626716613769531)* (159,12.579931259155273)* (2135,12.495828628540039)* (237,12.470806121826172)* (1298,12.435749053955078)* (130,12.426322937011719) (546,12.334299087524414)*
1742: (185,9.985523223876953) (15,9.71908950805664) (592,9.663660049438477) (1144,9.462053298950195) (560,9.353165626525879) (1063,9.01150131225586) (136,8.793678283691406) (1553,8.622523307800293) (1100,8.608366012573242) (147,8.544048309326172) (519,8.517486572265625) (512,8.417093276977539) (932,8.341365814208984) (130,8.265748023986816) (575,8.261650085449219) (67,8.153255462646484) (539,8.096531867980957) (169,8.016439437866211) (520,7.987824440002441) (1062,7.9720845222473145)
1743: (889,16.901126861572266) (519,16.174030303955078)* (575,16.14475440979004)* (4270,14.76385498046875) (1267,14.54168701171875) (4440,14.482063293457031) (894,14.462991714477539)* (758,14.108476638793945) (87,14.090550422668457)* (1334,13.927130699157715) (2738,13.850088119506836) (419,13.77538776397705) (20672,13.718069076538086)* (1771,13.714923858642578) (842,13.679173469543457)* (2398,13.639801025390625) (848,13.627845764160156)* (1305,13.498907089233398) (9,13.472265243530273) (553,13.460805892944336)*
1744: (625,6.745540618896484) (592,6.720870018005371) (136,6.574373722076416) (560,6.522512435913086) (539,6.411518096923828) (15,6.375399112701416) (159,6.313073635101318) (48,6.189713001251221) (1553,6.163607597351074) (932,6.10906982421875) (519,6.10400390625) (512,6.102625846862793) (1144,6.100056171417236) (523,6.083660125732422) (1224,5.975403308868408) (163,5.964078426361084) (169,5.927548408508301) (276,5.924293518066406) (147,5.892385005950928) (1063,5.883440017700195)
1745: (147,11.326634407043457) (185,11.315505981445312) (592,11.021024703979492) (896,10.706865310668945) (130,10.648018836975098)* (15,10.606222152709961) (95,10.511260986328125)* (2066,10.473079681396484) (512,10.472943305969238) (707,10.114605903625488) (167,10.025909423828125) (1062,9.974180221557617)* (2137,9.972431182861328) (1813,9.925996780395508)* (2609,9.65549373626709) (625,9.62034797668457) (1294,9.6099853515625)* (134,9.5106201171875) (419,9.468385696411133) (48,9.464624404907227)
1746: (185,5.264521598815918) (48,5.0896148681640625) (592,4.953363418579102) (560,4.905325889587402) (159,4.870233535766602) (72,4.861889839172363) (952,4.839378833770752) (142,4.729640960693359) (2779,4.7119903564453125) (2328,4.702394485473633) (269,4.668543338775635) (15,4.6642632484436035) (519,4.580314636230469) (136,4.570094108581543) (167,4.560748100280762) (842,4.553939342498779) (237,4.539198875427246) (265,4.531312942504883) (1116,4.522956371307373) (312,4.5208892822265625)
1747: (592,14.599855422973633)* (67,13.627408981323242)* (169,13.514505386352539) (131,13.401865005493164)* (168,13.353376388549805)* (147,13.170866012573242) (512,13.069580078125)* (823,13.059443473815918)* (1063,12.935133934020996) (106,12.797612190246582) (166,12.66032600402832) (129,12.585243225097656)* (54,12.32082748413086)* (173,12.309893608093262)* (366,12.258556365966797)* (242,12.230914115905762)* (519,12.196239471435547)* (661,12.064008712768555)* (686,11.957025527954102)* (222,11.890584945678711)*
1748: (167,9.703912734985352)* (210,9.517353057861328) (273,9.49301528930664) (717,9.217016220092773) (371,9.210126876831055) (15,9.043027877807617) (2119,8.971109390258789) (1064,8.902321815490723) (1357,8.871988296508789)* (3389,8.85654067993164) (2149,8.77993392944336)* (1374,8.712398529052734)* (294,8.663458824157715) (48,8.608747482299805) (156,8.545106887817383) (674,8.5118408203125) (385,8.498828887939453) (2208,8.448734283447266) (2925,8.413825988769531) (1392,8.333959579467773)
1749: (15,10.240838050842285) (48,10.069650650024414) (592,9.75) (265,9.629846572875977) (625,9.291091918945312) (215,9.269765853881836)* (67,9.005516052246094) (169,8.944531440734863) (106,8.918582916259766) (113,8.805188179016113) (4,8.787824630737305) (374,8.779836654663086) (1063,8.688661575317383) (130,8.679265022277832) (53,8.671470642089844) (51,8.667093276977539) (298,8.650079727172852) (823,8.608787536621094) (174,8.584988594055176) (519,8.574711799621582)
1750: (592,6.654018878936768) (166,6.555035591125488) (170,6.463310718536377) (560,6.458652973175049) (167,6.449338912963867) (625,6.403223991394043) (265,6.369356155395508) (159,6.32539701461792) (1063,6.275262832641602) (153,6.238457679748535) (415,6.136675834655762) (932,6.125082015991211) (48,6.063372611999512) (67,6.022251605987549) (1273,6.014416694641113) (1144,6.0142741203308105) (1717,5.9933881759643555) (136,5.990177154541016) (2790,5.971997261047363) (2066,5.967850685119629)
1752: (185,6.927361488342285) (592,6.8461408615112305) (2779,6.661846160888672) (560,6.651721954345703) (166,6.622779846191406) (806,6.51194953918457) (3346,6.256682395935059) (3270,6.249661445617676) (2137,6.219703674316406) (2609,6.179366111755371) (512,6.1566901206970215) (3344,6.124980926513672) (2131,6.109847545623779) (941,6.071004867553711) (493,6.038099765777588) (575,6.037961483001709) (952,5.988059997558594) (2069,5.958087921142578) (153,5.9412312507629395) (3280,5.916752815246582)
1753: (575,10.25070858001709) (15,10.07927417755127) (520,9.796727180480957)* (806,9.602848052978516) (166,9.601016998291016) (130,9.46723461151123)* (92,9.384231567382812) (1062,9.323432922363281) (1100,9.30053424835205)* (523,9.30052375793457)* (20672,9.290985107421875) (186,9.28719711303711) (135,9.280250549316406)* (153,9.214933395385742) (404,9.199851989746094) (1022,9.11900806427002) (88,9.088166236877441) (87,9.070161819458008) (167,9.048402786254883) (265,8.996980667114258)
1754: (952,3.851771593093872) (2328,3.769566535949707) (72,3.732968807220459) (48,3.711832046508789) (159,3.5646424293518066) (269,3.5395145416259766) (312,3.5015034675598145) (1180,3.482569694519043) (185,3.4588897228240967) (493,3.4379477500915527) (2069,3.4010939598083496) (142,3.399791717529297) (670,3.395890712738037) (1116,3.375798225402832) (844,3.3703105449676514) (592,3.369819402694702) (862,3.368724822998047) (3744,3.3394737243652344) (2862,3.321124792098999) (189,3.3164501190185547)
1755: (69,13.543174743652344) (1047,13.099306106567383) (2172,12.745141983032227)* (523,12.627196311950684) (86,12.078099250793457) (987,11.924360275268555) (4467,11.846314430236816)* (788,11.50556755065918)* (2561,11.336299896240234)* (553,11.134613990783691)* (15,11.077892303466797)* (519,11.035313606262207) (3967,11.034265518188477)* (70,11.018190383911133) (298,10.970860481262207)* (9749,10.948674201965332)* (3619,10.87944221496582) (5937,10.848245620727539)* (1297,10.820962905883789) (2123,10.75819206237793)
1756: (592,7.295950889587402) (625,7.262210369110107) (806,7.0691819190979) (1100,6.774591445922852) (2779,6.7230048179626465) (1062,6.528972625732422) (941,6.5146989822387695) (560,6.512531757354736) (2137,6.511697769165039) (190,6.475668907165527) (932,6.355507850646973) (200,6.270596027374268)* (802,6.255335807800293) (166,6.220262050628662) (1553,6.214416027069092) (649,6.2045488357543945) (147,6.162513256072998) (2609,6.156951904296875) (1091,6.104980945587158) (3280,6.040656566619873)
1758: (185,12.149955749511719) (15,10.853249549865723) (159,10.78804874420166) (48,10.540430068969727) (147,10.413724899291992)* (625,10.217020034790039) (2779,9.72191333770752) (941,9.560848236083984)* (707,9.545783042907715) (215,9.530759811401367) (131,9.515735626220703) (67,9.468816757202148) (265,9.408658981323242)* (190,9.381999969482422) (2131,9.336973190307617) (4,9.332735061645508) (2096,9.239542007446289)* (952,9.218064308166504) (164,9.209500312805176) (875,9.20416259765625)
1759: (166,7.982726097106934) (185,7.93694543838501)* (1058,7.754914283752441) (153,7.742842674255371) (2150,7.663549423217773) (1017,7.618709564208984) (1201,7.555225849151611) (1093,7.439373970031738) (919,7.420386791229248) (164,7.3652238845825195) (1221,7.3297600746154785) (2790,7.326660633087158) (1207,7.303999900817871) (1629,7.29804801940918) (5355,7.230934143066406) (1315,7.174441814422607) (1284,7.168257713317871)* (3344,7.160840034484863) (1298,7.1558637619018555) (372,7.106173515319824)
1761: (159,6.988955974578857) (167,6.966877460479736)* (592,6.364178657531738) (48,6.358036041259766) (560,6.281740665435791) (81,6.281304836273193) (707,6.234309196472168) (130,6.186117172241211) (67,6.185176849365234) (2066,6.151952743530273) (95,6.131997108459473) (215,6.111371040344238) (136,6.108672618865967) (512,6.077556610107422) (4,6.043517589569092) (185,6.013769626617432) (875,5.9441118240356445) (364,5.916449546813965) (721,5.898971080780029) (131,5.886661529541016)
1762: (130,9.596685409545898) (136,9.286930084228516) (419,9.254279136657715)* (159,9.225337982177734) (686,9.2066068649292) (106,9.186054229736328) (48,8.86327838897705) (185,8.831031799316406) (404,8.79797077178955) (512,8.7319917678833) (1267,8.706315994262695) (1062,8.660049438476562) (520,8.601339340209961) (1813,8.595945358276367) (560,8.550959587097168)* (68,8.483312606811523) (87,8.436016082763672) (1273,8.422901153564453) (1260,8.316108703613281) (632,8.26021957397461)
1763: (159,3.678701400756836) (167,3.5776960849761963) (48,3.545083522796631) (592,3.5370283126831055) (113,3.4250762462615967) (185,3.3955636024475098) (215,3.3942618370056152) (67,3.393991708755493) (560,3.3756017684936523) (168,3.245450496673584) (11,3.2294764518737793) (131,3.159579277038574) (707,3.113471031188965) (142,3.108905076980591) (17,3.104501247406006) (136,3.0908873081207275) (674,3.0683109760284424) (81,3.060429334640503) (354,3.035506248474121) (130,3.0260515213012695)
1764: (592,11.806150436401367) (560,11.228645324707031) (512,10.672770500183105) (48,10.492405891418457) (2779,10.411833763122559)* (1273,10.380106925964355) (707,9.959179878234863) (2069,9.907598495483398) (166,9.899948120117188) (1116,9.875170707702637) (493,9.85842514038086) (167,9.831130027770996) (1063,9.724906921386719) (2137,9.679190635681152) (190,9.656967163085938)* (131,9.595233917236328) (823,9.474794387817383) (67,9.471841812133789) (952,9.401872634887695) (844,9.394977569580078)
1765: (1390,12.208465576171875)* (2105,12.032854080200195)* (167,12.020455360412598)* (2816,11.8741455078125)* (735,11.6278076171875)* (999,11.583097457885742) (685,11.580977439880371)* (1395,11.450882911682129)* (1370,11.429523468017578)* (975,11.330057144165039)* (1655,11.307764053344727) (957,11.285178184509277)* (164,11.28413200378418)* (951,11.248673439025879)* (2165,11.161714553833008)* (2804,11.114620208740234)* (63,11.10226058959961)* (159,11.083351135253906)* (4547,11.08027172088623)* (5211,11.024092674255371)
1766: (185,10.491155624389648) (1553,9.405828475952148) (136,9.36113166809082) (1063,9.277910232543945) (628,8.97635269165039)* (135,8.950993537902832) (555,8.855095863342285) (92,8.816064834594727) (163,8.72481632232666) (73,8.6843900680542) (486,8.586015701293945)* (1224,8.583623886108398) (575,8.553054809570312) (520,8.518481254577637) (159,8.513944625854492)* (130,8.478419303894043) (170,8.475181579589844) (404,8.46440315246582) (660,8.456113815307617)* (169,8.427722930908203)
1769: (185,5.875322341918945) (625,5.351118564605713) (136,5.326210021972656) (15,5.303552627563477) (560,5.2949934005737305) (592,5.135499954223633) (1553,5.0970282554626465) (539,4.933353424072266) (1063,4.921746730804443) (1224,4.897891044616699) (512,4.867554664611816) (575,4.82841682434082) (159,4.81392765045166) (147,4.798990249633789) (106,4.76804780960083) (130,4.728018283843994) (932,4.72321891784668) (265,4.700467109680176) (167,4.655344009399414) (1144,4.645530700683594)
1770: (185,2.619762897491455) (625,2.4974617958068848) (592,2.4458045959472656) (575,2.424862861633301) (15,2.3746907711029053) (560,2.345057964324951) (1144,2.339029312133789) (136,2.30830979347229) (190,2.302031993865967) (1063,2.2746224403381348) (1062,2.2559962272644043) (539,2.2266151905059814) (932,2.2028543949127197) (1553,2.191624164581299) (1100,2.1714539527893066) (512,2.1621556282043457) (147,2.1617844104766846) (166,2.1355831623077393) (130,2.1341116428375244) (159,2.108980894088745)
1771: (185,9.119976997375488) (15,8.253156661987305) (512,8.247632026672363) (1144,7.924319267272949) (166,7.900538444519043) (136,7.863489627838135)* (625,7.84547758102417) (130,7.840289115905762) (1063,7.770926475524902)* (2066,7.703632354736328) (1273,7.678297996520996) (2137,7.65777587890625) (806,7.577563285827637) (2779,7.491122722625732) (941,7.4743194580078125) (932,7.471397399902344) (2609,7.447164058685303) (153,7.391882419586182) (493,7.374678134918213) (896,7.368334770202637)*
1772: (185,2.3782243728637695) (48,2.3307487964630127) (159,2.286416530609131) (263,2.243129253387451) (1186,2.2256956100463867) (560,2.2158725261688232) (670,2.197356700897217) (1116,2.1559605598449707) (136,2.154858350753784) (265,2.151700258255005) (1273,2.149049758911133) (276,2.1372714042663574) (95,2.1282858848571777) (553,2.1274993419647217) (519,2.1185302734375) (89,2.1163644790649414) (167,2.1156880855560303) (15,2.110146999359131) (135,2.1022729873657227) (87,2.0952205657958984)
1773: (130,11.088556289672852) (560,10.59206771850586) (15,10.53256893157959) (147,10.443685531616211) (136,10.288042068481445)* (164,10.05111026763916) (512,9.925403594970703)* (1267,9.58422565460205) (779,9.575395584106445) (116,9.44464111328125) (153,9.408763885498047)* (222,9.368118286132812) (67,9.316831588745117)* (134,9.254791259765625) (986,9.226907730102539)* (2137,9.205253601074219) (915,9.190568923950195) (721,9.16135025024414)* (3655,9.116865158081055)* (673,9.0369873046875)
1774: (2609,13.308798789978027) (2137,13.155004501342773)* (153,12.594200134277344)* (2066,12.554035186767578)* (15,12.46287727355957) (493,12.316574096679688)* (1063,12.270805358886719)* (512,11.65777587890625)* (2779,11.656133651733398)* (1267,11.445709228515625) (419,11.349395751953125) (904,11.318676948547363)* (941,11.21106243133545) (570,11.143821716308594)* (1298,11.08369255065918) (1100,10.896096229553223) (779,10.81757640838623) (186,10.712749481201172) (1098,10.679634094238281) (2997,10.600725173950195)
1776: (15,9.11055850982666) (167,8.572580337524414) (48,8.483683586120605) (11,8.350471496582031) (81,8.177785873413086) (136,8.13050365447998) (142,8.107826232910156) (113,8.030277252197266) (67,8.024884223937988) (168,7.995261192321777) (18,7.792628288269043) (185,7.704348564147949) (9,7.66857385635376) (135,7.6197710037231445)* (215,7.612959861755371) (72,7.592588901519775) (131,7.584951877593994) (164,7.551836013793945) (123,7.509092330932617) (263,7.502315998077393)
1777: (185,11.979120254516602)* (592,10.97843074798584)* (1273,10.360808372497559) (263,10.252412796020508) (159,10.073249816894531)* (932,10.046164512634277) (2096,10.024541854858398) (2069,10.018197059631348) (147,9.952226638793945) (842,9.90877628326416) (136,9.74937629699707) (802,9.720698356628418) (189,9.654362678527832) (519,9.617855072021484) (670,9.534334182739258) (1186,9.428340911865234) (172,9.39731502532959) (1172,9.344315528869629) (269,9.329960823059082) (862,9.325979232788086)
1778: (167,7.781129837036133) (159,7.780025005340576) (4,7.611525058746338)* (312,7.591453552246094)* (48,7.468070983886719) (210,7.43594217300415) (810,7.387643814086914)* (1336,7.387314796447754) (3864,7.364411354064941) (1281,7.310547828674316) (986,7.294039726257324) (298,7.2652363777160645) (2119,7.212730407714844) (201,7.075072288513184) (1243,7.073757648468018) (388,7.060251712799072) (366,7.036027908325195) (704,6.992825984954834) (2056,6.975045680999756) (721,6.94609260559082)
1779: (735,9.368661880493164) (226,9.357684135437012) (130,9.255988121032715) (106,9.23194694519043) (1949,9.224510192871094) (4122,9.188690185546875) (810,9.167608261108398) (1875,9.12396240234375)* (420,9.052705764770508) (2085,9.051958084106445) (47,8.904529571533203) (675,8.892267227172852) (73,8.809988021850586) (1027,8.776494026184082) (685,8.758862495422363) (81,8.677605628967285) (1221,8.63980770111084)* (265,8.549691200256348)* (1207,8.53917121887207)* (34,8.527338027954102)
1780: (1626,14.78920841217041)* (1091,13.356582641601562) (459,12.914091110229492)* (660,12.901166915893555) (1689,12.5902099609375) (1095,12.469358444213867)* (147,12.405277252197266)* (3358,12.15843391418457)* (530,12.152682304382324)* (1662,11.999486923217773)* (2138,11.954566955566406)* (1977,11.932966232299805) (560,11.52724838256836)* (618,11.408439636230469) (1682,11.403164863586426) (1105,11.125228881835938) (1052,11.123833656311035) (2137,11.113970756530762) (379,10.847419738769531) (1631,10.819564819335938)*
1781: (159,7.352993488311768) (167,7.309000492095947) (2066,7.137782573699951) (707,6.981398582458496) (2821,6.846518516540527) (3093,6.8359904289245605) (162,6.8074541091918945) (3139,6.761788368225098) (3204,6.760576248168945) (2779,6.720983028411865) (2137,6.690392971038818) (806,6.618770122528076) (166,6.617129325866699) (560,6.551208972930908) (952,6.546692848205566) (147,6.472803115844727) (896,6.461258411407471) (364,6.444118499755859) (3100,6.428791522979736) (95,6.40736198425293)
1782: (560,9.705249786376953)* (166,9.246071815490723)* (136,9.121384620666504) (167,8.887462615966797) (147,8.748544692993164) (2779,8.64794635772705) (806,8.61296558380127) (625,8.413028717041016) (904,8.278743743896484) (519,8.227664947509766) (875,8.194523811340332) (215,8.168807983398438) (67,8.162028312683105)* (1790,8.143406867980957) (932,8.119420051574707) (2137,8.089325904846191) (952,8.08446216583252) (18,8.07731819152832) (575,8.069015502929688) (11,8.059354782104492)
1783: (15,11.408037185668945)* (167,11.087201118469238)* (136,10.717876434326172) (265,10.106366157531738)* (185,10.084932327270508) (106,10.058197021484375) (169,10.052751541137695) (131,9.943336486816406) (560,9.906957626342773) (592,9.807501792907715) (113,9.607059478759766) (135,9.602535247802734) (512,9.479951858520508)* (823,9.434906959533691) (123,9.42280387878418) (298,9.421730041503906) (129,9.32618522644043) (72,9.304503440856934)* (1063,9.179908752441406) (226,9.173429489135742)
1784: (15,2.576845169067383) (159,2.5423998832702637) (167,2.4600706100463867) (48,2.412076950073242) (185,2.3619790077209473) (592,2.3026657104492188) (560,2.2780377864837646) (215,2.247678518295288) (136,2.2187304496765137) (67,2.197134494781494) (4,2.16908597946167) (131,2.139441967010498) (312,2.1232852935791016) (168,2.1221489906311035) (512,2.119084358215332) (298,2.1092214584350586) (11,2.1055848598480225) (81,2.098024606704712) (130,2.094766139984131) (169,2.0871596336364746)
1785: (185,9.781482696533203) (560,9.130653381347656)* (575,9.067691802978516) (592,8.910713195800781) (625,8.776885986328125) (136,8.611584663391113) (1063,8.561195373535156) (1553,8.5537748336792) (2188,8.526077270507812) (932,8.382911682128906) (539,8.259256362915039) (1040,8.149402618408203) (163,8.089969635009766) (2069,8.025384902954102) (1305,7.906722068786621) (913,7.851983070373535) (2609,7.8203020095825195) (92,7.81005859375) (459,7.758543968200684) (3344,7.708273887634277)
1786: (167,11.72666072845459)* (265,11.544147491455078)* (215,11.239404678344727)* (575,11.140202522277832)* (168,11.03343391418457) (1626,10.903975486755371) (842,10.866476058959961) (625,10.809326171875) (129,10.80258560180664)* (67,10.787286758422852) (95,10.759136199951172) (1116,10.750020980834961) (670,10.610799789428711) (2220,10.575672149658203)* (1186,10.438421249389648)* (92,10.381950378417969) (81,10.340049743652344) (20672,10.294527053833008) (113,10.273758888244629)* (72,10.248112678527832)*
1787: (671,13.369939804077148)* (4722,12.409187316894531) (5207,11.913538932800293)* (205,11.804637908935547)* (1824,11.724594116210938)* (428,11.33686637878418) (3140,11.30417251586914)* (810,11.303979873657227)* (1377,11.124700546264648)* (1042,10.894157409667969) (2167,10.87392520904541) (104,10.85297966003418) (538,10.620969772338867)* (3108,10.620936393737793) (1546,10.61186408996582) (774,10.59117317199707) (1828,10.58005142211914)* (2085,10.451250076293945)* (974,10.440793991088867) (4118,10.437932968139648)
