userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
0: (265,9.847599983215332) (67,9.49925422668457)* (215,9.421445846557617) (48,9.268279075622559)* (823,9.26030445098877) (560,9.235068321228027) (674,9.155762672424316) (279,9.085166931152344) (115,9.078450202941895)* (173,9.049666404724121)* (324,9.003421783447266) (107,9.000052452087402)* (276,8.917013168334961) (69,8.874384880065918)* (371,8.805909156799316) (592,8.80559253692627) (670,8.79345703125) (130,8.768367767333984)* (512,8.711374282836914) (686,8.635701179504395)
1312: (10698,6.028700351715088) (35999,5.7353901863098145) (20165,5.449399948120117) (31087,5.39393949508667) (31085,5.39393949508667) (31084,5.39393949508667) (20163,5.349152565002441) (20169,5.349152565002441) (20172,5.349152565002441) (20178,5.349152565002441) (20159,5.349152565002441) (20177,5.349152565002441) (20164,5.349152565002441) (26999,5.327176094055176) (27000,5.327176094055176) (27407,4.644759178161621) (36825,4.644759178161621) (20174,4.565942764282227) (4430,4.497894287109375) (23712,4.440338611602783)
1313: (0,7.8601579666137695) (560,6.281158447265625) (185,6.278934001922607) (592,5.972631454467773) (512,5.93759298324585) (806,5.908721923828125) (625,5.867117881774902) (707,5.781286239624023) (130,5.68216609954834) (1144,5.652734756469727) (2779,5.615781307220459) (1063,5.615227699279785) (2137,5.588229656219482) (2609,5.581393241882324) (159,5.547974109649658) (166,5.515371322631836) (15,5.496952533721924) (520,5.491115570068359) (2066,5.475083351135254) (904,5.467959403991699)
1314: (72,5.162137031555176) (159,5.125594139099121) (167,5.044062614440918) (186,4.96222448348999) (131,4.914531707763672) (18,4.879600524902344) (9,4.829482555389404) (823,4.827626705169678) (354,4.802863597869873) (215,4.77365779876709) (661,4.750517845153809) (67,4.7405290603637695) (15,4.695313453674316) (17,4.688220024108887) (374,4.619460105895996) (4,4.615580081939697) (592,4.612603187561035) (115,4.589394569396973) (674,4.575046539306641) (560,4.565718173980713)
1315: (185,5.808182716369629) (560,5.538609504699707) (592,5.334142208099365) (625,5.331151962280273) (519,5.237356185913086) (932,5.202243328094482) (512,5.143212795257568) (136,4.990663051605225) (1224,4.968994140625) (164,4.947295188903809) (1273,4.9460248947143555) (575,4.943124294281006) (1144,4.916065216064453) (15,4.894635200500488) (147,4.874718189239502) (862,4.871068000793457) (1553,4.852984428405762) (159,4.834406852722168) (1063,4.784891128540039) (1116,4.775186061859131)
1316: (15,1.2309935092926025) (265,1.156266212463379) (135,1.0922906398773193) (170,1.0862531661987305) (159,1.080802083015442) (167,1.0690207481384277) (11,1.0638771057128906) (9,1.0491962432861328) (185,1.0449715852737427) (67,1.0392934083938599) (560,1.033320665359497) (169,1.0321946144104004) (215,1.0217881202697754) (81,1.0186419486999512) (276,1.0104351043701172) (113,1.0036611557006836) (73,0.9950706958770752) (115,0.9937653541564941) (48,0.9931540489196777) (123,0.9876288771629333)
1318: (1273,11.414833068847656)* (862,11.345813751220703) (806,11.108938217163086) (136,11.10346794128418) (827,10.705709457397461) (168,10.681121826171875)* (190,10.656813621520996) (707,10.606422424316406) (164,10.556142807006836) (625,10.535221099853516) (493,10.534051895141602) (2069,10.497588157653809) (642,10.463667869567871) (823,10.386361122131348) (67,10.345437049865723)* (153,10.286767959594727) (686,10.285472869873047) (844,10.272086143493652) (875,10.202386856079102) (1172,10.175725936889648)
1319: (15,12.911269187927246) (764,12.405145645141602) (3548,11.28178596496582) (2956,11.257255554199219) (89,11.241512298583984) (1732,11.183816909790039) (715,11.040369987487793) (896,10.999629974365234) (3611,10.978899955749512)* (2828,10.968235969543457) (240,10.917680740356445)* (1116,10.816734313964844) (2677,10.78073787689209) (2616,10.771499633789062) (1,10.606538772583008) (3145,10.521245002746582) (891,10.494403839111328) (2,10.401252746582031) (1353,10.331232070922852) (3141,10.289098739624023)
1320: (413,12.645389556884766) (1061,12.551714897155762) (1495,11.883855819702148) (1993,11.873537063598633)* (71,11.641414642333984)* (87,11.577615737915039)* (419,11.563852310180664) (849,11.447721481323242)* (1260,11.431904792785645) (889,11.39668083190918) (1267,11.385147094726562) (1353,11.254054069519043) (1188,11.113288879394531) (2630,11.072052955627441)* (359,10.97729778289795)* (372,10.743202209472656)* (870,10.658365249633789) (405,10.634228706359863) (2158,10.610124588012695) (3998,10.567207336425781)
1321: (4,5.771164894104004) (185,5.395878314971924) (560,5.337709426879883) (136,5.115291595458984) (147,5.041377067565918) (625,5.0233354568481445) (592,4.849381923675537) (512,4.822479248046875) (1144,4.811230182647705) (1378,4.711393356323242) (15,4.7092509269714355) (1063,4.697906494140625) (172,4.697731971740723) (1224,4.657247543334961) (130,4.647312164306641) (555,4.53850793838501) (896,4.533684730529785) (649,4.507833480834961) (523,4.499882221221924) (1072,4.498400688171387)
1322: (952,12.045160293579102)* (342,11.90114974975586)* (2677,11.627175331115723) (1294,11.548349380493164)* (1813,11.504833221435547)* (2997,10.744178771972656)* (2673,10.662866592407227)* (764,10.491395950317383)* (313,10.477483749389648) (787,10.465721130371094) (51,10.44474983215332) (1780,10.370211601257324) (3862,10.29649543762207)* (1353,10.235523223876953) (2244,10.21287727355957) (1140,10.177978515625) (1972,10.164072036743164)* (168,10.156444549560547)* (862,10.048736572265625)* (2622,9.963136672973633)
1323: (48,8.733028411865234) (215,8.434708595275879) (131,8.362951278686523) (560,8.2572021484375) (11,8.242708206176758) (168,7.932638168334961) (147,7.870185852050781) (172,7.867005348205566) (512,7.848984718322754) (952,7.8447394371032715) (2779,7.840090751647949) (136,7.83615255355835) (844,7.784238338470459) (434,7.772580146789551) (4,7.723909854888916) (298,7.686189651489258) (823,7.607550144195557) (210,7.580031871795654)* (367,7.575107574462891)* (827,7.571075439453125)
1324: (0,1.5526899099349976) (2,0.8268899321556091) (342,0.7329243421554565) (345,0.7251356840133667) (1279,0.7239331603050232) (434,0.7052745819091797)* (329,0.6522061824798584) (2077,0.6496145725250244) (15,0.610141396522522) (51,0.6066755056381226)* (1814,0.5854999423027039) (81,0.5761830806732178) (1,0.5697751641273499) (11,0.5688690543174744) (8,0.5670617818832397)* (161,0.564327597618103) (130,0.5636737942695618) (226,0.5616238713264465)* (167,0.5609021186828613)* (222,0.5583332777023315)
1326: (0,1.552687644958496) (2,0.8268920183181763) (342,0.7329282760620117)* (345,0.7251438498497009) (1279,0.7239373922348022)* (434,0.7052791118621826)* (329,0.6522109508514404) (2077,0.6496162414550781) (15,0.6101455688476562)* (51,0.6066759824752808) (1814,0.5855024456977844) (81,0.5761894583702087) (1,0.5697804689407349) (11,0.5688706636428833)* (8,0.5670639872550964)* (161,0.5643297433853149)* (130,0.5636805891990662)* (226,0.5616260766983032) (167,0.5609076619148254)* (222,0.5583364367485046)
1327: (625,1.259939193725586) (1100,1.2445075511932373) (185,1.209967017173767) (560,1.1698033809661865) (806,1.1474363803863525) (592,1.1432061195373535) (1144,1.120030403137207) (628,1.102811574935913) (618,1.0965415239334106) (649,1.0678058862686157) (200,1.0511828660964966) (2609,1.043931484222412) (2137,1.0221316814422607) (1091,1.0124818086624146) (3266,1.0102269649505615) (1063,1.0056235790252686) (1095,1.0051883459091187) (660,1.003387212753296) (520,0.9917982220649719) (147,0.9912497997283936)
1328: (11,1.3206439018249512) (15,1.2153081893920898)* (215,1.157325267791748)* (167,1.1442972421646118)* (18,1.0649586915969849)* (159,1.0637216567993164) (67,1.0632048845291138)* (81,1.056093692779541) (168,1.0533100366592407) (115,1.040808916091919) (72,1.0316565036773682) (185,1.0159833431243896) (142,1.012501835823059) (131,1.0083537101745605)* (113,0.985992968082428) (265,0.9836503267288208) (661,0.9833661317825317) (17,0.982198178768158) (875,0.9763290286064148) (237,0.9748644232749939)
1329: (512,6.882633209228516) (185,6.879399299621582) (560,6.76283597946167) (707,6.721579074859619) (592,6.531310081481934)* (806,6.433045387268066) (686,6.404630661010742) (625,6.319710731506348) (130,6.283151149749756) (89,6.275012016296387) (147,6.248981952667236) (136,6.247863292694092) (519,6.2381486892700195) (1813,6.218982219696045) (1116,6.193421840667725) (95,6.193016529083252) (67,6.187675952911377) (1144,6.18007755279541) (875,6.17799186706543) (1172,6.143597602844238)
1330: (625,11.962425231933594)* (1100,10.879766464233398) (512,10.452238082885742) (1813,10.438566207885742)* (130,10.324287414550781)* (628,10.25506591796875) (922,10.248039245605469) (875,10.233667373657227) (834,10.218648910522461) (674,10.193222045898438) (915,10.082099914550781) (575,10.052165985107422) (312,9.963549613952637)* (583,9.903489112854004) (156,9.860925674438477)* (215,9.841793060302734)* (173,9.733003616333008)* (806,9.727153778076172)* (823,9.635478973388672) (67,9.632875442504883)
1331: (159,1.1728044748306274) (354,1.163991928100586) (167,1.1580851078033447) (15,1.1553359031677246) (72,1.1476012468338013) (168,1.1422514915466309) (215,1.1401886940002441) (115,1.1281101703643799) (11,1.1276838779449463) (9,1.126376748085022) (48,1.1252261400222778) (13,1.111249327659607) (131,1.1027604341506958) (67,1.1002353429794312) (113,1.0986804962158203) (189,1.0938560962677002) (312,1.0843838453292847) (82,1.08095383644104) (263,1.0765794515609741) (237,1.0764118432998657)
1332: (189,11.193801879882812) (15,10.810221672058105) (14,10.480327606201172) (82,10.352994918823242) (113,9.821008682250977) (9,9.621824264526367) (553,9.55113697052002) (263,9.415306091308594) (237,9.387378692626953) (1172,9.370294570922852) (2862,9.357294082641602) (2423,9.349815368652344) (3445,9.322317123413086) (3402,9.305145263671875) (13,9.238177299499512) (48,9.177038192749023) (1192,9.138166427612305) (1717,9.110504150390625) (4,9.062093734741211) (269,9.032477378845215)
1333: (159,5.168619155883789) (167,5.086569786071777)* (0,5.054197311401367) (215,4.866946697235107) (168,4.697965621948242) (674,4.6583476066589355) (324,4.638674736022949) (131,4.638525009155273) (367,4.624617576599121) (11,4.546387672424316) (669,4.379791259765625) (101,4.3528265953063965) (1374,4.349395275115967) (10,4.325230598449707) (371,4.3073625564575195) (1368,4.299127578735352)* (81,4.282952308654785) (17,4.278578281402588) (113,4.26106071472168) (388,4.242161750793457)
1334: (6132,11.42926025390625) (5997,11.42651653289795) (6370,11.094842910766602) (15,10.965964317321777)* (6242,10.857830047607422) (159,10.694180488586426) (195,10.513051986694336) (434,10.466768264770508)* (2077,10.465388298034668)* (50,10.421314239501953) (81,10.395271301269531) (2,10.272587776184082) (1279,10.253595352172852)* (974,10.252050399780273) (2072,10.180246353149414) (520,10.17678451538086) (2085,10.100910186767578)* (1260,10.091506958007812) (975,10.074950218200684) (4729,10.002546310424805)
1335: (592,8.44459056854248) (806,8.186062812805176) (2779,7.914132595062256) (1144,7.550252914428711) (2131,7.4576287269592285) (1091,7.442230701446533) (2609,7.430463790893555) (2137,7.426825046539307) (932,7.283164024353027) (1063,7.247647762298584) (166,7.215527534484863) (575,7.1617655754089355) (190,7.062607765197754) (3344,7.0613250732421875) (2143,6.9924116134643555)* (3346,6.9677910804748535) (493,6.949936866760254) (802,6.9263916015625) (2997,6.879737854003906) (15,6.862068176269531)
1336: (575,10.340611457824707) (2779,10.276732444763184)* (862,9.86148452758789) (592,9.808710098266602) (932,9.805362701416016)* (87,9.713945388793945) (265,9.677251815795898) (72,9.582173347473145) (2131,9.564881324768066) (164,9.532255172729492) (190,9.507857322692871) (147,9.49796199798584)* (1103,9.294303894042969)* (186,9.256612777709961) (11,9.175830841064453) (559,9.112300872802734) (3280,9.002641677856445) (170,8.992881774902344) (870,8.944576263427734) (2609,8.932690620422363)
1338: (222,11.046062469482422)* (721,10.696242332458496)* (668,10.583155632019043)* (11,10.554411888122559) (1336,10.388565063476562)* (1243,10.2953519821167) (421,10.211322784423828) (986,10.17018985748291)* (81,10.100462913513184)* (162,10.084080696105957)* (722,10.06357192993164)* (161,9.983358383178711)* (205,9.915166854858398) (1377,9.795071601867676) (324,9.794116973876953)* (818,9.783556938171387) (663,9.775199890136719) (388,9.773202896118164) (373,9.663064002990723)* (1357,9.552166938781738)
1339: (1063,12.41167163848877)* (520,12.239913940429688)* (0,11.98233413696289) (628,11.80419921875)* (915,11.61054801940918) (440,11.432136535644531)* (1100,11.340073585510254) (194,11.311054229736328)* (1260,11.098516464233398) (125,11.02444839477539) (1182,10.904996871948242) (1064,10.864785194396973)* (1626,10.817558288574219) (1374,10.739133834838867) (1386,10.54536247253418)* (2119,10.518239974975586)* (71,10.416536331176758)* (746,10.394807815551758) (687,10.17719841003418)* (1390,10.086458206176758)*
1340: (0,17.80247688293457) (4,17.194869995117188)* (941,12.543876647949219)* (986,11.879953384399414)* (1626,11.44070816040039)* (222,11.209254264831543)* (59,11.159880638122559)* (5319,11.111502647399902) (697,11.04139518737793)* (2149,10.980501174926758)* (3228,10.84799861907959)* (991,10.738144874572754) (1689,10.728938102722168)* (2119,10.705259323120117)* (560,10.62220287322998)* (788,10.584758758544922) (112,10.553838729858398) (356,10.537524223327637) (1250,10.53234577178955) (3864,10.531761169433594)*
1341: (9,5.44306755065918) (0,4.67066764831543) (215,3.8618693351745605) (131,3.8462934494018555) (875,3.8348402976989746) (15,3.659809112548828) (81,3.5995421409606934) (168,3.5784268379211426) (136,3.555460214614868) (167,3.532486915588379) (130,3.4960694313049316) (324,3.493718147277832) (366,3.427152156829834) (159,3.419461488723755) (302,3.4095101356506348) (560,3.3680500984191895) (722,3.3566102981567383) (844,3.344371795654297) (553,3.3129634857177734) (823,3.2909514904022217)
1342: (15,1.415985107421875) (159,1.3720413446426392)* (215,1.3594098091125488) (82,1.3462865352630615)* (354,1.345936894416809)* (9,1.3332141637802124) (167,1.2981517314910889) (14,1.2925220727920532)* (11,1.278332233428955) (168,1.2644498348236084) (131,1.257875680923462)* (113,1.2547175884246826)* (54,1.236560344696045) (72,1.2169932126998901) (674,1.2090935707092285) (115,1.207726001739502) (374,1.2074813842773438)* (67,1.199734091758728) (669,1.197744607925415) (142,1.1974542140960693)
1343: (0,1.5526877641677856) (2,0.8268939256668091) (342,0.7329288721084595)* (345,0.725144624710083)* (1279,0.7239381074905396)* (434,0.7052796483039856)* (329,0.6522115468978882)* (2077,0.6496168971061707)* (15,0.6101464033126831)* (51,0.6066766977310181) (1814,0.5855028629302979)* (81,0.576190173625946) (1,0.5697810053825378) (11,0.5688718557357788)* (8,0.5670648813247681)* (161,0.5643302202224731)* (130,0.563681423664093)* (226,0.5616267919540405)* (167,0.5609087944030762)* (222,0.5583369731903076)
1344: (11,1.3206547498703003)* (15,1.215315818786621) (215,1.1573374271392822) (167,1.1443079710006714)* (18,1.0649681091308594) (159,1.0637333393096924) (67,1.0632164478302002)* (81,1.0561007261276245)* (168,1.0533193349838257) (115,1.0408165454864502)* (72,1.0316596031188965) (185,1.0159958600997925)* (142,1.0125128030776978) (131,1.0083661079406738)* (113,0.9860020875930786) (265,0.9836570620536804) (661,0.9833710193634033) (17,0.9822050333023071) (875,0.9763403534889221) (237,0.9748749136924744)
1345: (4,1.0686017274856567)* (2,0.5847514271736145)* (388,0.3831554055213928) (420,0.34216588735580444) (421,0.33854398131370544)* (685,0.3377688229084015)* (3468,0.3309890627861023)* (1289,0.3308999836444855) (1281,0.3299218416213989)* (15,0.32630759477615356)* (4122,0.3260200321674347)* (1232,0.32435745000839233)* (413,0.321921706199646)* (2605,0.3217519223690033) (1377,0.31874018907546997) (2165,0.31802332401275635) (3864,0.31753429770469666)* (398,0.3170401453971863)* (423,0.3130708634853363)* (397,0.3124080300331116)
1347: (15,9.984540939331055)* (167,9.491708755493164)* (67,9.300697326660156) (159,9.19534969329834) (130,8.68848705291748) (592,8.60917854309082) (11,8.500041961669922) (136,8.485487937927246) (215,8.412261962890625) (81,8.351434707641602) (18,8.231800079345703) (168,8.182426452636719) (17,8.117180824279785) (107,8.088218688964844) (520,7.951723575592041) (72,7.925274848937988) (170,7.880405426025391) (113,7.834671497344971) (87,7.818848609924316) (129,7.80854606628418)
1348: (4,14.252307891845703) (167,11.626104354858398) (81,11.181680679321289)* (329,11.176939010620117) (67,11.043749809265137)* (345,10.967309951782227) (434,10.916515350341797) (342,10.835247039794922) (1279,10.526041030883789) (674,10.46010684967041)* (1224,10.406861305236816) (131,10.178473472595215) (344,10.16445541381836)* (222,10.143698692321777)* (486,10.11031723022461)* (147,10.100059509277344)* (520,10.024213790893555) (823,9.89456558227539) (107,9.88583755493164) (2077,9.869525909423828)
1349: (1,20.993091583251953) (39648,20.009807586669922) (2069,17.290372848510742)* (35,15.785394668579102)* (519,14.887641906738281) (1172,14.829564094543457) (30,14.79478931427002) (415,14.774978637695312) (84,14.576558113098145)* (764,14.550439834594727) (2846,14.530797958374023)* (131,14.501811981201172)* (2873,14.234379768371582) (575,14.152667045593262)* (4345,13.973187446594238) (101,13.861985206604004) (439,13.856419563293457) (382,13.823793411254883) (1609,13.569053649902344) (1010,13.434077262878418)
1350: (185,11.036218643188477) (2779,10.785165786743164) (159,10.619224548339844)* (493,10.560938835144043) (147,10.502164840698242) (15,10.415287971496582)* (172,10.081789016723633) (131,10.079402923583984) (67,9.735746383666992)* (806,9.7351713180542) (269,9.723287582397461) (2137,9.708695411682129) (130,9.618892669677734) (904,9.522415161132812) (72,9.392350196838379) (3499,9.377424240112305)* (707,9.300369262695312)* (1144,9.295001029968262) (1790,9.283767700195312) (3344,9.125121116638184)
1351: (685,10.364259719848633) (2165,10.127870559692383)* (226,10.074140548706055) (1370,9.969669342041016) (1826,9.862015724182129) (421,9.84289836883545) (1281,9.741676330566406) (1949,9.733808517456055) (4773,9.559599876403809) (3108,9.536466598510742) (1867,9.53524398803711) (420,9.439314842224121) (3864,9.40390396118164) (3078,9.399304389953613) (4122,9.389663696289062) (359,9.320405960083008) (1044,9.270881652832031)* (2152,9.268803596496582)* (703,9.263826370239258)* (2,9.25712776184082)
1352: (2779,11.330118179321289)* (2096,10.897653579711914) (1294,10.475082397460938) (898,10.156757354736328) (806,10.133977890014648)* (1192,10.074624061584473)* (2956,10.038894653320312) (827,10.029731750488281) (670,9.930333137512207) (1305,9.79879093170166)* (189,9.623882293701172) (862,9.597211837768555)* (1891,9.593682289123535)* (263,9.591858863830566) (4,9.488107681274414) (1140,9.43030071258545)* (72,9.40683364868164) (906,9.338149070739746)* (3721,9.314033508300781) (2862,9.306265830993652)
1353: (185,5.902034759521484) (625,5.803877830505371) (806,5.72086238861084) (932,5.659390926361084) (1100,5.4544677734375) (2143,5.333066940307617) (2997,5.31864595413208) (592,5.296624183654785) (2137,5.2700581550598145)* (560,5.216085433959961) (190,5.189551830291748) (575,5.141796588897705) (200,5.129749774932861) (1091,5.047118663787842) (802,5.040464401245117) (2609,5.03618049621582) (1144,5.027125358581543) (2779,4.948955535888672) (649,4.938488960266113) (1273,4.865203857421875)
1354: (660,9.265947341918945) (625,9.214482307434082) (2131,9.183553695678711) (80,9.172016143798828) (47,9.010497093200684)* (200,8.999740600585938)* (1689,8.95322322845459) (136,8.87739086151123) (191,8.873517990112305)* (661,8.616615295410156) (2,8.556530952453613)* (215,8.502490043640137) (86,8.421148300170898) (135,8.363670349121094)* (1027,8.28260326385498) (1553,8.27631664276123) (649,8.182931900024414) (794,8.171849250793457)* (279,8.16785717010498) (4903,8.129217147827148)
1355: (15,1.3677637577056885) (159,1.2788786888122559) (167,1.2580504417419434) (185,1.2028028964996338) (560,1.193005919456482) (215,1.1683151721954346)* (131,1.1673262119293213) (312,1.1516265869140625)* (67,1.1487905979156494) (11,1.1286673545837402) (592,1.1269689798355103) (674,1.1160519123077393) (168,1.1072680950164795) (72,1.0927560329437256) (136,1.089418649673462)* (512,1.0848629474639893) (265,1.0756855010986328) (170,1.0711562633514404) (147,1.069615125656128)* (298,1.069262981414795)*
1356: (4,1.0685555934906006) (2,0.5847011208534241)* (388,0.3830591142177582)* (420,0.34208106994628906)* (421,0.33845192193984985)* (685,0.33770301938056946)* (3468,0.3308897018432617) (1289,0.33081740140914917) (1281,0.3298257887363434)* (15,0.3261171281337738)* (4122,0.32595589756965637)* (1232,0.3242266774177551) (413,0.3217928409576416) (2605,0.32172369956970215) (1377,0.31866902112960815) (2165,0.3179711103439331) (3864,0.3174728751182556)* (398,0.3169284462928772) (423,0.3130146861076355) (397,0.3123213052749634)*
1357: (136,12.497719764709473)* (625,11.857514381408691)* (130,11.682111740112305) (169,11.42617416381836)* (191,11.419557571411133) (2,11.408220291137695)* (106,11.375057220458984) (398,11.342419624328613)* (139,11.335289001464844)* (181,11.260780334472656)* (141,11.187207221984863)* (122,11.095270156860352)* (430,11.051227569580078)* (1435,11.008556365966797)* (404,10.97322940826416) (47,10.945947647094727)* (329,10.850137710571289) (286,10.827436447143555) (279,10.78814697265625)* (1377,10.77400016784668)
1358: (15,4.384238243103027) (4,3.610898017883301) (136,3.5026533603668213) (560,3.478156566619873) (81,3.3935203552246094) (1224,3.3603875637054443) (147,3.3405566215515137) (48,3.334272861480713) (312,3.3124918937683105) (434,3.3061084747314453) (823,3.2310304641723633) (89,3.2163901329040527) (1063,3.2086284160614014) (539,3.206993341445923) (625,3.1684441566467285) (130,3.166769504547119) (592,3.1643548011779785) (342,3.1519339084625244) (1207,3.137754440307617) (129,3.1324267387390137)
1359: (4,8.610590934753418) (130,8.100015640258789) (136,8.059099197387695)* (159,8.04831314086914) (185,7.8288726806640625) (147,7.7476806640625) (106,7.614398002624512)* (131,7.471278667449951) (520,7.363260269165039) (493,7.253971099853516) (215,7.225380897521973) (48,7.212459564208984) (1144,7.212311744689941) (625,7.147913455963135) (222,7.114211082458496) (512,7.105854511260986) (592,7.091519832611084) (434,7.000612735748291) (312,6.926166534423828)* (18,6.882894515991211)
1360: (1790,12.173532485961914) (2609,11.968243598937988) (570,11.730769157409668)* (904,11.435970306396484)* (707,11.274633407592773)* (3655,11.059141159057617)* (9,10.90237045288086) (1759,10.69831657409668) (1202,10.505290985107422) (3270,10.455682754516602) (2615,10.404470443725586) (2147,10.301819801330566)* (343,10.192845344543457) (130,10.172599792480469)* (1802,10.170534133911133) (2131,10.118429183959961) (952,10.110572814941406) (640,10.018819808959961) (1058,9.978577613830566) (1260,9.951723098754883)
1362: (11,1.3206520080566406)* (15,1.2153135538101196)* (215,1.1573346853256226)* (167,1.144304871559143)* (18,1.0649662017822266)* (159,1.063730001449585)* (67,1.0632128715515137) (81,1.0560986995697021)* (168,1.0533171892166138)* (115,1.0408146381378174)* (72,1.031658411026001)* (185,1.0159926414489746) (142,1.0125106573104858) (131,1.0083627700805664)* (113,0.9859996438026428)* (265,0.9836547374725342)* (661,0.9833689332008362)* (17,0.9822032451629639)* (875,0.976338267326355) (237,0.9748731255531311)
1363: (15,16.803810119628906)* (13,13.58876895904541)* (9,13.576845169067383) (2160,11.873828887939453) (10,11.703804969787598)* (366,11.586345672607422) (107,11.479347229003906)* (4589,11.462235450744629) (238,11.172574043273926)* (115,11.132368087768555) (1813,11.01051139831543) (360,10.972309112548828)* (279,10.9711275100708) (199,10.967726707458496) (2284,10.807841300964355)* (258,10.78746509552002) (274,10.78406047821045) (327,10.759060859680176) (156,10.724313735961914) (2220,10.703608512878418)*
1364: (2790,7.3684611320495605) (185,7.290816307067871)* (1100,7.207592487335205) (806,7.111476898193359) (1626,6.938401222229004) (7312,6.629316329956055) (1780,6.454484939575195) (560,6.37910270690918) (932,6.36922550201416) (2755,6.268320560455322) (941,6.230971336364746) (2997,6.1824870109558105) (3280,6.174921989440918) (190,6.157795429229736) (3344,6.061171531677246) (2096,6.031230926513672) (1144,6.018948078155518) (4623,6.004741668701172)* (1099,5.975583076477051) (1553,5.974266052246094)
1365: (625,10.499022483825684)* (530,10.373177528381348)* (185,10.258487701416016)* (774,9.982922554016113) (1278,9.821914672851562) (1626,9.724868774414062) (762,9.568344116210938)* (1040,9.525890350341797) (122,9.51694107055664) (106,9.48202133178711)* (1100,9.274662017822266)* (130,9.220625877380371) (572,9.179851531982422)* (1063,9.11469841003418) (626,9.08293342590332) (459,8.9903564453125) (650,8.940792083740234) (141,8.931442260742188)* (3358,8.886543273925781) (344,8.882020950317383)
1366: (15,6.430898189544678) (592,6.205813884735107) (185,6.200390815734863) (159,5.924509048461914) (11,5.902464866638184) (72,5.872601509094238) (941,5.836837291717529) (374,5.818730354309082) (932,5.79498291015625) (215,5.749399185180664) (48,5.677443504333496) (2131,5.6652069091796875) (823,5.662141799926758) (354,5.648064136505127) (625,5.62600040435791) (2779,5.620598793029785) (82,5.566422462463379) (806,5.499241828918457) (13,5.399140357971191) (168,5.378584861755371)
1367: (0,1.552682876586914) (2,0.8268941640853882) (342,0.7329277992248535)* (345,0.7251421213150024)* (1279,0.7239371538162231)* (434,0.7052788138389587)* (329,0.6522106528282166) (2077,0.6496168375015259) (15,0.6101446747779846) (51,0.6066769361495972) (1814,0.5855029821395874) (81,0.5761888027191162)* (1,0.5697817802429199) (11,0.5688717365264893) (8,0.5670643448829651) (161,0.5643298625946045) (130,0.5636787414550781)* (226,0.5616271495819092)* (167,0.5609079599380493)* (222,0.5583363175392151)
1369: (2790,11.403922080993652) (163,10.994767189025879) (1689,10.949686050415039) (802,10.933666229248047) (2779,10.844789505004883) (200,10.405476570129395) (1103,10.398456573486328) (72,10.392908096313477) (2156,10.35439682006836) (2138,10.055559158325195) (1063,10.027788162231445) (932,9.89886474609375) (1099,9.812360763549805) (2131,9.790376663208008)* (48,9.788915634155273) (159,9.660465240478516) (1553,9.588815689086914) (170,9.433374404907227) (2,9.410002708435059) (1106,9.368205070495605)
1370: (0,0.7037108540534973) (15,0.670610785484314) (632,0.6095907688140869) (324,0.5837827324867249) (481,0.5708513855934143) (440,0.5660403966903687) (105,0.5242018699645996) (385,0.5189913511276245) (1390,0.5184837579727173) (479,0.5176863670349121) (173,0.5066655874252319) (510,0.5057373046875) (203,0.504461944103241) (538,0.5005242824554443) (344,0.49487829208374023) (139,0.4929260313510895) (444,0.48914891481399536) (981,0.4870831370353699) (404,0.4831005930900574) (409,0.4785020351409912)
1371: (167,11.39118480682373)* (185,10.993751525878906)* (674,10.280345916748047) (810,10.203303337097168) (1894,10.146846771240234) (986,10.129154205322266)* (721,10.128157615661621)* (81,10.100592613220215) (3033,10.09929084777832) (226,9.955659866333008) (3228,9.936779022216797) (210,9.886772155761719) (2173,9.751509666442871)* (324,9.720648765563965) (5319,9.675418853759766)* (625,9.666568756103516) (142,9.496610641479492)* (806,9.44144058227539) (3548,9.426444053649902) (71,9.394172668457031)
1372: (5319,12.961729049682617)* (570,12.091712951660156)* (130,11.398540496826172)* (2615,11.2398042678833) (2066,11.13766098022461)* (855,10.981595993041992)* (3204,10.981008529663086)* (1058,10.897202491760254) (9,10.87020492553711) (166,10.766206741333008)* (2120,10.55069351196289)* (3139,10.452777862548828)* (3809,10.394683837890625) (707,10.248008728027344)* (1267,10.224655151367188)* (6363,10.200093269348145) (4074,10.124382972717285) (81,10.084339141845703)* (1063,10.029253005981445) (17,9.988105773925781)
1373: (159,4.00457239151001) (560,3.929217576980591) (167,3.9156289100646973) (185,3.9005441665649414) (512,3.891270637512207) (1813,3.878192901611328)* (67,3.731520175933838) (130,3.723994731903076) (686,3.7195019721984863) (48,3.7191576957702637) (1186,3.685692310333252) (147,3.670914888381958) (1192,3.6650445461273193) (823,3.659148931503296) (1116,3.6416845321655273) (592,3.634777784347534) (131,3.6127891540527344)* (95,3.6114673614501953) (707,3.6082441806793213) (312,3.603536605834961)
1374: (159,13.008827209472656) (15,12.84014892578125)* (166,12.117740631103516)* (560,12.04565143585205) (952,12.01942253112793) (1273,11.972905158996582)* (806,11.726119995117188) (493,11.697820663452148) (3344,11.245841979980469)* (862,11.232479095458984) (113,10.991960525512695)* (67,10.963680267333984)* (1063,10.95291805267334) (374,10.951680183410645) (625,10.911413192749023)* (136,10.903165817260742)* (1813,10.816843032836914) (18,10.78542423248291) (906,10.775935173034668)* (265,10.769372940063477)*
