userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
1: (1,6.044183731079102)* (2987,4.210235595703125) (593,3.6570963859558105) (364,3.3513450622558594) (318,3.189434289932251) (2059,3.165386438369751) (2081,2.8770604133605957) (1022,2.7475197315216064)* (34,2.6643688678741455) (2085,2.60127329826355) (2096,2.5593197345733643) (1196,2.5411930084228516) (1259,2.4939651489257812) (3751,2.468172073364258) (2687,2.4407339096069336) (2078,2.43009090423584) (2087,2.4062600135803223) (1282,2.3828318119049072) (2080,2.3545684814453125) (1704,2.338297128677368)
2659: (1252,5.139802932739258)* (910,3.9527151584625244) (1304,3.864227771759033) (1307,3.7827725410461426)* (969,3.5243208408355713) (3072,3.3279290199279785)* (1269,3.3237104415893555) (1250,3.2845516204833984) (904,3.232267379760742)* (1,3.1856348514556885) (905,3.1341798305511475)* (1259,3.0694925785064697)* (955,3.0245299339294434) (608,3.02070951461792)* (3543,2.970066547393799) (593,2.9452452659606934) (930,2.9448423385620117) (1188,2.919672727584839) (1284,2.903404712677002) (1197,2.9012441635131836)
2660: (587,3.6760048866271973) (2396,3.6730093955993652) (912,2.967764377593994) (539,2.9479994773864746)* (899,2.9225540161132812) (588,2.7815494537353516) (1265,2.7443721294403076) (838,2.744081974029541) (898,2.740551471710205) (2671,2.6736321449279785) (1569,2.563293218612671) (915,2.528522491455078) (2424,2.454801082611084)* (357,2.3985562324523926) (1393,2.262183904647827) (1197,2.2561073303222656) (928,2.2296650409698486) (440,2.227668523788452) (1035,2.2259724140167236) (900,2.1982548236846924)
2661: (588,4.298241138458252) (597,3.008392333984375) (3421,2.996016502380371) (587,2.894322395324707)* (1265,2.8902530670166016) (1259,2.764765501022339) (1269,2.7598137855529785) (1079,2.708409547805786) (2918,2.673832416534424) (539,2.6536457538604736) (11,2.6422271728515625) (3072,2.6296169757843018) (2302,2.6212902069091797) (1784,2.6104280948638916) (3363,2.5894198417663574) (440,2.469451427459717) (3114,2.433330535888672) (357,2.4208896160125732) (2671,2.399982213973999) (1569,2.3966522216796875)
2662: (1248,3.663191318511963) (1250,2.6488161087036133) (1249,2.5741705894470215) (912,2.561275005340576)* (1284,2.3847556114196777) (1252,2.216193675994873) (898,2.0438966751098633)* (951,2.017226219177246)* (3435,1.998903751373291) (910,1.9520511627197266) (2791,1.9177604913711548)* (913,1.9056931734085083) (930,1.8761743307113647) (904,1.8663723468780518) (969,1.865430235862732) (920,1.8542513847351074) (903,1.8157860040664673) (480,1.8100175857543945)* (2186,1.769545078277588) (2160,1.7456881999969482)
2663: (2987,1.4643393754959106) (586,0.8679787516593933) (2052,0.849967360496521) (2,0.8394937515258789) (1097,0.8128523230552673) (1019,0.8004641532897949) (317,0.7948089838027954) (2011,0.7828505039215088) (2161,0.7702288627624512) (2053,0.7694722414016724) (1253,0.7502269148826599) (2407,0.7456991672515869) (2059,0.7319336533546448) (2021,0.7154386639595032) (2046,0.7120746374130249) (2005,0.7056363821029663)* (2012,0.6860238313674927) (3489,0.6835259795188904) (1270,0.6744123101234436)* (2105,0.6671643257141113)
2664: (1250,4.767998695373535) (587,4.183762550354004) (3552,4.123851776123047)* (1961,3.9234633445739746) (1663,3.877845525741577)* (1307,3.858980894088745) (356,3.8381052017211914)* (1036,3.6583523750305176)* (2028,3.645902633666992) (3361,3.487520217895508) (1258,3.4822585582733154)* (3791,3.451500654220581) (2795,3.430849075317383)* (527,3.330138683319092) (2352,3.3267788887023926) (2804,3.3089218139648438) (3448,3.270864248275757) (1097,3.243762254714966) (318,3.2371554374694824)* (1213,3.234036445617676)
2665: (1250,5.6225457191467285)* (2054,5.356058597564697) (3421,4.508022308349609)* (3527,4.296171188354492)* (3471,4.087358474731445) (260,4.08327054977417)* (3552,4.021348476409912)* (2455,3.950669765472412)* (3702,3.8487396240234375)* (1097,3.765251398086548) (2716,3.756455659866333)* (3671,3.73897385597229)* (1287,3.666497230529785) (2640,3.6471035480499268) (590,3.60927677154541)* (2407,3.5938448905944824)* (3508,3.574741840362549)* (2951,3.5650577545166016)* (2949,3.5528512001037598)* (2115,3.5489039421081543)
2666: (593,3.9654312133789062) (318,3.708238124847412)* (1259,3.560814619064331)* (2997,3.3201050758361816) (1704,3.191741466522217) (1250,2.9468064308166504) (1784,2.895799398422241) (356,2.882082462310791) (1213,2.837696075439453) (3006,2.8149232864379883) (588,2.792215347290039) (296,2.7790701389312744) (3421,2.760798454284668) (2324,2.7170021533966064) (2918,2.60966157913208) (50,2.5344724655151367) (1193,2.5308141708374023) (2804,2.5262277126312256)* (1307,2.5230257511138916) (2762,2.4407382011413574)
2667: (2997,2.851412296295166) (17,2.5195815563201904) (920,2.2194104194641113) (1307,2.109011650085449) (1,2.099553346633911) (2858,2.012364387512207) (1188,1.9624638557434082) (1094,1.943418025970459) (899,1.8905659914016724)* (1183,1.8886559009552002) (357,1.824383020401001) (1947,1.8222160339355469) (527,1.794424295425415) (497,1.7922234535217285)* (2324,1.7801603078842163) (593,1.7749085426330566) (318,1.725135326385498) (39,1.6760902404785156) (608,1.6730133295059204) (838,1.6699848175048828)
2668: (1259,4.541938304901123) (2997,4.046356678009033) (1,3.7702980041503906) (589,3.414579153060913) (1197,3.236706256866455) (3793,3.2289693355560303) (588,3.1265435218811035) (2791,2.8917815685272217) (2716,2.773236036300659)* (912,2.7001378536224365) (2797,2.6749460697174072)* (1136,2.6274092197418213) (3072,2.5827558040618896) (2804,2.576002836227417) (1269,2.5672965049743652) (587,2.558241367340088) (1198,2.552218437194824) (1394,2.535240650177002) (1580,2.5074710845947266) (356,2.480231285095215)
2669: (2858,3.4925270080566406) (3753,3.1008965969085693) (2028,3.0360207557678223) (3798,3.0348410606384277) (1259,2.883934497833252) (318,2.866178512573242)* (1193,2.710954189300537)* (527,2.650686025619507) (1387,2.5113837718963623) (608,2.487905979156494) (110,2.448129415512085) (1,2.4275081157684326) (50,2.344968318939209) (296,2.3414177894592285) (3555,2.291311264038086) (1250,2.2486658096313477) (1198,2.241208553314209) (3147,2.218668222427368) (260,2.218519687652588) (1240,2.1509060859680176)*
2670: (1250,7.18308162689209)* (1252,5.799065589904785) (913,3.986009120941162) (923,3.8094537258148193)* (1230,3.746878147125244) (969,3.72959566116333) (1269,3.5712268352508545) (1259,3.5522894859313965) (920,3.493464469909668) (898,3.473724842071533) (1262,3.4217686653137207) (1204,3.3313586711883545)* (2997,3.318854570388794)* (527,3.282256603240967) (608,3.2713489532470703)* (919,3.2248568534851074) (1284,3.177098274230957) (1225,3.1743428707122803)* (1945,3.1566195487976074) (2186,3.1309900283813477)
2671: (589,3.6611790657043457) (1249,3.1203055381774902) (2858,2.8897860050201416) (1,2.234506130218506) (593,2.1883301734924316) (2997,2.1343133449554443) (480,2.1179730892181396)* (908,1.8185198307037354) (1580,1.7366490364074707) (3481,1.6731207370758057) (527,1.6725578308105469) (318,1.6312086582183838) (2791,1.5911610126495361) (3160,1.5371007919311523) (1250,1.5054634809494019) (3793,1.4637032747268677) (296,1.458239197731018) (3751,1.4494978189468384) (1617,1.39894700050354) (3753,1.3951681852340698)
2672: (593,2.891903877258301) (589,2.8695178031921387) (1250,2.485410213470459) (110,2.4504103660583496) (457,2.4284462928771973) (1610,2.4206480979919434) (858,2.3919436931610107) (1240,2.3729496002197266) (527,2.3155858516693115) (1196,2.074784278869629) (1221,2.0732016563415527)* (1408,2.061983823776245) (1200,2.0235166549682617) (1252,2.0050482749938965) (260,1.9720752239227295)* (50,1.971383810043335) (1210,1.9445527791976929) (1222,1.9410884380340576) (1233,1.8886935710906982)* (2571,1.8664512634277344)
2673: (3793,1.675004005432129) (2997,1.4147063493728638) (3578,1.2201261520385742) (3005,1.1471526622772217) (3408,1.1313154697418213) (3798,1.1057438850402832) (2706,1.0707732439041138) (2858,1.0605494976043701) (2683,1.0487761497497559) (2959,0.9784229397773743)* (3753,0.9708673357963562) (3510,0.9683387279510498) (3160,0.9443143010139465) (2433,0.9373169541358948) (2694,0.9043790102005005) (2580,0.9013051390647888) (1249,0.8899903297424316) (2707,0.8638490438461304) (2688,0.8534879684448242) (3948,0.8530759811401367)
2674: (2997,5.6422882080078125)* (2858,3.8896374702453613) (162,3.199329137802124) (2599,3.182887077331543) (3897,3.1616554260253906) (1230,3.1065497398376465) (1179,3.0192911624908447)* (1617,2.982321262359619) (3160,2.9298043251037598) (3911,2.874321222305298) (1041,2.874115467071533) (1,2.846118688583374) (296,2.8333535194396973)* (1094,2.7801690101623535) (3683,2.771495819091797) (1148,2.7274703979492188) (574,2.718759298324585) (1079,2.7122180461883545) (2395,2.6928882598876953)* (1244,2.635002374649048)
2675: (2987,4.506948471069336) (2054,3.0057759284973145) (1196,2.7533764839172363) (480,2.712752342224121)* (3793,2.569753408432007) (2571,2.552659034729004)* (1210,2.5262815952301025) (2140,2.3877267837524414) (1527,2.244990825653076) (1356,2.2342770099639893) (1967,2.1476991176605225) (2021,2.0965840816497803) (316,2.0825276374816895) (2005,2.071744918823242) (588,2.0703675746917725) (1127,2.0686349868774414) (1374,2.066563606262207) (2105,2.0463356971740723) (1097,2.0332419872283936) (1291,2.0297462940216064)
2676: (1193,4.288083076477051) (2067,4.079792499542236) (3006,3.969571352005005) (1183,3.686770439147949) (1293,3.68633770942688) (1952,3.655820608139038) (593,3.612407922744751) (1299,3.550283193588257) (150,3.5174803733825684) (515,3.460951805114746) (1041,3.429577350616455) (3260,3.4170451164245605) (1961,3.3872270584106445) (1207,3.372126579284668)* (17,3.2794461250305176) (1959,3.2672297954559326) (2908,3.2431063652038574) (1956,3.139683246612549) (265,3.108489513397217) (1246,3.077305316925049)
2677: (589,3.778818368911743) (2058,3.2479100227355957) (3005,2.9799094200134277) (457,2.677975654602051) (2763,2.636648178100586) (2881,2.485001802444458) (349,2.350410223007202) (3256,2.286806344985962) (2433,2.2185192108154297) (1036,2.1830763816833496) (587,2.157708168029785) (1240,2.103361129760742) (2028,2.029967784881592) (110,2.0180537700653076) (2605,1.992321491241455) (2916,1.9699335098266602) (1617,1.8803271055221558) (1608,1.8790762424468994) (3101,1.8580825328826904) (6,1.8254845142364502)
2678: (1249,1.779188632965088) (2987,1.7575225830078125) (589,1.133275032043457)* (3624,1.129507064819336) (3578,0.9976736307144165) (3798,0.9323710799217224) (3745,0.9260529279708862) (3555,0.889940619468689) (3753,0.8881241083145142) (3300,0.8776946067810059) (3751,0.8495429158210754) (3623,0.8134292960166931) (3717,0.8038517236709595) (3785,0.7635353803634644) (3175,0.7303391098976135) (3510,0.7098004221916199) (3452,0.6750670671463013) (3081,0.6655043363571167) (2571,0.6470291018486023)* (3484,0.6424241662025452)
2679: (2987,5.940544128417969) (593,4.693102836608887)* (1259,4.444724082946777)* (2858,4.086431503295898)* (1270,4.045738220214844)* (1265,3.876429557800293) (2716,3.707043170928955) (913,3.679565906524658) (898,3.6691627502441406)* (903,3.624201774597168) (1148,3.4926600456237793) (541,3.455181121826172) (1248,3.4393327236175537) (1947,3.420776605606079) (296,3.417923927307129)* (1269,3.3879151344299316)* (1225,3.3015851974487305) (527,3.259401559829712)* (923,3.245223045349121) (1207,3.215014934539795)*
2680: (2987,7.807163238525391) (2997,5.317323684692383) (1248,3.9586541652679443) (2858,3.7021052837371826) (1259,3.6847097873687744)* (2396,3.516993999481201)* (1304,3.0797338485717773) (1269,2.9323811531066895)* (910,2.9157047271728516) (1230,2.7787816524505615) (2599,2.6890110969543457) (3114,2.6053237915039062) (2355,2.5915603637695312) (3361,2.5607638359069824) (1394,2.532972812652588) (1307,2.497603416442871) (2683,2.4586069583892822) (2706,2.4441752433776855) (1250,2.404073476791382) (3435,2.3920581340789795)*
2681: (2987,4.67000150680542) (587,4.575193405151367) (539,4.074078559875488) (1259,4.00067663192749) (1569,3.918677568435669) (2797,3.9026553630828857) (497,3.8136391639709473) (2080,3.5976951122283936)* (2059,3.594550609588623) (1270,3.5044517517089844)* (586,3.5027966499328613) (1380,3.479363441467285)* (1257,3.474339008331299) (11,3.435029983520508) (2302,3.4039735794067383) (2355,3.3362998962402344) (356,3.2719194889068604) (2424,3.232672691345215) (1777,3.21376371383667) (916,3.1500887870788574)
2682: (1248,2.091407299041748) (1617,1.2887263298034668)* (913,1.1991932392120361) (3435,1.1620793342590332) (1284,1.1394858360290527) (2987,1.1343637704849243) (903,1.0849571228027344)* (1267,1.0815056562423706) (904,1.0110602378845215)* (541,0.978274941444397) (2186,0.9632613658905029) (3789,0.9550681114196777) (750,0.9490029811859131) (858,0.9489095211029053) (111,0.9434622526168823) (908,0.9369871616363525) (1221,0.9224069118499756) (924,0.9141185283660889)* (922,0.8994261026382446) (593,0.8923212885856628)
2683: (589,7.916823863983154)* (2058,5.395668029785156)* (2762,4.705172538757324)* (733,4.500698089599609) (597,4.145435810089111)* (377,4.136382102966309)* (1265,4.114019870758057)* (1259,4.087172031402588) (11,3.7982637882232666) (2396,3.790626049041748) (150,3.659242630004883) (2881,3.5096733570098877) (3147,3.506894111633301) (50,3.405580759048462) (1291,3.3998966217041016) (2628,3.39426589012146) (2001,3.3803834915161133) (539,3.3658180236816406) (2997,3.3427674770355225) (1917,3.2950448989868164)*
2684: (2396,4.022921085357666) (2692,3.7647435665130615) (1249,3.4393534660339355) (2289,3.3641490936279297) (2064,3.335282802581787) (1188,3.315265655517578) (3481,3.258025884628296) (50,3.2541065216064453) (527,3.2333476543426514) (223,3.068777084350586) (1148,3.061915159225464) (58,3.0245323181152344) (3006,2.9777610301971436) (3897,2.960819721221924) (2336,2.9535326957702637) (1248,2.891148805618286) (1183,2.8712692260742188) (1041,2.8417019844055176)* (1259,2.821382999420166) (1199,2.785665512084961)
2685: (589,4.049994468688965) (1307,3.6455769538879395) (2000,3.422741174697876)* (260,3.3430278301239014)* (1240,3.3335001468658447) (1250,3.2387866973876953) (1304,3.1643879413604736) (1210,3.0154201984405518)* (1954,2.9497804641723633) (3361,2.800635814666748) (1214,2.780782461166382) (3363,2.649282217025757)* (3210,2.6365256309509277) (3552,2.6343698501586914)* (1221,2.625115156173706)* (2791,2.585524559020996) (2716,2.5811362266540527)* (1231,2.5589122772216797) (1610,2.555081605911255) (593,2.543779134750366)
2687: (3793,3.9893012046813965) (2997,3.562399387359619) (589,3.128436326980591) (1617,2.927422046661377) (1249,2.8745250701904297) (1248,2.819697856903076) (1089,2.8170700073242188) (2987,2.761833906173706) (296,2.661506414413452) (1213,2.649783134460449)* (593,2.489650011062622) (2858,2.3985042572021484) (223,2.3556244373321533) (47,2.318854570388794)* (1252,2.1619668006896973) (293,2.122774124145508) (3006,2.109692096710205) (2599,2.082029342651367) (858,1.944333553314209) (1221,1.9377946853637695)
2688: (593,4.747605323791504) (3793,4.3938727378845215)* (589,4.112822532653809) (2997,3.929255962371826) (2028,3.9153828620910645)* (2683,3.431830406188965)* (3114,3.4204254150390625)* (223,3.3023266792297363) (1270,3.2495710849761963) (1923,3.212491750717163) (2791,3.0452637672424316) (3798,2.9343810081481934) (1197,2.9283721446990967) (2716,2.8228583335876465) (2355,2.7750110626220703) (1257,2.761674404144287) (1210,2.7394943237304688) (3408,2.711087703704834) (296,2.66340970993042) (2396,2.611396074295044)
2689: (1,5.99819803237915)* (3793,5.3454461097717285) (589,5.254456996917725) (260,4.536238670349121) (1259,4.377577781677246) (318,4.070899963378906) (2997,4.059207916259766) (2028,3.809311866760254) (588,3.6690471172332764)* (1197,3.668076515197754)* (110,3.4445114135742188) (480,3.237795829772949) (1250,3.1594109535217285) (2791,3.1436710357666016) (1193,3.0380587577819824) (1097,3.0044100284576416) (1240,2.9265894889831543)* (2804,2.8768157958984375) (858,2.8573288917541504) (50,2.852382183074951)
2690: (318,1.6388580799102783)* (527,1.4922211170196533) (608,1.4402778148651123)* (2762,1.3692612648010254) (589,1.305405855178833) (2028,1.2840275764465332)* (2858,1.2837436199188232) (50,1.254620909690857) (1617,1.2319523096084595) (296,1.1525095701217651) (1213,1.126189947128296)* (1,0.9612435698509216) (1193,0.9558475613594055) (1704,0.9541011452674866) (2997,0.9170863032341003) (858,0.9159752130508423)* (1221,0.8695003986358643)* (1358,0.8586681485176086) (3147,0.8345023393630981) (260,0.8276205062866211)
2691: (2858,5.059597492218018)* (2571,4.902238845825195)* (32,4.526577949523926)* (1200,4.250517845153809)* (1252,3.9409401416778564)* (3751,3.842040777206421) (908,3.7045788764953613)* (1197,3.429720878601074)* (2019,3.384876251220703) (1097,3.3774960041046143)* (1213,3.3598411083221436)* (2968,3.3180994987487793)* (1748,3.2513504028320312) (1208,3.2040834426879883)* (1374,3.196357488632202)* (480,3.1877565383911133)* (111,3.064545154571533)* (2987,3.0463919639587402) (904,3.0423662662506104) (1258,3.028439998626709)
2692: (2987,1.6869347095489502) (3793,1.6493895053863525) (3280,1.5204100608825684) (578,1.478848934173584) (2694,1.433597445487976) (2710,1.3888472318649292) (3081,1.387148380279541) (3016,1.3600597381591797) (968,1.3137978315353394) (2683,1.311945915222168) (3798,1.2882976531982422) (3005,1.2202483415603638) (3409,1.1939520835876465) (2719,1.1900787353515625) (2107,1.0922224521636963) (2713,1.0738686323165894) (2840,1.0652365684509277) (2688,1.0305184125900269) (2541,1.012765645980835) (2706,0.9625881314277649)
2693: (1252,5.821504592895508)* (3789,4.507577419281006)* (912,4.379401206970215)* (1248,4.187957763671875) (903,3.7999701499938965) (1221,3.7695751190185547) (3435,3.3746156692504883) (3468,3.3321540355682373) (1254,3.1972856521606445) (1247,3.135800361633301) (2186,3.100255012512207) (2028,3.09543514251709) (111,3.0910799503326416) (1272,3.070127010345459) (1262,3.0505077838897705) (922,3.0471625328063965) (3196,3.034557580947876) (1304,3.0213634967803955) (1284,3.013425350189209) (3035,3.0100033283233643)*
2694: (3793,8.15648078918457) (1249,4.557844638824463) (2455,3.967501163482666) (70,3.9667744636535645) (1259,3.845245838165283)* (3409,3.614487886428833) (3917,3.3539414405822754)* (1407,3.3258697986602783)* (2160,3.274487018585205)* (3300,3.2744252681732178) (2858,3.2151498794555664) (3930,3.0874183177948) (1347,3.047412872314453) (3535,3.0425453186035156) (1580,3.0013928413391113) (1970,2.9354283809661865) (2454,2.9044766426086426) (2995,2.8092832565307617) (551,2.7678380012512207)* (3016,2.76694393157959)
2695: (2997,4.123020172119141) (1252,3.3543307781219482) (1,3.1178760528564453) (1259,3.0534064769744873) (910,2.9115967750549316) (2858,2.8202531337738037)* (913,2.796797037124634)* (908,2.710476875305176) (1256,2.619680404663086)* (1269,2.601015090942383) (1136,2.5822949409484863)* (1197,2.4914278984069824) (1193,2.4584720134735107) (904,2.4485785961151123)* (898,2.4306278228759766) (2716,2.39932918548584) (1294,2.3866963386535645) (3114,2.3770594596862793) (1250,2.3534278869628906) (260,2.330122709274292)*
2696: (593,2.56033992767334) (50,2.243499994277954) (47,2.238414764404297) (1407,2.1502461433410645) (1089,2.035080909729004) (608,1.8320133686065674) (1252,1.8271780014038086) (2762,1.7129939794540405) (6,1.683140754699707) (1343,1.641921043395996) (296,1.5638024806976318) (3499,1.531328797340393) (3476,1.509224534034729) (1213,1.4957162141799927) (3176,1.489912509918213)* (1892,1.4809749126434326)* (1249,1.457378625869751) (2058,1.4392527341842651) (16,1.4230220317840576) (1466,1.4203367233276367)
2697: (2987,6.538632392883301) (3798,4.524483680725098) (3005,4.514902114868164) (3753,4.135428428649902)* (2762,3.803903102874756)* (2683,3.634964942932129) (2997,3.5904831886291504) (2433,3.510713815689087) (2881,3.4421133995056152) (2605,3.24735164642334) (2706,2.9960389137268066) (2355,2.9772720336914062) (1959,2.70291805267334) (3298,2.637129306793213) (2396,2.593048095703125) (3203,2.591939926147461) (2694,2.525170087814331) (3755,2.503145694732666) (2013,2.4850478172302246) (589,2.473348617553711)
2698: (1248,3.1101698875427246) (1230,2.5458483695983887) (910,2.22291898727417) (1252,2.217484712600708) (1256,2.2017130851745605) (898,2.180178642272949) (1148,2.1052584648132324) (2396,1.962216854095459) (912,1.8942642211914062)* (908,1.8539496660232544) (745,1.845194697380066) (1244,1.7934303283691406) (1284,1.791372299194336) (2300,1.7758734226226807) (2289,1.762915015220642) (1188,1.7534854412078857) (3462,1.7187459468841553) (955,1.7011462450027466) (3022,1.7006888389587402) (905,1.7000900506973267)*
2699: (588,5.03367805480957) (899,4.22829008102417)* (1035,4.135071277618408) (2059,3.8866305351257324) (594,3.736825466156006) (912,3.679579019546509)* (595,3.6459157466888428) (1,3.4231297969818115)* (2080,3.3182358741760254) (2096,3.303772449493408) (2081,3.129281997680664) (1250,3.047389507293701) (1029,2.9274892807006836) (364,2.868165969848633) (2078,2.8411242961883545) (3061,2.8138604164123535)* (1721,2.743077278137207) (587,2.6944360733032227) (2067,2.638021469116211) (3549,2.6161692142486572)
2700: (3006,5.0704026222229) (2762,4.399559497833252) (6,4.001062870025635) (589,3.8538622856140137) (527,3.8057315349578857) (2890,3.5103254318237305) (1249,3.4813058376312256) (110,3.4599344730377197) (1343,3.4094343185424805) (36,3.3609328269958496) (590,3.3541345596313477)* (1407,3.246406316757202) (3499,3.2384252548217773)* (2580,3.2260682582855225) (2058,3.1567139625549316) (1645,3.0500102043151855) (1732,3.00262188911438) (161,2.8551127910614014) (2712,2.84206485748291)* (223,2.818815231323242)
2701: (1249,3.7970383167266846) (733,3.58927583694458) (648,3.389854907989502) (480,3.249643564224243) (6,3.044542074203491) (1573,3.0335822105407715) (110,2.9887967109680176) (349,2.939671277999878) (2571,2.8505699634552)* (165,2.7049524784088135) (1527,2.7045090198516846)* (1608,2.683234214782715) (1552,2.6739001274108887)* (1580,2.616624355316162) (2028,2.6010818481445312) (593,2.5821003913879395) (780,2.563528537750244)* (2278,2.533581495285034) (380,2.5130436420440674) (1912,2.5120902061462402)
2702: (1250,1.85564386844635) (1204,1.0963740348815918) (969,0.9398887753486633) (2944,0.9162076711654663) (1252,0.8963743448257446) (1304,0.8948058485984802) (3654,0.8642019629478455) (1254,0.831190288066864) (750,0.8311557769775391) (3062,0.8021056652069092) (858,0.78997403383255) (3196,0.7790113687515259) (260,0.7708144187927246) (1272,0.7679791450500488) (912,0.7668142318725586)* (527,0.7662864327430725) (1287,0.7627629041671753) (1294,0.7553213834762573) (1233,0.7527666687965393) (1276,0.7425810098648071)
2703: (2987,5.020554065704346) (2186,3.9677040576934814) (913,3.845283031463623) (1267,3.7676873207092285)* (1212,3.582460403442383) (50,3.552057981491089) (1221,3.415947914123535) (1089,3.3663411140441895)* (1179,3.249720573425293) (930,3.1004366874694824) (3334,3.004936695098877) (908,2.961759567260742) (2019,2.9478862285614014) (942,2.9118895530700684)* (1178,2.888866901397705) (750,2.8872926235198975) (1256,2.804316520690918) (111,2.7664413452148438) (904,2.73592472076416) (593,2.6673381328582764)
2704: (1250,5.241335868835449)* (527,3.8185110092163086)* (1225,3.447632074356079)* (912,3.436640739440918) (1252,3.4007272720336914) (608,3.298295021057129) (923,3.231330394744873) (1259,3.138840675354004) (1213,3.0790185928344727) (3789,3.0659120082855225)* (1247,2.8908286094665527) (111,2.867788314819336) (2858,2.709617853164673) (1208,2.671452045440674) (296,2.630462408065796) (1299,2.60652232170105) (3006,2.561065673828125) (1084,2.5064454078674316) (260,2.4387288093566895) (1945,2.433680534362793)
2705: (318,1.6388581991195679) (527,1.4922211170196533) (608,1.4402780532836914)* (2762,1.369261384010315) (589,1.3054059743881226) (2028,1.2840276956558228) (2858,1.2837436199188232) (50,1.2546210289001465) (1617,1.2319523096084595) (296,1.1525095701217651) (1213,1.126189947128296) (1,0.961243748664856) (1193,0.9558476209640503) (1704,0.9541011452674866) (2997,0.9170864820480347) (858,0.9159752726554871) (1221,0.8695005178451538) (1358,0.8586682081222534)* (3147,0.8345024585723877) (260,0.8276205062866211)
2706: (1,3.017805814743042) (588,2.6737499237060547) (2987,2.5487565994262695) (1197,2.1805481910705566)* (1259,2.00864577293396) (1196,1.9908901453018188)* (920,1.9031822681427002) (260,1.8316258192062378) (527,1.831386685371399) (595,1.8080735206604004) (1097,1.8023861646652222) (593,1.7898603677749634) (914,1.768346905708313) (1947,1.7463772296905518) (899,1.7366694211959839) (1225,1.695558786392212) (3114,1.6586198806762695) (969,1.6348068714141846) (1028,1.6250208616256714) (1210,1.5910699367523193)*
2707: (3793,1.972115159034729) (3798,1.5866644382476807) (3753,1.3553590774536133) (3510,1.2558480501174927) (3578,1.1964702606201172) (3555,1.0794720649719238) (3005,1.0651044845581055) (3948,1.060441017150879) (3897,1.0593650341033936) (2858,1.0293070077896118)* (3623,0.9679543375968933) (2762,0.9123075008392334) (3916,0.8974915146827698) (3176,0.8971021175384521) (3481,0.872474193572998) (2688,0.861991822719574) (2355,0.8611705303192139) (3755,0.8603240251541138) (2396,0.8305724859237671) (3751,0.8277879953384399)
2708: (2987,7.07730770111084) (2997,5.4270501136779785) (3793,3.4827189445495605) (2683,3.3821234703063965)* (2858,2.6626598834991455) (2355,2.4661874771118164) (2716,2.45732045173645) (2762,2.4051742553710938) (2502,2.387547731399536) (2700,2.275693893432617) (2396,2.2131459712982178) (785,2.184375047683716) (2580,2.177649736404419) (2694,2.1395063400268555) (2770,1.8864028453826904) (3005,1.8369336128234863) (3114,1.82501220703125) (3081,1.7819726467132568) (2707,1.7746516466140747) (2710,1.7563278675079346)
2709: (1249,2.1477348804473877) (1252,1.784623622894287) (2997,1.6702039241790771) (1248,1.6125773191452026) (908,1.604790210723877) (593,1.5677863359451294) (589,1.5380311012268066) (1617,1.4248456954956055) (912,1.2384653091430664) (3481,1.2227858304977417) (1259,1.2104218006134033) (296,1.2102937698364258) (858,1.1366791725158691) (3897,1.1329524517059326) (541,1.1282079219818115) (110,1.1202762126922607) (2291,1.1142048835754395) (50,1.1099554300308228) (3160,1.0657951831817627)* (318,1.0621510744094849)
2710: (1249,1.8773620128631592) (1248,1.7883063554763794) (1259,1.5707147121429443) (589,1.5489044189453125) (1250,1.3451744318008423) (1252,1.2698824405670166) (912,1.1015329360961914) (903,1.0803954601287842) (904,1.077270746231079) (1284,1.065734624862671) (1269,1.0041885375976562) (2858,0.9816491603851318) (2160,0.9482749700546265) (1193,0.9187721014022827) (923,0.8997700810432434) (3435,0.8656006455421448) (2186,0.8350675702095032) (913,0.8259553909301758) (1267,0.8200875520706177) (1219,0.8042184710502625)
2711: (1248,1.4698059558868408) (3789,1.1365840435028076) (898,1.042572259902954) (2987,0.9536177515983582) (905,0.9084646701812744) (3097,0.89250648021698) (3022,0.8754752278327942) (955,0.8743890523910522) (951,0.8658373355865479) (2937,0.855089545249939) (2935,0.840774416923523) (3280,0.8001829981803894) (1256,0.7928117513656616) (3435,0.7805688977241516) (3462,0.7772297859191895) (2936,0.7758563756942749) (2203,0.7625225782394409) (945,0.7451695203781128) (930,0.728832483291626) (2208,0.7264177203178406)
2712: (2987,5.176497936248779) (589,4.997195720672607) (780,3.828676700592041) (733,3.745975971221924) (2058,3.6321370601654053) (1210,3.542273759841919) (260,3.275096893310547) (1356,3.265138864517212) (1580,3.0178515911102295) (2763,3.0169034004211426) (349,3.016005754470825) (1196,2.9922425746917725) (1127,2.947658061981201) (2916,2.8611104488372803) (316,2.8599681854248047)* (3256,2.8279383182525635) (3753,2.7988290786743164) (10,2.791703701019287) (2006,2.7500405311584473) (2353,2.724250316619873)
2713: (1249,1.779188632965088) (2987,1.7575225830078125) (589,1.133275032043457) (3624,1.129507064819336) (3578,0.997673749923706) (3798,0.9323711395263672) (3745,0.9260530471801758) (3555,0.8899407386779785) (3753,0.8881241083145142) (3300,0.8776946663856506) (3751,0.8495429754257202) (3623,0.8134293556213379) (3717,0.8038517236709595) (3785,0.7635354399681091) (3175,0.7303391695022583) (3510,0.7098004221916199) (3452,0.6750670671463013) (3081,0.6655044555664062) (2571,0.6470291614532471) (3484,0.6424242258071899)
