userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
1: (1,10.13360595703125)* (318,6.722059726715088) (593,6.650649070739746) (364,6.433259963989258) (2987,5.854920387268066) (34,5.6027021408081055) (2081,5.18256139755249) (1196,5.156299114227295) (1198,5.007812976837158) (1704,4.844308853149414) (589,4.806772232055664) (1022,4.715783596038818)* (1225,4.708525657653809) (2085,4.582291126251221) (2761,4.458794116973877) (2078,4.419451713562012) (3751,4.4058332443237305) (2687,4.384688854217529) (110,4.307456016540527) (2096,4.302864074707031)
2858: (587,5.904476165771484) (2724,5.536129951477051)* (339,4.63746452331543) (2572,4.59705924987793) (1721,4.360991477966309)* (2081,4.27827787399292)* (356,4.25535249710083) (3798,4.017610549926758) (2125,3.976975917816162) (2881,3.8936920166015625) (7,3.865950584411621) (1777,3.8605923652648926) (1888,3.793856143951416)* (2396,3.7475666999816895) (2694,3.745129108428955) (3408,3.7287378311157227) (1393,3.708756685256958) (588,3.6402716636657715) (3565,3.590564727783203) (1307,3.4478702545166016)
2859: (2858,8.631621360778809)* (2396,6.8800249099731445)* (527,6.421548366546631)* (1210,6.315585613250732) (318,6.299838066101074) (1704,6.0697431564331055) (3481,5.870221138000488)* (1,5.856049537658691)* (1196,5.8366923332214355) (260,5.604907035827637) (3578,5.509140968322754) (3114,5.450616836547852)* (2762,5.318009376525879) (3793,5.124541282653809) (593,5.0083770751953125) (3948,4.952066421508789) (3006,4.930680751800537) (2571,4.878634452819824) (50,4.800915718078613)* (480,4.7681097984313965)
2860: (1617,2.7714710235595703)* (1248,2.513643741607666) (913,2.2300543785095215) (904,2.198951244354248)* (903,2.1780080795288086)* (1267,2.067317008972168)* (858,2.0286388397216797)* (541,2.005021572113037)* (924,1.962510108947754)* (1221,1.9512193202972412)* (750,1.9330443143844604)* (111,1.932734489440918)* (3435,1.9312678575515747)* (608,1.9291558265686035)* (912,1.9142018556594849) (1284,1.8973972797393799) (908,1.8540008068084717)* (1230,1.8503230810165405)* (2987,1.8403369188308716) (1193,1.8299715518951416)*
2861: (223,7.763589382171631) (2396,7.485093593597412) (2716,6.532703399658203) (3114,6.1729936599731445) (2959,5.919884204864502) (2580,5.82249641418457) (2336,5.683976650238037)* (3793,5.588813781738281) (2770,5.343656063079834) (2710,5.3337812423706055) (3176,5.332795143127441) (3175,5.267813682556152) (785,5.24675178527832) (2692,5.198286056518555) (2502,5.167602062225342) (3081,5.051231384277344) (3174,4.976653575897217) (2712,4.7530035972595215) (1127,4.5033416748046875) (2707,4.40315580368042)
2862: (110,7.29722261428833) (1240,6.838747978210449) (589,6.817775726318359) (1291,5.922745227813721) (969,5.874155521392822) (1610,5.786828994750977) (593,5.7224531173706055) (912,5.676915168762207) (1259,5.650814533233643)* (1234,5.603005886077881)* (2571,5.582648277282715) (1136,5.542252540588379) (356,5.520607948303223) (919,5.519746780395508)* (1954,5.497800350189209) (480,5.396722316741943) (1097,5.394423961639404) (1222,5.389187812805176) (1201,5.323694229125977) (2947,5.2691168785095215)
2863: (1041,5.0516204833984375) (2395,4.963850021362305) (562,4.8360795974731445) (3176,4.744487762451172) (246,4.7312397956848145) (2692,4.697976112365723) (2336,4.535183906555176) (3083,4.514366626739502) (2318,4.49119758605957) (265,4.401424407958984) (1635,4.400484085083008) (1885,4.39359188079834) (2289,4.361276149749756) (1719,4.347312927246094) (994,4.322807312011719) (162,4.272334575653076)* (1641,4.205428123474121) (34,4.18010139465332) (1449,4.166774749755859) (3006,4.149543762207031)
2864: (2987,10.618454933166504) (2997,8.898719787597656) (2683,7.557751655578613) (2706,7.233666896820068) (2716,6.386418342590332) (3176,6.338386058807373) (3578,6.001213073730469) (2688,5.814892768859863) (3793,5.734664440155029) (2959,5.476047515869141) (2336,5.373411178588867) (2433,5.195326805114746) (2881,5.1900715827941895) (3175,4.967115879058838) (2580,4.858207702636719) (3081,4.791419982910156) (2770,4.788332462310791) (2710,4.778040885925293) (1,4.732730865478516) (2694,4.661908149719238)
2865: (2716,2.631405830383301)* (913,2.2320475578308105) (2355,2.0622780323028564)* (2683,2.0214784145355225) (3175,1.7350714206695557) (3114,1.6696667671203613) (1127,1.6370271444320679)* (588,1.560838222503662) (223,1.5588600635528564) (2700,1.5523927211761475) (2770,1.5453739166259766) (1291,1.4261542558670044)* (2997,1.3993096351623535) (2761,1.3894641399383545) (1196,1.3808064460754395)* (1198,1.348860740661621)* (785,1.3337403535842896) (2706,1.314500093460083)* (2396,1.306196928024292) (2394,1.302964210510254)
2866: (912,7.293706893920898)* (1304,6.72027587890625) (1250,6.428694248199463) (1247,6.3835835456848145) (919,6.235280513763428)* (2028,6.2224531173706055)* (1291,6.216653823852539) (2918,6.174570083618164) (1259,6.097231864929199) (1265,6.000290870666504) (318,5.830864906311035) (2804,5.815825462341309) (1276,5.784540176391602) (1036,5.522404670715332) (1387,5.512232303619385) (1225,5.502737998962402) (2791,5.4699249267578125)* (1954,5.423973560333252)* (1278,5.282105922698975)* (750,5.2141218185424805)
2867: (589,2.267670154571533) (3578,2.139770030975342) (2571,2.0720906257629395) (3624,1.8666572570800781)* (3753,1.6531498432159424) (3555,1.6141722202301025)* (260,1.6128703355789185) (1196,1.5974795818328857) (3175,1.5592315196990967) (3745,1.5564849376678467)* (3751,1.5550720691680908) (3623,1.5492546558380127) (1374,1.4966480731964111) (3510,1.4699268341064453) (1210,1.4657611846923828)* (1240,1.4020321369171143) (1249,1.3923184871673584) (3300,1.3705127239227295)* (480,1.352519154548645) (1198,1.3456058502197266)
2868: (2571,9.098834991455078) (1210,7.960179328918457) (32,7.124757766723633) (1206,6.721031188964844) (2762,6.377562999725342) (1374,6.117209434509277) (1270,6.027704238891602) (2916,6.02189826965332)* (2628,5.900749206542969) (1097,5.867850303649902) (3702,5.770043849945068)* (2959,5.745975017547607)* (480,5.5235724449157715) (1748,5.420459270477295)* (2529,5.180459976196289)* (2105,5.092121124267578) (2987,4.940263748168945) (1376,4.9325456619262695) (3745,4.911612033843994) (2396,4.873408317565918)*
2869: (1214,5.5808634757995605) (1250,4.0439348220825195) (541,4.0198283195495605) (3471,3.8831167221069336) (750,3.683347702026367) (1253,3.5107762813568115) (1206,3.3836281299591064) (1203,3.1780335903167725) (1270,3.0795838832855225) (589,3.031156539916992) (110,3.029517889022827) (1199,2.9891586303710938) (2288,2.9657821655273438) (2455,2.948106050491333) (1225,2.889619827270508) (1608,2.8879799842834473) (1193,2.879889488220215) (1240,2.811192512512207) (1019,2.7934212684631348) (1301,2.7892050743103027)
2870: (2997,6.440046787261963) (2028,6.409456253051758) (1,6.31516695022583) (296,5.650380611419678)* (527,5.614500045776367)* (2571,5.602121353149414)* (110,5.570132255554199)* (457,5.382643222808838) (1617,5.231961250305176) (1213,5.113664627075195) (2762,4.91788911819458) (1265,4.669948577880859) (480,4.590571880340576)* (34,4.562388896942139) (1580,4.313870429992676) (2324,4.24488639831543) (1249,4.2068891525268555) (1358,4.167114734649658) (1784,3.969632625579834) (356,3.8343124389648438)
2871: (1997,5.2059431076049805)* (1407,4.675118446350098) (1219,4.596980571746826) (1345,4.403850078582764) (1994,4.188351631164551) (2160,4.153032302856445)* (1321,4.023918628692627) (1350,3.902674674987793) (2455,3.7445271015167236) (1333,3.628054141998291) (2288,3.571864128112793) (593,3.5187764167785645) (1278,3.5187344551086426) (2858,3.3722710609436035) (1200,3.3634631633758545) (1261,3.363316059112549) (2716,3.341338634490967) (260,3.3000967502593994) (968,3.2088561058044434) (589,3.152597665786743)
2872: (2395,9.319323539733887)* (2289,8.491205215454102)* (1213,8.360712051391602)* (3006,7.638741493225098) (246,7.495892524719238)* (593,7.3788604736328125)* (1060,6.862872123718262)* (2580,6.569579601287842) (589,6.426368713378906)* (745,6.357365608215332)* (1449,6.34258508682251) (1288,6.2287797927856445)* (1198,6.15349006652832)* (2959,6.1480889320373535)* (778,5.991806507110596)* (1270,5.860408782958984) (1923,5.773041725158691)* (1466,5.5266432762146)* (1732,5.491520404815674)* (1358,5.456313610076904)
2873: (588,11.2694730758667)* (2987,7.732427597045898) (1,7.720100402832031)* (1721,7.386502265930176)* (587,6.8509674072265625) (2080,6.818387508392334)* (2396,6.711228847503662)* (919,6.662915229797363)* (110,6.610548973083496)* (356,6.589990615844727) (1028,6.586024284362793)* (914,6.13295841217041) (260,5.548327445983887)* (318,5.539967060089111)* (480,5.408555030822754)* (1210,5.353353023529053)* (2687,5.249392032623291) (899,5.247400283813477) (527,5.247097969055176)* (1569,5.164397716522217)
2874: (1248,6.743669509887695) (1252,6.546834945678711) (1256,6.140389919281006) (1230,5.986634254455566) (745,5.98326301574707)* (912,5.980502128601074) (908,5.750962257385254) (898,5.455702781677246) (1136,5.445157051086426)* (1284,5.176570415496826) (1288,5.0850419998168945) (1617,5.042290210723877)* (1223,5.027801513671875) (1267,4.908013343811035) (1212,4.802029609680176) (608,4.764103412628174) (2064,4.737512588500977) (2396,4.632699012756348) (2987,4.609329700469971) (905,4.592083930969238)
2875: (589,9.826112747192383) (2571,7.559762477874756)* (1036,6.3989458084106445) (924,5.702594757080078) (1197,5.607476234436035) (2028,5.5816144943237305) (3527,5.4430108070373535) (1374,5.439089298248291) (3702,5.410259246826172)* (1387,5.250211238861084) (3471,5.244747161865234) (110,5.203897476196289) (480,5.200167179107666) (1127,4.9509406089782715) (2529,4.924175262451172)* (750,4.790427207946777) (1222,4.769879341125488) (593,4.221538543701172) (1201,4.171509742736816) (1580,4.1595659255981445)
2876: (3793,10.174073219299316) (1580,7.081491470336914) (1291,6.541561126708984)* (1200,6.421326160430908) (1215,6.346668243408203)* (480,6.24551248550415) (2058,6.1683502197265625) (3624,6.0167107582092285)* (2948,5.956052303314209) (3265,5.876075744628906)* (648,5.804479122161865) (1201,5.52382755279541) (10,5.511355400085449) (1370,5.498995780944824) (2167,5.467585563659668)* (1374,5.422515869140625) (3703,5.4029340744018555)* (3702,5.390117168426514) (380,5.328699588775635)* (2278,5.267325401306152)
2877: (1,4.224033355712891) (2987,3.1442465782165527) (595,2.93406081199646) (364,2.5302815437316895) (3114,2.3484973907470703) (2355,2.2085461616516113) (589,2.102152109146118) (594,1.838639259338379) (1907,1.8285120725631714) (2081,1.809091329574585) (2078,1.7378716468811035) (1022,1.7208638191223145) (2687,1.7157738208770752) (1517,1.6794970035552979) (2085,1.5907611846923828) (2096,1.5667184591293335) (1028,1.5505459308624268) (2571,1.5096826553344727)* (1282,1.508012056350708) (457,1.5013623237609863)
2878: (1028,6.340132713317871) (1253,6.146944522857666)* (913,6.018670082092285) (969,6.005184173583984)* (3147,5.764290809631348) (1269,5.749582767486572)* (1210,5.648468494415283)* (1035,5.485334873199463)* (1019,5.335445404052734) (1207,5.333893775939941)* (2858,5.323038101196289) (2565,5.308338165283203) (318,5.199789047241211) (2336,5.148594856262207)* (527,5.016805648803711) (899,4.976120948791504) (150,4.955693244934082) (1203,4.891616344451904)* (2,4.840976715087891) (3668,4.836482048034668)
2879: (593,6.453325271606445) (608,5.538396835327148) (296,5.520459175109863) (2858,5.300108909606934) (527,5.281277656555176) (1617,4.801053047180176) (2028,4.6916704177856445) (858,4.468955993652344) (2997,4.316758632659912) (1704,4.254308223724365) (1265,4.223536014556885) (1193,4.0210466384887695) (2762,3.94441556930542) (47,3.4006688594818115) (1923,3.398482322692871) (1358,3.311372995376587) (2396,3.2586660385131836) (1,3.2467284202575684) (3006,3.2100484371185303) (2804,3.050504207611084)
2880: (541,7.16489315032959)* (1288,7.075329780578613)* (1394,7.065310478210449) (50,6.295672416687012) (1220,6.281782150268555)* (608,6.157879829406738) (3481,6.144373893737793) (3421,6.09744119644165)* (2395,6.005825519561768)* (1214,5.950420379638672)* (1617,5.857881546020508) (2804,5.852328300476074) (2987,5.838789939880371) (2064,5.830594539642334) (2700,5.615649700164795) (1259,5.612455368041992) (2599,5.567979335784912) (2959,5.5430707931518555) (2174,5.523727893829346) (3793,5.471368789672852)
2881: (2858,7.864910125732422) (3578,7.811922073364258) (2706,6.6425461769104) (3753,6.623173713684082) (3623,5.969773769378662) (3555,5.894366264343262) (589,5.738429546356201) (2959,5.629490375518799) (3481,5.447568893432617) (3408,5.186375141143799) (3798,4.98803186416626) (3751,4.867419242858887) (3948,4.843807220458984) (3785,4.753835678100586) (3114,4.614564418792725) (3409,4.614234924316406) (3052,4.596985816955566) (2694,4.582499027252197) (110,4.396334648132324) (3298,4.357307434082031)
2882: (589,3.0248143672943115) (1610,2.290975332260132) (733,2.211592435836792) (457,2.20098876953125)* (2353,2.0240604877471924) (6,1.9338299036026) (3256,1.8500300645828247) (2571,1.7956581115722656) (474,1.7840709686279297) (1370,1.7082722187042236) (349,1.688772201538086) (1608,1.6633533239364624) (1036,1.590043067932129) (2278,1.5757845640182495) (1573,1.5621964931488037) (1552,1.4998557567596436) (2763,1.4843485355377197) (2916,1.4661962985992432) (165,1.4451539516448975) (377,1.4442071914672852)
2883: (2716,2.6314077377319336) (913,2.232048511505127) (2355,2.0622799396514893) (2683,2.0214803218841553) (3175,1.7350726127624512) (3114,1.6696679592132568) (1127,1.637028694152832) (588,1.5608396530151367)* (223,1.5588617324829102)* (2700,1.552394151687622) (2770,1.5453752279281616) (1291,1.4261555671691895) (2997,1.3993110656738281)* (2761,1.3894652128219604) (1196,1.3808075189590454) (1198,1.348861813545227) (785,1.3337419033050537)* (2706,1.3145015239715576) (2396,1.3061976432800293)* (2394,1.3029654026031494)
2884: (318,4.359077453613281) (150,4.338804721832275) (527,4.153491020202637) (1704,4.077963352203369) (1721,3.8980472087860107) (2336,3.535989284515381) (17,3.4892630577087402) (1265,3.447435140609741) (2762,3.3196864128112793) (1682,3.1442041397094727) (1183,3.0393471717834473) (1411,2.974802017211914) (1393,2.971841812133789) (356,2.9215126037597656) (2686,2.911381244659424) (3100,2.8378045558929443) (2355,2.7632062435150146) (3006,2.759342670440674) (3105,2.7358789443969727) (920,2.7263271808624268)
2885: (1923,9.140347480773926)* (2706,8.839771270751953)* (2791,8.77979564666748) (2918,8.703692436218262) (223,8.109598159790039)* (588,7.98203182220459)* (1777,7.664133548736572) (356,7.5286478996276855) (1270,7.4457173347473145) (597,7.268390655517578) (1265,7.064931392669678)* (2502,6.705123424530029) (104,6.648022174835205) (2144,6.420526027679443)* (2804,6.363102436065674) (1394,6.243465423583984) (39,6.236159324645996) (3039,6.098155498504639) (1569,6.062339782714844) (1220,5.977001190185547)
2886: (1370,8.263248443603516) (2058,7.9731035232543945) (165,7.782143592834473)* (1917,7.322370529174805) (349,6.9759674072265625) (380,6.960773944854736)* (2353,6.926810264587402) (1573,6.894030570983887)* (10,6.56442403793335)* (589,6.408177375793457)* (480,6.223278999328613) (494,6.084273338317871) (736,5.933135509490967) (474,5.86815071105957) (786,5.724544525146484) (1527,5.680470943450928) (316,5.649543285369873) (3107,5.559649467468262)* (2763,5.326257705688477) (1597,5.304018974304199)*
2887: (733,9.205723762512207) (2028,8.742340087890625)* (150,8.092508316040039)* (590,7.921663284301758) (349,7.511380672454834) (2268,7.500705242156982)* (2058,7.488818168640137) (3256,7.457368850708008) (260,7.061526298522949)* (1198,7.017178058624268)* (2353,6.790437698364258)* (1682,6.6340484619140625)* (377,6.386197090148926) (1784,6.3245530128479) (587,6.005450248718262) (161,5.950969696044922) (1265,5.934660911560059) (1527,5.845270156860352) (1573,5.835539817810059) (296,5.671950340270996)*
2888: (260,6.831592082977295)* (110,6.493875980377197)* (1073,6.485725402832031)* (588,6.470067024230957) (1196,6.168187141418457)* (2005,6.149303436279297)* (2571,5.911949157714844) (296,5.768914222717285) (2000,5.59331750869751)* (353,5.514996528625488)* (223,5.5116376876831055)* (50,5.5095062255859375)* (356,5.492325782775879) (2683,5.3995513916015625) (593,5.382062911987305)* (2762,5.172120571136475) (2628,5.166248321533203)* (2918,5.09548282623291)* (2987,5.0354719161987305)* (2991,4.978885650634766)
2889: (593,7.775567054748535)* (1,7.214257717132568) (1198,6.805633544921875) (1259,6.379051685333252) (1250,6.129456520080566) (920,6.06594181060791) (110,5.974642753601074) (2396,5.972167015075684) (457,5.823723793029785)* (1207,5.761773586273193) (2762,5.748974800109863) (899,5.715000629425049) (590,5.676867961883545)* (1097,5.512086391448975) (1704,5.505975723266602) (608,5.505908489227295) (904,5.399159908294678)* (1210,5.386119842529297) (1304,5.1331377029418945) (2804,5.1107683181762695)
2890: (589,10.155425071716309) (1210,7.249675273895264) (1200,6.825503826141357) (1214,6.504828929901123)* (457,6.431131362915039)* (1036,6.318542957305908)* (1291,6.2545647621154785) (858,5.959415435791016)* (110,5.6033935546875) (1527,5.438206672668457) (2987,5.43535041809082) (1573,5.410741806030273) (2028,4.968205451965332) (733,4.929296493530273) (3527,4.753068923950195) (2628,4.737286567687988) (474,4.671339988708496) (780,4.573060035705566) (2985,4.566718101501465) (1376,4.484130859375)*
2891: (2997,7.761022567749023) (2858,7.245521545410156)* (2683,7.019413948059082) (3114,5.611588478088379) (3175,4.6034440994262695) (2694,4.307803630828857) (3176,4.270644187927246) (1,4.258113384246826) (2959,4.223062038421631) (2700,4.18602180480957) (2770,4.1082563400268555) (2395,4.092077732086182) (3005,4.0515031814575195) (2688,3.993159294128418) (2707,3.9684786796569824) (2710,3.937128782272339) (2433,3.8805222511291504) (1210,3.8606948852539062) (2028,3.8509695529937744) (785,3.8209803104400635)
2892: (1196,7.24998664855957)* (1197,5.701881408691406) (1291,5.641933441162109) (912,5.090362548828125) (480,4.740635871887207) (1097,4.738248825073242)* (110,4.449833869934082) (919,4.235236167907715) (858,4.056872844696045) (1240,3.984360694885254) (2571,3.9733290672302246) (2628,3.9676661491394043) (920,3.8385071754455566) (1374,3.7642393112182617) (1304,3.735759735107422) (1250,3.68812894821167)* (1127,3.675079345703125) (2872,3.664796829223633) (593,3.662675142288208) (318,3.662510395050049)
2893: (1196,5.316519737243652) (1198,4.562033176422119) (593,4.312307357788086) (1210,4.157870769500732) (1259,4.1153669357299805) (318,4.041910171508789) (858,3.9340200424194336) (1270,3.9192261695861816) (527,3.9153523445129395) (1225,3.8840179443359375) (2858,3.8488962650299072) (1240,3.6452603340148926) (541,3.6223249435424805) (589,3.5418059825897217) (1214,3.432371139526367) (1136,3.426093816757202) (2028,3.3969621658325195) (1961,3.3738481998443604) (912,3.3323452472686768) (1097,3.3303661346435547)
2894: (733,8.209856986999512) (1722,7.177440166473389) (1610,7.0793914794921875) (3256,6.8021345138549805) (2058,6.4638776779174805) (780,6.374326229095459) (2353,6.0823259353637695) (2006,6.032790184020996) (3639,5.925382614135742) (260,5.923003196716309) (3635,5.917936325073242)* (1275,5.913613796234131) (1101,5.80356502532959) (2273,5.711345672607422) (1374,5.671764850616455) (1918,5.626093864440918)* (2993,5.5238542556762695) (434,5.512062072753906) (1196,5.498364448547363) (474,5.416285514831543)
2895: (1,7.342678070068359)* (457,6.997127056121826) (2791,6.938096046447754)* (1198,6.842945098876953)* (3578,6.3780622482299805) (2918,6.336928844451904) (1089,6.245779991149902)* (2571,6.16232442855835)* (3751,6.074488162994385) (2762,5.941937446594238)* (3210,5.876176834106445) (3253,5.646487236022949)* (1358,5.62816047668457)* (1784,5.6230902671813965) (2599,5.589008808135986) (2289,5.492950439453125)* (1136,5.483776092529297)* (3361,5.419914722442627) (1197,5.412651538848877) (1961,5.375614166259766)
2896: (588,7.676180839538574) (2706,7.394008636474609) (2683,6.974479675292969) (2628,6.628158092498779)* (780,6.615782737731934)* (1036,6.316076755523682)* (1291,6.152630805969238)* (356,6.126320838928223)* (364,5.984793186187744)* (2353,5.615649223327637) (1552,5.5127458572387695) (3555,5.316119194030762)* (3408,5.315683364868164) (1968,5.3128485679626465) (3510,5.272638320922852) (1370,5.226619243621826)* (595,5.223301887512207) (165,5.095630645751953)* (3798,5.095076084136963) (587,5.09278678894043)
2897: (2571,8.12589168548584) (2028,7.425601959228516) (593,7.277373313903809)* (541,7.192317962646484) (296,6.868229866027832)* (1198,6.372311592102051) (858,6.085848808288574) (1200,5.976161956787109) (3793,5.8361077308654785) (1214,5.812442779541016) (1270,5.715321063995361) (924,5.568512916564941) (1221,5.41765022277832) (2916,5.144171714782715) (1374,5.088660717010498) (2762,4.909209251403809) (1580,4.877200126647949)* (2628,4.758691787719727)* (1259,4.702462673187256) (1291,4.702430725097656)
2898: (589,2.267670154571533)* (3578,2.139770030975342)* (2571,2.0720908641815186)* (3624,1.8666568994522095) (3753,1.6531497240066528) (3555,1.6141719818115234) (260,1.6128703355789185)* (1196,1.5974794626235962)* (3175,1.5592312812805176)* (3745,1.5564846992492676) (3751,1.5550720691680908) (3623,1.5492545366287231) (1374,1.496647834777832) (3510,1.4699267148971558) (1210,1.4657610654830933) (1240,1.4020321369171143)* (1249,1.3923184871673584) (3300,1.3705127239227295) (480,1.352519154548645) (1198,1.3456056118011475)*
2899: (1580,9.0960693359375)* (1376,7.556634902954102)* (1375,6.664722919464111)* (2406,6.620208263397217) (1270,6.55460262298584) (1297,6.227001190185547) (2000,6.184297561645508) (1676,6.048177719116211)* (1210,6.042632579803467)* (2001,5.99920654296875) (1127,5.98874568939209) (1275,5.841766357421875) (2502,5.822171211242676) (1136,5.803475379943848)* (21,5.774738311767578) (2997,5.635558605194092) (316,5.6154584884643555)* (3671,5.536293029785156)* (2012,5.524519443511963) (2948,5.503196716308594)
2900: (1259,9.78691291809082) (1196,9.123491287231445)* (527,7.472570896148682) (858,7.032018661499023)* (2706,6.7045979499816895) (1240,6.596047878265381) (1222,6.58588171005249) (1,6.581153869628906) (47,6.573667526245117) (2700,6.490306377410889) (356,6.323529243469238) (1923,6.289225101470947)* (1136,6.284894943237305)* (1610,6.131121635437012)* (1060,6.103137016296387) (1200,5.996659278869629) (588,5.8042802810668945) (592,5.786776065826416)* (293,5.778390884399414) (2916,5.734490394592285)
2901: (1213,7.429736614227295) (1617,7.365194797515869) (296,7.090514183044434) (608,6.884497165679932) (1240,6.379594326019287)* (6,6.111640453338623) (2194,6.0746355056762695) (2987,5.960991382598877) (2918,5.876775741577148) (541,5.870904445648193) (3421,5.815454959869385) (457,5.805641174316406) (1198,5.766544818878174) (1196,5.696076393127441) (1276,5.605499744415283) (1304,5.596619606018066) (1266,5.509836673736572) (1953,5.496273040771484) (1250,5.429722309112549)* (260,5.219359397888184)
2902: (2858,4.687448501586914) (2987,4.307656288146973) (588,4.168633937835693) (589,4.1006669998168945) (2683,4.079901218414307) (2997,3.9506313800811768) (2028,3.849611759185791) (2706,3.702639579772949) (260,3.411482334136963) (1196,3.3634567260742188) (2762,3.2337396144866943) (527,3.23280668258667) (356,3.2324721813201904) (34,3.140043020248413) (1270,3.1385035514831543) (223,3.0178961753845215) (318,3.014890670776367) (1210,2.993875503540039) (110,2.9544479846954346) (593,2.9062466621398926)
2903: (589,2.267670154571533)* (3578,2.139770030975342)* (2571,2.0720908641815186)* (3624,1.8666572570800781) (3753,1.6531498432159424)* (3555,1.6141722202301025) (260,1.612870216369629)* (1196,1.5974795818328857)* (3175,1.5592314004898071) (3745,1.5564849376678467) (3751,1.5550721883773804) (3623,1.5492547750473022)* (1374,1.4966480731964111) (3510,1.4699268341064453)* (1210,1.4657611846923828)* (1240,1.4020321369171143)* (1249,1.3923184871673584) (3300,1.3705127239227295) (480,1.352519154548645)* (1198,1.3456058502197266)
2904: (2858,7.857688903808594)* (3408,4.733824253082275) (2908,4.3498125076293945) (3578,4.2886834144592285) (2028,4.276864051818848) (3176,4.177482604980469) (318,3.9868156909942627) (3148,3.8055100440979004) (2396,3.7979159355163574) (3481,3.7148308753967285) (858,3.714017868041992) (2762,3.685887575149536) (1617,3.6395697593688965) (608,3.5712742805480957) (1704,3.544346809387207)* (1193,3.4863014221191406) (1213,3.455202341079712)* (3160,3.425058364868164) (265,3.3665175437927246) (3006,3.321316957473755)
2905: (2987,9.16763973236084) (1270,8.185275077819824)* (589,7.707929611206055) (260,6.913504600524902)* (1097,6.646580696105957) (1198,6.599560260772705) (1210,6.189139366149902) (2762,5.572330474853516) (919,5.321091651916504) (593,5.210500717163086) (1265,5.179161548614502) (1079,5.134693622589111) (480,5.13106107711792) (457,5.119482040405273) (1136,5.063170433044434) (1374,4.980154991149902)* (1148,4.914546966552734) (1580,4.897646903991699) (1036,4.896781921386719) (1291,4.8667755126953125)
2906: (589,6.67225980758667) (1210,6.5401811599731445)* (1198,6.255033493041992) (2571,5.627774715423584)* (1200,5.551854610443115) (1214,5.413305282592773) (2987,5.136873245239258) (1291,5.024755954742432) (1374,4.987367630004883)* (1127,4.566521644592285) (480,4.566440582275391) (924,4.234377861022949) (3175,4.233713150024414) (1097,4.093683242797852) (1376,3.9913554191589355) (969,3.9145150184631348) (1036,3.8468220233917236) (2628,3.846651077270508) (1356,3.6633169651031494) (110,3.5900909900665283)
2907: (2989,2.303140878677368) (2050,1.9754517078399658) (2470,1.6448572874069214) (3280,1.6101815700531006) (578,1.59442937374115) (3552,1.5793583393096924) (2991,1.545867681503296) (2405,1.5117542743682861)* (3639,1.469916820526123) (2423,1.387946605682373)* (2371,1.3836238384246826) (1291,1.3648271560668945)* (2795,1.3592044115066528) (2947,1.3402810096740723) (3033,1.326708436012268)* (3635,1.318718433380127) (2301,1.30255126953125) (1373,1.2915829420089722) (1220,1.2888274192810059) (2115,1.2755736112594604)*
2908: (1258,7.49627685546875) (1982,5.8386149406433105) (2160,5.499906539916992) (1997,5.301380157470703) (3499,5.0078558921813965) (1345,4.906130790710449) (1321,4.753185749053955)* (1259,4.492160797119141) (1350,4.3201751708984375) (2003,4.288468360900879) (3018,4.21352481842041) (589,4.101956367492676) (2459,3.860165596008301) (70,3.823333263397217) (1974,3.8126940727233887) (1339,3.798508644104004) (2288,3.78369402885437) (3016,3.618100166320801) (3409,3.5691099166870117) (968,3.5649924278259277)
2909: (1597,7.324129104614258) (912,6.920759201049805)* (3005,6.790405750274658)* (1645,6.695021629333496)* (3555,6.6427321434021)* (553,6.635880947113037)* (1090,6.408600330352783)* (494,6.024550437927246) (1876,5.947591781616211)* (3755,5.9108476638793945) (3062,5.884252071380615)* (2353,5.678048133850098)* (22,5.430807113647461)* (2334,5.372424125671387)* (95,5.3543243408203125)* (2167,5.329404830932617) (786,5.325661659240723) (3654,5.3211469650268555)* (1207,5.316896438598633) (3505,5.219120025634766)
2910: (1258,8.408818244934082) (1261,8.164606094360352)* (1982,6.041178226470947) (2455,5.520617961883545) (2288,5.391421318054199) (724,5.354097843170166) (2003,5.305339813232422) (223,5.247297763824463)* (1997,5.232429504394531) (2459,5.229531764984131) (2804,5.212797164916992) (3793,5.10439395904541) (1970,4.699336528778076)* (2513,4.672380447387695) (1339,4.5254316329956055) (3016,4.502800941467285) (1994,4.4716997146606445) (1214,4.452885627746582)* (328,4.428155899047852)* (2791,4.421535968780518)
2911: (2059,2.0969812870025635) (586,1.49017333984375) (2052,1.4343018531799316) (3280,1.3407800197601318) (588,1.2698132991790771)* (1367,1.2548291683197021) (1588,1.1850554943084717) (2053,1.1119550466537476) (1474,1.0746692419052124) (1021,1.0416569709777832) (2042,1.026964545249939) (2694,1.0169235467910767) (1907,0.9859907627105713) (216,0.937187135219574) (1566,0.9270766973495483) (239,0.926399290561676) (1005,0.9257462024688721) (2953,0.9240527153015137) (578,0.9222923517227173) (1592,0.9186080098152161)
2912: (2716,4.211003303527832) (2987,4.045475006103516) (2706,4.012645721435547)* (589,3.3960015773773193) (2858,3.382065534591675) (2355,3.3099560737609863) (2762,3.2829816341400146) (1196,3.104806900024414) (3114,3.1013691425323486) (1259,3.012868642807007) (1210,2.8960814476013184) (3175,2.7970919609069824) (2694,2.7877206802368164) (260,2.740288734436035) (223,2.7109596729278564) (1968,2.693474769592285) (2997,2.631732940673828) (2918,2.611341714859009) (2396,2.6050162315368652) (1097,2.5732438564300537)
